percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,7.286808490753174,5.465382099151611,-0.24193044006824493
top_10,7.7711896896362305,5.845135688781738,-0.2930047810077667
all_pop,5.87416410446167,4.303639888763428,-0.048590078949928284
