fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias,num_contests_raw,ga_pred_win_rate,ga_pred_cash_rate,ga_total_profit,ga_avg_profit,ilp_pred_win_rate,ilp_pred_cash_rate,ilp_total_profit,ilp_avg_profit,pulp_pred_win_rate,pulp_pred_cash_rate,pulp_total_profit,pulp_avg_profit,rows_dropped_dup
5.254008465869405,3.653754299010426,-0.641640291456589,7400,0.17621621621621622,0.5986486486486486,3305659.4299999997,452.70602985483424,0.8663513513513513,0.9997297297297297,21500972.43,2975.5013050096873,0.8663513513513513,0.9997297297297297,21500972.43,2975.5013050096873,0
