percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,11.67114765991016,9.097971032094753,-2.7054818374293035
top_10,12.331515881944425,9.57797391901861,-1.8329940793067143
all_pop,9.48277759414459,7.376352282000214,-0.4895249620906102
