percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,9.85644817352295,7.790852069854736,-0.13783171772956848
top_10,10.435197830200195,8.247038841247559,-0.1483156681060791
all_pop,8.589627265930176,6.801023960113525,0.04449053481221199
