player_name,minutes_played,game_id,game_date,y,y_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Chris Paul,20.75,21700216,2017-11-16,35.8,31.713590621948242,8900.0,7100.0,41.0,PG,PG/SG,PG
James Harden,34.61666666666667,21700216,2017-11-16,64.9,49.79342269897461,12500.0,12700.0,57.0,SG,PG/SG,SG
Kyrie Irving,33.78,21700215,2017-11-16,36.0,38.25359344482422,8300.0,8100.0,43.0,PG,PG,PG
Stephen Curry,31.065,21700215,2017-11-16,31.700000000000003,36.574432373046875,9700.0,8700.0,50.0,PG,PG/SG,PG
Devin Booker,30.3,21700216,2017-11-16,30.4,34.48365020751953,7600.0,7500.0,34.0,SG,SG/SF,SG
Al Horford,35.135,21700215,2017-11-16,29.200000000000003,36.10686492919922,7500.0,7600.0,29.0,C,PF/C,C
Kevin Durant,34.971666666666664,21700215,2017-11-16,38.1,38.77382278442383,10500.0,9700.0,50.0,SF,SF/PF,SF
Draymond Green,38.28333333333333,21700215,2017-11-16,36.1,39.89437484741211,8200.0,7300.0,36.0,PF,PF/C,PF
Lou Williams,37.13333333333333,21700220,2017-11-17,24.9,27.32577133178711,7700.0,6600.0,21.0,SG,PG/SG,SG
Paul George,42.13333333333333,21700223,2017-11-17,41.4,30.92889976501465,8500.0,8300.0,38.0,SF,SF,SF
Russell Westbrook,37.833333333333336,21700223,2017-11-17,37.3,37.90182876586914,10000.0,10300.0,58.0,PG,PG,PG
Jimmy Butler,37.333333333333336,21700224,2017-11-17,41.6,32.09706115722656,8000.0,7300.0,31.0,SF,SG,SG
Karl-Anthony Towns,37.473333333333336,21700224,2017-11-17,32.2,36.45378875732422,9900.0,9400.0,47.0,C,C,C
LeBron James,46.13,21700220,2017-11-17,58.8,42.93675231933594,11400.0,11200.0,56.0,SF,SF/PF,SF
Andre Drummond,35.416666666666664,21700217,2017-11-17,43.5,27.833566665649414,9100.0,8900.0,41.0,C,C,C
Kemba Walker,38.083333333333336,21700222,2017-11-17,60.7,47.39067840576172,8000.0,7900.0,39.0,PG,PG,PG
Nikola Jokic,26.516666666666666,21700226,2017-11-17,36.2,36.14250946044922,9300.0,8100.0,45.0,C,C,C
LaMarcus Aldridge,35.65,21700223,2017-11-17,37.3,50.85696029663086,8300.0,8000.0,41.0,PF,PF/C,PF
Blake Griffin,42.03333333333333,21700220,2017-11-17,52.9,49.83052062988281,8600.0,8800.0,42.0,PF,PF/C,PF
John Wall,35.25,21700218,2017-11-17,20.6,32.551422119140625,9700.0,9200.0,47.0,PG,PG,PG
DeMar DeRozan,34.2,21700221,2017-11-17,41.7,45.029823303222656,8000.0,7900.0,35.0,SG,SG/SF,SG
Kyle Lowry,31.966666666666665,21700221,2017-11-17,44.6,31.847734451293945,8000.0,7700.0,32.0,PG,PG,PG
Jusuf Nurkic,27.433333333333337,21700225,2017-11-17,15.899999999999999,30.635295867919922,7700.0,7000.0,31.0,C,C,C
Damian Lillard,36.85,21700225,2017-11-17,41.2,41.50320816040039,9500.0,8900.0,46.0,PG,PG,PG
Devin Booker,33.17333333333333,21700227,2017-11-17,38.6,34.03627395629883,7600.0,7800.0,34.0,SG,SG/SF,SG
DeMarcus Cousins,24.816666666666663,21700226,2017-11-17,24.2,32.748985290527344,11600.0,10900.0,58.0,C,PF/C,C
Anthony Davis,21.23333333333333,21700226,2017-11-17,29.0,36.805091857910156,11000.0,10200.0,58.0,PF,PF/C,PF
Kristaps Porzingis,34.81666666666667,21700221,2017-11-17,26.8,27.248411178588867,9000.0,9000.0,49.0,PF,PF/C,PF
Victor Oladipo,39.13333333333333,21700217,2017-11-17,47.0,35.3092041015625,7700.0,7600.0,33.0,SG,PG/SG,SG
Myles Turner,23.666666666666668,21700217,2017-11-17,23.5,31.328914642333984,7800.0,7200.0,31.0,C,C,C
Hassan Whiteside,31.141666666666666,21700218,2017-11-17,46.7,35.61589813232422,8800.0,8400.0,39.0,C,C,C
Bradley Beal,39.53333333333333,21700218,2017-11-17,46.0,38.21670150756836,7700.0,7500.0,37.0,SG,SG,SG
Kyrie Irving,31.425,21700230,2017-11-18,41.3,38.623504638671875,8200.0,8500.0,43.0,PG,PG,PG
Blake Griffin,35.39333333333333,21700228,2017-11-18,34.6,32.452117919921875,8600.0,8900.0,42.0,PF,PF/C,PF
Chris Paul,24.2,21700232,2017-11-18,34.4,44.303863525390625,7600.0,7500.0,41.0,PG,PG/SG,PG
James Harden,35.78333333333333,21700232,2017-11-18,51.5,31.075658798217773,11800.0,11100.0,57.0,SG,PG/SG,SG
Giannis Antetokounmpo,39.71666666666667,21700233,2017-11-18,53.4,39.2198371887207,12100.0,11400.0,60.0,SF,SF/PF,PF
Kemba Walker,35.85,21700228,2017-11-18,37.4,40.09147644042969,7900.0,7700.0,39.0,PG,PG,PG
Dwight Howard,29.683333333333337,21700228,2017-11-18,42.7,49.189334869384766,7500.0,6800.0,29.0,C,C,C
Marc Gasol,32.083333333333336,21700232,2017-11-18,35.8,47.7219352722168,8300.0,8200.0,34.0,C,C,C
Nikola Vucevic,23.85,21700229,2017-11-18,25.9,33.74628448486328,7800.0,6800.0,31.0,C,C,C
Stephen Curry,34.65,21700231,2017-11-18,49.5,31.023815155029297,9000.0,9100.0,50.0,PG,PG/SG,PG
Kevin Durant,32.975,21700231,2017-11-18,44.3,28.806232452392578,10300.0,9600.0,50.0,SF,SF/PF,SF
Draymond Green,35.833333333333336,21700231,2017-11-18,37.4,40.657379150390625,7900.0,7600.0,36.0,PF,PF/C,PF
