player_name,game_date,y_true,y_pred
Aaron Gordon,2017-11-03,23.4,26.443314
Aaron Gordon,2017-11-05,40.399998,36.46488
Aaron Gordon,2017-11-08,30.3,30.097424
Aaron Gordon,2017-11-10,39.899998,32.203693
Aaron Gordon,2017-11-11,25.1,24.174782
Aaron Gordon,2017-11-20,31.9,36.303604
Aaron Gordon,2017-11-22,43.3,44.34532
Aaron Gordon,2017-11-29,78.0,63.643208
Aaron Gordon,2017-12-01,44.899998,41.869793
Aaron Gordon,2017-12-03,25.8,38.2912
Aaron Gordon,2017-12-04,29.699999,33.60207
Aaron Gordon,2017-12-06,46.0,45.401157
Aaron Gordon,2017-12-08,19.6,25.47235
Aaron Gordon,2017-12-15,23.2,30.572418
Al Horford,2017-12-04,43.8,42.510387
Al Horford,2017-12-06,53.6,49.891357
Al Horford,2017-12-11,27.3,35.266167
Al Horford,2017-12-15,44.7,43.111904
Al Horford,2017-12-16,32.4,35.60413
Andre Drummond,2017-10-29,48.1,49.018597
Andre Drummond,2017-10-31,34.899998,45.338524
Andre Drummond,2017-11-03,49.8,44.424652
Andre Drummond,2017-11-04,54.8,49.403614
Andre Drummond,2017-11-08,44.2,43.44123
Andre Drummond,2017-11-10,50.5,50.71072
Andre Drummond,2017-11-12,34.4,37.060825
Andre Drummond,2017-11-15,38.4,41.217236
Andre Drummond,2017-11-17,43.5,41.222694
Andre Drummond,2017-11-19,48.2,39.15394
Andre Drummond,2017-11-20,19.1,40.60795
Andre Drummond,2017-11-24,38.3,45.11381
Andre Drummond,2017-11-27,70.4,54.203995
Andre Drummond,2017-11-29,35.9,40.57786
Andre Drummond,2017-12-01,56.899998,48.251297
Andre Drummond,2017-12-02,53.2,54.20221
Andre Drummond,2017-12-04,42.0,52.228886
Andre Drummond,2017-12-06,59.0,42.559258
Andre Drummond,2017-12-08,37.4,43.813824
Andre Drummond,2017-12-10,24.5,36.500214
Andre Drummond,2017-12-12,21.5,30.186884
Andre Drummond,2017-12-14,52.8,46.624065
Andre Drummond,2017-12-15,51.100002,51.773396
Andre Drummond,2017-12-17,31.2,50.129448
Anthony Davis,2017-11-03,59.600002,63.766075
Anthony Davis,2017-11-04,53.2,60.577427
Anthony Davis,2017-11-07,66.8,60.70631
Anthony Davis,2017-11-09,41.4,54.120243
Anthony Davis,2017-11-11,55.5,55.531727
Anthony Davis,2017-11-13,48.5,56.783947
Anthony Davis,2017-11-15,36.5,42.226643
Anthony Davis,2017-11-17,29.0,44.822296
Anthony Davis,2017-11-20,57.5,45.95235
Anthony Davis,2017-11-22,50.2,55.10192
Anthony Davis,2017-11-24,38.8,43.335876
Anthony Davis,2017-11-25,56.0,60.71835
