id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
935579905,fanduel,NBA,71708,71708-255239475,$11K Wed NBA Piggy Bank Shot (150 Entries Max),2022-02-16,150,263473,0.05,11000.0,79000,231331,423.3,319.4,1645056000,500.0,0.1,2022-02-16 19:00:00,Main,11,0,,0
935458718,draftkings_showdown,NBA,63930,123932493,NBA Showdown $1K Micro Penny Booster [Top 100 Win $10] (UTA vs L,2022-02-16,20,118906,0.01,1000.0,100,67842,249.62,241.62,1645066800,10.0,10.0,2022-02-16 22:00:00,(UTA vs LAL),1,33,"jamesl1010,tflowe84,blakejeff,cpb0013,smw3184,0MacKmaN0,Jdenn134,dschryer,Rock3tm4n-1,jay727,MrZestgerdes,steelers6X,detroitwheelz,bkbain,drbod,Vincent4unity4u,Arooo007,johnjstabler,Nycsourdiesel,Caesar916,Robert040877,JbmTucker,gudger69,breydon14,bromsaway1212,nwtiger531,IAMLUCAS,papidacoach,biggblair77,jeremyp2014,phredbruce,fredcham",1
935581544,draftkings,NBA,63918,123946379,NBA $100K Micro mini-MAX Special [150 Entry Max],2022-02-16,150,118906,1.0,100000.0,24227,118814,372.0,283.0,1645056000,10000.0,2.0,2022-02-16 19:00:00,Late Swap,11,1,timothy.beechler,1
935579892,fanduel,NBA,71708,71708-255239485,"$11K Wed NBA Fadeaway (Only $0.25 to Enter, 20 Entries Max)",2022-02-16,20,52694,0.25,11000.0,15800,50762,421.7,318.5,1645056000,500.0,0.5,2022-02-16 19:00:00,Main,11,0,,0
935581624,draftkings,NBA,63918,123946378,NBA $400K Wednesday Shootaround [$100K to 1st],2022-02-16,150,39215,12.0,400000.0,8100,39215,367.25,284.75,1645056000,100000.0,20.0,2022-02-16 19:00:00,Late Swap,11,0,,1
935456875,draftkings,NBA,63918,123932372,NBA $15K mini-MAX [150 Entry Max],2022-02-16,150,35671,0.5,15000.0,8185,35671,373.0,284.0,1645056000,1500.0,1.0,2022-02-16 19:00:00,Late Swap,11,0,,1
935456891,draftkings,NBA,63918,123932371,NBA $7K Quarter Jukebox,2022-02-16,20,33293,0.25,7000.0,7990,32506,372.0,275.25,1645056000,300.0,0.5,2022-02-16 19:00:00,Late Swap,11,1,timothy.beechler,1
935579910,fanduel,NBA,71708,71708-255239611,$400K Wed NBA SUPER Swingman ($100K to 1st),2022-02-16,150,31372,15.0,400000.0,7860,31372,432.2,332.7,1645056000,100000.0,25.0,2022-02-16 19:00:00,Main,11,0,dpc374,0
935581543,draftkings,NBA,63918,123946374,NBA $100K Four Point Play [20 Entry Max],2022-02-16,20,29726,4.0,100000.0,7513,29042,366.5,276.75,1645056000,10000.0,6.0,2022-02-16 19:00:00,Late Swap,11,1,MICKLES,1
935648395,fanduel_single,NBA,71719,71719-255240138,$1K Wed NBA Piggy Bank Shot (150 Entries Max),2022-02-16,150,23952,0.05,1000.0,7170,23952,282.1,245.78,1645066800,40.0,0.1,2022-02-16 22:00:00,UTA @ LAL,1,0,"eaglebrian,mossinpicks",0
935877074,fanduel,NBA,71711,71711-255240024,$1K Wed NBA Piggy Bank Shot,2022-02-16,150,23952,0.05,1000.0,7200,23952,351.7,288.9,1645066800,40.0,0.1,2022-02-16 22:00:00,After Hours,2,0,"mada949,tammtaluy,jayeightynine",0
935456907,draftkings,NBA,63918,123932373,NBA $0.25 Micro Winner Take All [5K to 1st!],2022-02-16,20,23781,0.25,5000.0,1,20735,372.0,372.0,1645056000,5000.0,5000.0,2022-02-16 19:00:00,Late Swap,11,1,timothy.beechler,1
935458258,draftkings,NBA,63927,123932466,NBA $17.5K And-One (Night),2022-02-16,20,20808,1.0,17500.0,5615,20391,302.5,244.5,1645066800,1000.0,1.5,2022-02-16 22:00:00,Late Swap(Night),2,1,WynterWarm12,1
935877067,fanduel,NBA,71711,71711-255240060,$100K Wed NBA Shot ($20K to 1st),2022-02-16,150,17006,7.0,100000.0,3950,17006,354.1,290.8,1645066800,20000.0,14.0,2022-02-16 22:00:00,After Hours,2,0,zetty,0
935458273,draftkings,NBA,63927,123932467,NBA $3K Quarter Jukebox [Just $0.25!] (Night),2022-02-16,20,14268,0.25,3000.0,3419,13753,301.5,247.5,1645066800,150.0,0.5,2022-02-16 22:00:00,Late Swap(Night),2,19,"mada949,LeroySane10,chefcurry68,jtconstruct,mld2010,ShaidyAdvice,mikefacekillah,rt1835reid,kaysizzle,wtfbra97,Shane2K,svnetzel,jkushg,iss03cmc07,daboot95,jmbthirteen,SnowGoon99,lelo2906,Dizzle16",1
935641935,draftkings,NBA,63927,123950019,NBA $175K Fadeaway [$50K to 1st] (Night),2022-02-16,150,13725,15.0,175000.0,2764,13725,303.0,255.75,1645066800,50000.0,25.0,2022-02-16 22:00:00,Late Swap(Night),2,1,ImnotNavT,1
935579893,fanduel,NBA,71708,71708-255239584,$50K Wed NBA Shot ($5K to 1st),2022-02-16,150,13406,4.44,50000.0,3350,13406,426.7,339.1,1645056000,5000.0,8.0,2022-02-16 19:00:00,Main,11,0,,0
