id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
921667432,fanduel,NBA,70806,70806-254738134,$10K Tue NBA Piggy Bank Shot (150 Entries Max),2022-01-25,150,239520,0.05,10000.0,72000,239520,497.8,376.9,1643155200,400.0,0.1,2022-01-25 19:00:00,Main,9,0,chfen07,0
921667452,fanduel,NBA,70806,70806-254737885,$400K Tue NBA Clutch Shot ($100K to 1st),2022-01-25,150,85800,5.55,400000.0,21455,83621,487.8,379.9,1643155200,100000.0,10.0,2022-01-25 19:00:00,Main,9,0,sdao14x,0
921667446,fanduel,NBA,70806,70806-254730104,"$10K Tue NBA Fadeaway (Only $0.25 to Enter, 20 Entries Max)",2022-01-25,20,47904,0.25,10000.0,14375,47904,482.4,370.0,1643155200,500.0,0.5,2022-01-25 19:00:00,Main,9,0,mile1983,0
921658484,draftkings,NBA,62755,123137419,NBA $35K And-One [20 Entry Max],2022-01-25,20,41617,1.0,35000.0,11230,41617,390.0,314.25,1643155200,1500.0,1.5,2022-01-25 19:00:00,Late Swap,9,2,"MessMasterJeMe,chris--26",1
921603796,draftkings,NBA,62755,123129597,NBA $15K mini-MAX [150 Entry Max],2022-01-25,150,35671,0.5,15000.0,8185,35671,398.0,322.0,1643155200,1500.0,1.0,2022-01-25 19:00:00,Late Swap,9,1,kirkj31,1
921603813,draftkings,NBA,62755,123129596,NBA $7K Quarter Jukebox,2022-01-25,20,33293,0.25,7000.0,7990,33293,405.25,317.75,1643155200,300.0,0.5,2022-01-25 19:00:00,Late Swap,9,1,banastopoulos,1
921658466,draftkings,NBA,62755,123137424,NBA $400K Fadeaway [$100K to 1st],2022-01-25,150,31372,15.0,400000.0,6570,31372,400.0,324.75,1643155200,100000.0,25.0,2022-01-25 19:00:00,Late Swap,9,1,Prata5421,1
921714128,fanduel_single,NBA,70813,70813-254730818,$1K Tue NBA Piggy Bank Shot (150 Entries Max),2022-01-25,150,23952,0.05,1000.0,7200,23952,221.33,189.41,1643166000,40.0,0.1,2022-01-25 22:00:00,DAL @ GS,1,0,"impala690,mojojono,sburrows32",0
922022250,fanduel,NBA,70808,70808-254730750,$1K Tue NBA Piggy Bank Shot,2022-01-25,150,23952,0.05,1000.0,7200,23952,338.9,292.9,1643166000,40.0,0.1,2022-01-25 22:00:00,After Hours,2,0,thelugiest,0
921658468,draftkings,NBA,62755,123137420,NBA $80K Four Point Play [20 Entry Max],2022-01-25,20,23781,4.0,80000.0,6181,23781,391.75,320.75,1643155200,7500.0,6.0,2022-01-25 19:00:00,Late Swap,9,1,Dlinny21,1
922022238,fanduel,NBA,70808,70808-254730784,$125K Tue NBA Shot ($25K to 1st),2022-01-25,150,21258,7.0,125000.0,4925,21258,341.0,296.8,1643166000,25000.0,12.0,2022-01-25 22:00:00,After Hours,2,0,"luckbox101,gregorsamsa",0
921604985,draftkings,NBA,62762,123129667,NBA $15K And-One (Night),2022-01-25,20,17835,1.0,15000.0,4636,17835,310.0,242.75,1643166000,1000.0,1.5,2022-01-25 22:00:00,Late Swap(Night),2,1,Mawolfe33,1
922095170,draftkings,NBA,62755,123163192,NBA $7.5K mini-MAX [150 Entry Max],2022-01-25,150,17835,0.5,7500.0,4100,17835,402.0,321.0,1643155200,750.0,1.0,2022-01-25 19:00:00,Late Swap,9,1,yodabox,1
921667461,fanduel,NBA,70806,70806-254730417,$30K Tue NBA Pick 'n Roll ($3K to 1st),2022-01-25,20,16087,2.22,30000.0,4025,16087,476.3,384.2,1643155200,3000.0,4.0,2022-01-25 19:00:00,Main,9,0,nyk128,0
921605355,draftkings_showdown,NBA,62765,123129693,NBA Showdown $12.5K And-One (DAL vs GSW),2022-01-25,20,14863,1.0,12500.0,3863,14863,213.0,176.12,1643166000,1000.0,1.5,2022-01-25 22:00:00,(DAL vs GSW),1,1,Packers5797,1
921605000,draftkings,NBA,62762,123129668,NBA $3K Quarter Jukebox [Just $0.25!] (Night),2022-01-25,20,14268,0.25,3000.0,3419,14268,307.0,243.5,1643166000,150.0,0.5,2022-01-25 22:00:00,Late Swap(Night),2,1,lejakey17,1
921724848,draftkings,NBA,62762,123141959,NBA $150K Fadeaway [$50K to 1st] (Night),2022-01-25,150,11764,15.0,150000.0,2426,11764,307.0,251.25,1643166000,50000.0,25.0,2022-01-25 22:00:00,Late Swap(Night),2,1,theWhistlesGoWooo,1
921604208,draftkings_pickem,NBA,62757,123129616,NBA Tiers $2K Quarter Jukebox [Just $0.25!],2022-01-25,20,9512,0.25,2000.0,2266,9512,368.75,299.75,1643155200,100.0,0.5,2022-01-25 19:00:00,(NBA Tiers),9,2,"MENTALFLOSS99,diboll",1
921605367,draftkings_showdown,NBA,62765,123129689,NBA Showdown $2K Quarter Jukebox [Just $0.25!] (DAL vs GSW),2022-01-25,20,9512,0.25,2000.0,2266,9512,210.62,176.25,1643166000,100.0,0.5,2022-01-25 22:00:00,(DAL vs GSW),1,1,larrydr,1
921725309,draftkings_showdown,NBA,62765,123141965,NBA Showdown $120K Fadeaway [$30K to 1st] (DAL vs GSW),2022-01-25,150,9411,15.0,120000.0,1911,9411,210.12,180.62,1643166000,30000.0,25.0,2022-01-25 22:00:00,(DAL vs GSW),1,1,marwalk82,1
921667472,fanduel,NBA,70806,70806-254730558,$15K Tue NBA BIG $2 Double Up (Top 3750 Win),2022-01-25,150,8620,2.0,15000.0,3750,8620,461.0,412.2,1643155200,4.0,4.0,2022-01-25 19:00:00,Main,9,0,digitallion19,0
921714134,fanduel_single,NBA,70813,70813-254730833,$40K Tue NBA Shot ($10K to 1st),2022-01-25,150,8580,5.55,40000.0,2000,8580,222.35,194.31,1643166000,10000.0,9.0,2022-01-25 22:00:00,DAL @ GS,1,0,westcoastmm,0
921667437,fanduel,NBA,70806,70806-254730111,$7K Tue NBA Dribbler (Single Entry),2022-01-25,1,8333,1.0,7000.0,2080,8333,468.4,342.2,1643155200,350.0,2.0,2022-01-25 19:00:00,Main,9,0,mcguird,0
921604201,draftkings_pickem,NBA,62757,123129620,NBA Tiers $35K Zone [$10K to 1st],2022-01-25,150,8323,5.0,35000.0,1845,8323,368.75,303.0,1643155200,10000.0,8.0,2022-01-25 19:00:00,(NBA Tiers),9,2,"benlegare,hornyhound3",1
921604202,draftkings_pickem,NBA,62757,123129617,NBA Tiers $7K And-One,2022-01-25,20,8323,1.0,7000.0,1915,8323,368.75,301.0,1643155200,600.0,1.5,2022-01-25 19:00:00,(NBA Tiers),9,3,"kabraham2055,hornyhound3,spacely05",1
921667456,fanduel,NBA,70806,70806-254730395,$5K Tue NBA Swat (3 Entries Max),2022-01-25,3,5952,1.0,5000.0,1500,5952,466.3,373.6,1643155200,250.0,2.0,2022-01-25 19:00:00,Main,9,0,warrior99,0
921603792,draftkings,NBA,62755,123129593,NBA $25K Zone [$5K to 1st],2022-01-25,150,5945,5.0,25000.0,1255,5945,390.0,330.5,1643155200,5000.0,8.0,2022-01-25 19:00:00,Late Swap,9,1,rynpak,1
921603809,draftkings,NBA,62755,123129595,NBA $10K mini-MAX [150 Entry Max],2022-01-25,150,5945,2.0,10000.0,1215,5945,402.0,326.25,1643155200,2000.0,4.0,2022-01-25 19:00:00,Late Swap,9,1,yodabox,1
921689506,yahoo,NBA,14851,10360680,NBA $5K Granny Shot [$500 to 1st],2022-01-25,150,5681,1.0,5000.0,1250,5681,415.7,0.0,1643155200,500.0,2.0,2022-01-25 19:00:00,Tue 1/25 22 SAME_DAY,9,0,,0
921667449,fanduel,NBA,70806,70806-254737907,$40K Tue NBA Layup ($10K to 1st),2022-01-25,150,5291,9.0,40000.0,1220,5291,481.2,399.3,1643155200,10000.0,15.0,2022-01-25 19:00:00,Main,9,0,choefer1,0
921604984,draftkings,NBA,62762,123129662,NBA $26K Jab Step [$5K to 1st] (Night),2022-01-25,150,5098,6.0,26000.0,1165,5098,306.75,251.0,1643166000,5000.0,9.0,2022-01-25 22:00:00,Late Swap(Night),2,1,Skralph,1
921605354,draftkings_showdown,NBA,62765,123129685,NBA Showdown $26K Jab Step [$5K to 1st] (DAL vs GSW),2022-01-25,150,5098,6.0,26000.0,1165,5098,210.12,179.0,1643166000,5000.0,9.0,2022-01-25 22:00:00,(DAL vs GSW),1,1,marwalk82,1
922022236,fanduel,NBA,70808,70808-254730762,$8K Tue NBA Block (Single Entry),2022-01-25,1,4761,2.0,8000.0,1165,4761,337.3,292.7,1643166000,800.0,4.0,2022-01-25 22:00:00,After Hours,2,0,mrontop,0
921603828,draftkings,NBA,62755,123129606,NBA $4K Daily Dollar [Single Entry] ,2022-01-25,1,4756,1.0,4000.0,1103,4756,385.25,321.25,1643155200,400.0,1.5,2022-01-25 19:00:00,Late Swap,9,1,Croggs,1
921603834,draftkings,NBA,62755,123131563,NBA $400 Dime Time [Just $0.10!],2022-01-25,20,4756,0.1,400.0,1115,4756,395.25,317.0,1643155200,40.0,0.2,2022-01-25 19:00:00,Late Swap,9,1,carter3415,1
921604372,draftkings_showdown,NBA,62758,123129625,NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (LAC vs WAS),2022-01-25,20,4756,0.25,1000.0,1104,4756,262.0,186.88,1643155200,100.0,0.5,2022-01-25 19:00:00,(LAC vs WAS),1,1,kidred,1
921604526,draftkings,NBA,62759,123129634,NBA $1K Quarter Jukebox [Just $0.25!]  (Turbo),2022-01-25,20,4756,0.25,1000.0,1104,4756,302.75,231.25,1643157000,100.0,0.5,2022-01-25 19:30:00,Late Swap(Turbo),2,1,RSJ34,1
921604681,draftkings_showdown,NBA,62760,123129644,NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (LAL vs BKN),2022-01-25,20,4756,0.25,1000.0,1104,4756,263.75,227.62,1643157000,100.0,0.5,2022-01-25 19:30:00,(LAL vs BKN),1,1,JBoogie325,1
921604836,draftkings_showdown,NBA,62761,123129652,NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (SAS vs HOU),2022-01-25,20,4756,0.25,1000.0,1104,4756,226.38,191.38,1643158800,100.0,0.5,2022-01-25 20:00:00,(SAS vs HOU),1,1,kayandmm,1
921605203,draftkings_pickem,NBA,62763,123129675,NBA Tiers $1K Quarter Jukebox [Just $0.25!]  (Night),2022-01-25,20,4756,0.25,1000.0,1104,4756,239.75,182.5,1643166000,100.0,0.5,2022-01-25 22:00:00,(NBA Tiers Night),2,1,Nikkif38,1
921925945,draftkings,NBA,62755,123148130,NBA $400 Dime Time [Just $0.10!],2022-01-25,20,4756,0.1,400.0,1115,4756,380.75,321.5,1643155200,40.0,0.2,2022-01-25 19:00:00,Late Swap,9,1,MasonJoody,1
922064892,draftkings,NBA,62755,123158359,NBA $400 Dime Time [Just $0.10!],2022-01-25,20,4756,0.1,400.0,1115,4756,386.5,320.25,1643155200,40.0,0.2,2022-01-25 19:00:00,Late Swap,9,1,aquafinatim,1
922165443,draftkings,NBA,62755,123167121,NBA $400 Dime Time [Just $0.10!],2022-01-25,20,4756,0.1,400.0,1115,4756,380.75,319.75,1643155200,40.0,0.2,2022-01-25 19:00:00,Late Swap,9,1,TooEasy27,1
922211465,draftkings,NBA,62755,123169200,NBA $4K And-One,2022-01-25,20,4756,1.0,4000.0,1103,4756,393.0,321.75,1643155200,400.0,1.5,2022-01-25 19:00:00,Late Swap,9,1,paugasol21,1
922234869,draftkings,NBA,62755,123174129,NBA $400 Dime Time [Just $0.10!],2022-01-25,20,4756,0.1,400.0,1115,4756,384.0,321.5,1643155200,40.0,0.2,2022-01-25 19:00:00,Late Swap,9,1,nathanmadrid,1
922292221,draftkings,NBA,62755,123177448,NBA $400 Dime Time [Just $0.10!],2022-01-25,20,4756,0.1,400.0,1115,4756,385.5,324.25,1643155200,40.0,0.2,2022-01-25 19:00:00,Late Swap,9,1,ilivethis,1
921689505,yahoo,NBA,14851,10360690,NBA $50K Tuesday Baller [$10K to 1st],2022-01-25,140,4680,12.0,50000.0,740,4680,410.2,0.0,1643155200,10000.0,25.0,2022-01-25 19:00:00,Tue 1/25 22 SAME_DAY,9,0,,0
921663308,superdraft,NBA,13605,421760,NBA $200 Nickel,2022-01-25,140,4668,0.05,200.0,1167,4668,551.24,436.85,1643155200,6.0,0.1,2022-01-25 19:00:00,NBA - Main,9,0,Lmfaoyourface,1
921689511,yahoo,NBA,14851,10360689,NBA $2K Jumper [$600 to 1st],2022-01-25,136,4560,0.5,2000.0,300,4560,395.9,0.0,1643155200,600.0,1.0,2022-01-25 19:00:00,Tue 1/25 22 SAME_DAY,9,0,,0
921689510,yahoo,NBA,14851,10360683,NBA $1K Guaranteed [$100 to 1st],2022-01-25,130,4544,0.25,1000.0,915,4544,408.1,0.0,1643155200,100.0,0.5,2022-01-25 19:00:00,Tue 1/25 22 SAME_DAY,9,0,,0
921713525,fanduel_single,NBA,70811,70811-254730637,$20K Tue NBA Shot ($5K to 1st),2022-01-25,128,4290,5.55,20000.0,1075,4290,310.85,290.54,1643157000,5000.0,9.0,2022-01-25 19:30:00,LAL @ BKN,1,0,"kubli,gabsdad2003,meekxx",0
921667433,fanduel,NBA,70806,70806-254730403,$6K Tue NBA Block (Single Entry),2022-01-25,1,3571,2.0,6000.0,825,3571,468.2,384.5,1643155200,600.0,4.0,2022-01-25 19:00:00,Main,9,0,eightgame,0
921604366,draftkings_showdown,NBA,62758,123129633,NBA Showdown $3K And-One [20 Entry Max] (LAC vs WAS),2022-01-25,20,3567,1.0,3000.0,911,3567,263.62,187.62,1643155200,300.0,1.5,2022-01-25 19:00:00,(LAC vs WAS),1,1,tnorth57,1
921605199,draftkings_pickem,NBA,62763,123129680,NBA Tiers $3K And-One [20 Entry Max] (Night),2022-01-25,20,3567,1.0,3000.0,911,3567,240.0,180.5,1643166000,300.0,1.5,2022-01-25 22:00:00,(NBA Tiers Night),2,1,WhoDatSaints225,1
922251614,draftkings,NBA,62755,123174971,NBA $750 Quarter Jukebox [Just $0.25!] ,2022-01-25,20,3567,0.25,750.0,812,3567,381.75,324.25,1643155200,75.0,0.5,2022-01-25 19:00:00,Late Swap,9,1,random_schnuck,1
921667473,fanduel,NBA,70806,70806-254730567,$15K Tue NBA BIG $5 Double Up (Top 1500 Win),2022-01-25,103,3448,5.0,15000.0,1500,3448,473.4,412.2,1643155200,10.0,10.0,2022-01-25 19:00:00,Main,9,0,rekkapryde,0
922021141,fanduel,NBA,70807,70807-254730683,$15K Tue NBA Shot ($3K to 1st),2022-01-25,96,3217,5.55,15000.0,775,3217,338.5,289.0,1643157000,3000.0,10.0,2022-01-25 19:30:00,Express,2,0,"soultaker904,kingcritter68",0
922349226,draftkings,NBA,62762,123184013,NBA $2.5K And-One (Night),2022-01-25,20,2972,1.0,2500.0,768,2972,302.5,245.25,1643166000,250.0,1.5,2022-01-25 22:00:00,Late Swap(Night),2,1,TNeidert,1
921667475,fanduel,NBA,70806,70806-254730563,$5K Tue NBA BIG $2 Quintuple Up,2022-01-25,86,2873,2.0,5000.0,500,2873,473.4,412.2,1643155200,10.0,10.0,2022-01-25 19:00:00,Main,9,0,rekkapryde,0
921713672,fanduel_single,NBA,70812,70812-254730739,$10K Tue NBA Shot ($2K to 1st),2022-01-25,80,2681,4.44,10000.0,690,2681,251.35,215.55,1643158800,2000.0,8.0,2022-01-25 20:00:00,SA @ HOU,1,0,"mja462,oxenduck",0
921603805,draftkings,NBA,62755,123129612,NBA $10K High Five [Single Entry],2022-01-25,1,2378,5.0,10000.0,544,2378,380.75,329.25,1643155200,1000.0,10.0,2022-01-25 19:00:00,Late Swap,9,1,eshee,1
921603806,draftkings,NBA,62755,123129579,NBA $10K High Five [Single Entry],2022-01-25,1,2378,5.0,10000.0,544,2378,380.75,331.0,1643155200,1000.0,10.0,2022-01-25 19:00:00,Late Swap,9,1,eshee,1
921604523,draftkings,NBA,62759,123129635,NBA $2K And-One (Turbo),2022-01-25,20,2378,1.0,2000.0,616,2378,311.25,227.75,1643157000,200.0,1.5,2022-01-25 19:30:00,Late Swap(Turbo),2,1,doddcameron,1
921604676,draftkings_showdown,NBA,62760,123129645,NBA Showdown $2K And-One (LAL vs BKN),2022-01-25,20,2378,1.0,2000.0,616,2378,271.0,227.62,1643157000,200.0,1.5,2022-01-25 19:30:00,(LAL vs BKN),1,1,ffdan23,1
921604831,draftkings_showdown,NBA,62761,123129653,NBA Showdown $2K And-One (SAS vs HOU),2022-01-25,20,2378,1.0,2000.0,616,2378,226.38,192.75,1643158800,200.0,1.5,2022-01-25 20:00:00,(SAS vs HOU),1,1,kayandmm,1
921605198,draftkings_pickem,NBA,62763,123129681,NBA Tiers $10K Zone [$2K to 1st] (Night),2022-01-25,71,2378,5.0,10000.0,590,2378,235.0,182.75,1643166000,2000.0,8.0,2022-01-25 22:00:00,(NBA Tiers Night),2,2,"modermann,diehardkingfan",1
922234795,draftkings,NBA,62755,123173482,NBA $8K Four Point Play,2022-01-25,20,2378,4.0,8000.0,615,2378,381.25,321.75,1643155200,750.0,6.0,2022-01-25 19:00:00,Late Swap,9,1,UOENO1983,1
921604364,draftkings_showdown,NBA,62758,123129631,NBA Showdown $20K Pull Up Jumper [$5K to 1st] (LAC vs WAS),2022-01-25,70,2352,10.0,20000.0,488,2352,251.38,188.62,1643155200,5000.0,15.0,2022-01-25 19:00:00,(LAC vs WAS),1,1,ShaidyAdvice,1
922141730,yahoo,NBA,14851,10364168,NBA $500 Guaranteed [$100 to 1st],2022-01-25,68,2274,0.25,500.0,447,2274,387.5,0.0,1643155200,100.0,0.5,2022-01-25 19:00:00,Tue 1/25 22 SAME_DAY,9,0,,0
921603824,draftkings,NBA,62755,123129577,NBA $5K Hot Shot [3 Entry Max],2022-01-25,3,1981,3.0,5000.0,500,1981,372.75,329.5,1643155200,500.0,5.0,2022-01-25 19:00:00,Late Swap,9,1,GeneralAladeen,1
921603826,draftkings,NBA,62755,123129594,NBA $5K Sharpshooter [20 Entry Max],2022-01-25,20,1981,3.0,5000.0,511,1981,380.75,326.25,1643155200,500.0,5.0,2022-01-25 19:00:00,Late Swap,9,1,MasonJoody,1
921667457,fanduel,NBA,70806,70806-254730426,$8K Tue NBA Assist (Single Entry),2022-01-25,1,1904,5.0,8000.0,475,1904,454.3,396.0,1643155200,800.0,10.0,2022-01-25 19:00:00,Main,9,0,lozingitall,0
921604987,draftkings,NBA,62762,123129671,NBA $8K High Five [Single Entry] (Night),2022-01-25,1,1902,5.0,8000.0,432,1902,295.0,242.0,1643166000,750.0,10.0,2022-01-25 22:00:00,Late Swap(Night),2,1,coliosis09,1
