percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.332432746887207,6.502624988555908,-0.4447552561759949
top_10,8.982270240783691,7.030012130737305,-0.45284420251846313
all_pop,6.640212059020996,5.06455659866333,-0.1353101134300232
