percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.266504020676347,6.2588970607027505,-2.0741805662812736
top_10,8.359755023556236,6.179878465138613,-0.938995111021277
all_pop,5.986189263656289,4.282535286926975,-0.6566722105192708
