percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.25344408826624,6.23768727481089,-2.0689863226610385
top_10,8.347989044841496,6.174050275462948,-0.9487442383265385
all_pop,5.999055753749889,4.284184954116921,-0.6636680934388566
