player_name,game_date,y_true,y_pred
Andre Drummond,2017-11-04,54.8,46.778404
Andre Drummond,2017-11-08,44.2,46.29521
Andre Drummond,2017-11-10,50.499996,46.153492
Andre Drummond,2017-11-12,34.4,43.994976
Andre Drummond,2017-11-15,38.4,44.089813
Anthony Davis,2017-11-01,55.0,43.202843
Anthony Davis,2017-11-03,59.600002,42.659378
Anthony Davis,2017-11-04,53.2,43.744675
Anthony Davis,2017-11-07,66.8,42.19376
Anthony Davis,2017-11-09,41.4,42.548412
Anthony Davis,2017-11-11,55.5,42.747772
Anthony Davis,2017-11-13,48.5,41.57529
Anthony Davis,2017-11-15,36.5,37.658104
Ben Simmons,2017-11-07,52.600002,46.54665
Ben Simmons,2017-11-09,31.400002,43.925167
Ben Simmons,2017-11-11,33.0,43.938908
Ben Simmons,2017-11-13,43.399998,46.257244
Ben Simmons,2017-11-15,60.800003,48.898335
Blake Griffin,2017-10-30,25.599998,36.618244
Blake Griffin,2017-11-01,38.7,39.19277
Blake Griffin,2017-11-05,42.600002,40.06746
Damian Lillard,2017-10-28,47.9,46.872826
Damian Lillard,2017-10-30,44.4,47.137928
Damian Lillard,2017-11-01,61.0,46.36253
Damian Lillard,2017-11-02,44.7,45.18177
Damian Lillard,2017-11-05,62.5,47.088898
Damian Lillard,2017-11-07,25.0,45.910385
Damian Lillard,2017-11-10,36.8,42.73356
Damian Lillard,2017-11-13,39.5,42.29784
Damian Lillard,2017-11-15,47.699997,44.236736
DeMarcus Cousins,2017-10-30,42.9,60.121014
DeMarcus Cousins,2017-11-01,73.8,61.712387
DeMarcus Cousins,2017-11-03,55.9,58.64616
DeMarcus Cousins,2017-11-04,47.199997,57.58002
DeMarcus Cousins,2017-11-07,60.6,59.42848
DeMarcus Cousins,2017-11-09,44.5,58.090862
DeMarcus Cousins,2017-11-11,55.5,58.007286
DeMarcus Cousins,2017-11-13,53.7,58.854374
DeMarcus Cousins,2017-11-15,52.3,58.60761
Giannis Antetokounmpo,2017-10-29,54.2,54.516125
Giannis Antetokounmpo,2017-10-31,41.100002,53.73935
Giannis Antetokounmpo,2017-11-01,46.1,53.78878
Giannis Antetokounmpo,2017-11-03,50.3,52.58954
Giannis Antetokounmpo,2017-11-07,57.300003,54.907406
Giannis Antetokounmpo,2017-11-10,63.899998,54.960415
Giannis Antetokounmpo,2017-11-11,58.5,55.90485
Giannis Antetokounmpo,2017-11-13,58.3,54.841415
Giannis Antetokounmpo,2017-11-15,47.7,54.243763
Hassan Whiteside,2017-11-08,48.500004,35.9154
Hassan Whiteside,2017-11-10,47.000004,38.64624
Hassan Whiteside,2017-11-12,43.4,36.831608
Hassan Whiteside,2017-11-15,39.2,35.772194
James Harden,2017-10-28,39.8,56.35058
James Harden,2017-10-30,52.3,58.079082
James Harden,2017-11-01,43.5,59.379852
James Harden,2017-11-03,50.100002,57.282597
James Harden,2017-11-05,76.9,62.253864
James Harden,2017-11-09,80.7,63.179344
James Harden,2017-11-11,54.800003,56.588047
James Harden,2017-11-12,57.5,59.13413
James Harden,2017-11-14,55.7,56.072044
James Harden,2017-11-16,64.9,59.45462
John Wall,2017-10-29,34.9,43.992207
John Wall,2017-11-01,43.999996,44.28262
John Wall,2017-11-03,47.699997,43.750816
John Wall,2017-11-07,49.6,44.38568
John Wall,2017-11-09,53.100002,45.180557
John Wall,2017-11-11,33.5,42.038795
John Wall,2017-11-13,37.9,42.431976
John Wall,2017-11-15,48.8,45.14276
Karl-Anthony Towns,2017-10-27,66.8,44.09722
Karl-Anthony Towns,2017-10-30,47.899998,43.41676
Karl-Anthony Towns,2017-11-01,13.0,41.465443
Karl-Anthony Towns,2017-11-04,52.399998,41.032513
Karl-Anthony Towns,2017-11-05,31.800001,44.07803
Karl-Anthony Towns,2017-11-08,33.899998,43.96499
Karl-Anthony Towns,2017-11-11,43.4,43.287174
Karl-Anthony Towns,2017-11-13,47.1,42.408524
Karl-Anthony Towns,2017-11-15,55.2,44.351692
Kevin Durant,2017-10-30,32.4,44.91105
Kevin Durant,2017-11-02,48.1,45.452797
Kevin Durant,2017-11-04,45.9,45.92671
Kevin Durant,2017-11-06,50.6,45.03889
Kevin Durant,2017-11-11,49.0,45.241528
Kevin Durant,2017-11-13,39.4,45.69986
Kevin Durant,2017-11-16,38.1,44.8049
Kristaps Porzingis,2017-11-03,55.399998,44.2739
Kristaps Porzingis,2017-11-05,68.1,46.874798
Kristaps Porzingis,2017-11-07,39.500004,45.55784
Kristaps Porzingis,2017-11-11,49.0,46.141018
Kristaps Porzingis,2017-11-13,36.9,41.151493
Kristaps Porzingis,2017-11-15,38.600002,40.12467
Kyrie Irving,2017-11-08,34.7,27.45575
Kyrie Irving,2017-11-10,0.0,23.789028
LaMarcus Aldridge,2017-11-14,50.0,39.988827
LeBron James,2017-10-29,40.5,56.41146
LeBron James,2017-11-01,57.7,58.09624
LeBron James,2017-11-03,92.7,65.52781
LeBron James,2017-11-05,54.5,59.121365
LeBron James,2017-11-07,61.1,60.197544
LeBron James,2017-11-09,46.3,61.724533
LeBron James,2017-11-11,35.2,57.535965
LeBron James,2017-11-13,55.8,56.483276
LeBron James,2017-11-15,56.2,57.043377
Nikola Jokic,2017-11-01,51.200005,52.67268
Nikola Jokic,2017-11-03,52.8,49.590202
Nikola Jokic,2017-11-04,25.9,49.23821
Nikola Jokic,2017-11-07,73.9,46.57584
Nikola Jokic,2017-11-09,32.7,50.55306
Nikola Jokic,2017-11-11,59.899998,48.31669
Nikola Jokic,2017-11-13,27.900002,47.66895
Russell Westbrook,2017-10-28,51.100002,50.215233
Russell Westbrook,2017-10-31,35.0,47.692524
Russell Westbrook,2017-11-03,39.7,47.773544
Russell Westbrook,2017-11-05,50.699997,48.443058
Russell Westbrook,2017-11-07,45.4,47.826683
Russell Westbrook,2017-11-09,34.899998,47.930264
Russell Westbrook,2017-11-10,42.600002,47.10746
Russell Westbrook,2017-11-12,46.699997,49.0241
Russell Westbrook,2017-11-15,45.5,49.2299
Stephen Curry,2017-10-30,54.0,45.745
Stephen Curry,2017-11-02,45.1,44.372334
Stephen Curry,2017-11-04,41.5,43.071537
Stephen Curry,2017-11-06,33.0,43.068905
Stephen Curry,2017-11-08,47.6,42.994114
Stephen Curry,2017-11-11,41.3,43.37726
Stephen Curry,2017-11-16,31.7,42.871296
Andre Drummond,2017-11-04,54.8,52.635315
Andre Drummond,2017-11-08,44.2,45.465405
