player_name,game_date,y_true,y_pred
Aaron Gordon,2017-11-01,38.4,38.637974
Aaron Gordon,2017-11-03,23.4,32.22446
Aaron Gordon,2017-11-05,40.4,35.368656
Aaron Gordon,2017-11-08,30.300001,33.328835
Aaron Gordon,2017-11-10,39.9,34.477516
Aaron Gordon,2017-11-11,25.099998,30.832085
Aaron Gordon,2017-11-13,23.5,34.916573
Aaron Gordon,2017-11-15,23.5,35.181816
Al Horford,2017-10-30,42.1,38.04135
Al Horford,2017-11-01,26.4,33.157593
Al Horford,2017-11-03,33.6,35.159424
Al Horford,2017-11-05,26.0,36.5822
Al Horford,2017-11-06,42.500004,38.324543
Al Horford,2017-11-12,34.6,31.69672
Al Horford,2017-11-14,32.7,31.667118
Al Horford,2017-11-16,29.2,30.108507
Andrew Wiggins,2017-10-27,27.099998,29.866776
Andrew Wiggins,2017-10-30,34.899998,32.411034
Andrew Wiggins,2017-11-01,25.2,25.113234
Andrew Wiggins,2017-11-04,30.6,26.203833
Andrew Wiggins,2017-11-05,28.6,26.606527
Andrew Wiggins,2017-11-08,37.7,31.983736
Andrew Wiggins,2017-11-11,34.2,33.66679
Andrew Wiggins,2017-11-13,29.800001,26.488037
Andrew Wiggins,2017-11-15,17.9,30.272484
Bradley Beal,2017-10-29,23.599998,32.151287
Bradley Beal,2017-11-01,49.199997,30.533363
Bradley Beal,2017-11-03,45.8,40.324898
Bradley Beal,2017-11-05,49.0,30.157692
Bradley Beal,2017-11-07,28.800001,28.673094
Bradley Beal,2017-11-09,34.5,32.99686
Bradley Beal,2017-11-11,35.8,32.30954
Bradley Beal,2017-11-13,32.9,33.658066
Bradley Beal,2017-11-15,39.9,27.766214
Brook Lopez,2017-10-28,14.599999,18.568422
Brook Lopez,2017-11-05,35.7,28.689072
Brook Lopez,2017-11-08,19.3,20.092821
Brook Lopez,2017-11-09,27.8,23.74002
Brook Lopez,2017-11-11,21.9,22.093693
Brook Lopez,2017-11-15,13.4,17.827625
CJ McCollum,2017-10-30,24.6,30.239431
CJ McCollum,2017-11-01,25.0,29.004913
CJ McCollum,2017-11-02,32.9,35.629795
CJ McCollum,2017-11-05,24.1,30.895987
CJ McCollum,2017-11-07,47.899998,38.76102
CJ McCollum,2017-11-10,30.6,33.445503
CJ McCollum,2017-11-13,25.9,29.135906
CJ McCollum,2017-11-15,39.3,33.55826
Carmelo Anthony,2017-10-28,30.0,30.491335
Carmelo Anthony,2017-10-31,34.1,29.24189
Carmelo Anthony,2017-11-03,33.3,30.978107
Carmelo Anthony,2017-11-05,20.199999,24.719044
