percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,7.285695552825928,5.404757976531982,0.02657979726791382
top_10,8.05901050567627,6.0485687255859375,-0.11578680574893951
all_pop,5.29442834854126,3.727008581161499,0.0036959571298211813
