id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
1473325483,fanduel,NBA,100444,100444-269121292,$3K Sun NBA Piggy Bank Shot (150 Entries Max),2024-03-17,150,71856,0.05,3000.0,21925,71856,407.6,329.0,1710712800,100.0,0.1,2024-03-17 18:00:00,Main,4,0,jaychiefs,1
1473325485,fanduel,NBA,100444,100444-269121295,$9K Sun NBA Fadeaway ($0.25 To Enter),2024-03-17,150,43113,0.25,9000.0,13000,43113,406.1,332.2,1710712800,500.0,0.5,2024-03-17 18:00:00,Main,4,0,"lunargoons,jscott2493,tevinj,smellzor,dane0944,zex2001,ahotebrown",1
1473301693,draftkings,NBA,102651,159692689,NBA $5K Quarter Jukebox [Just $0.25!],2024-03-17,20,23781,0.25,5000.0,5705,23781,373.5,292.75,1710712800,250.0,0.5,2024-03-17 18:00:00,Late Swap,4,1,skeereed1988,1
1473326065,draftkings,NBA,102651,159699688,NBA $20K And-One,2024-03-17,20,23781,1.0,20000.0,6420,23781,372.5,288.5,1710712800,1000.0,1.5,2024-03-17 18:00:00,Late Swap,4,1,jhardart,1
1473325493,fanduel,NBA,100444,100444-269121343,$50K Sun NBA Layup ($10K to 1st),2024-03-17,150,19841,3.0,50000.0,4960,19841,406.1,330.4,1710712800,10000.0,6.0,2024-03-17 18:00:00,Main,4,0,"3rd_and_schlong,assassincurry,hahamhanukah,kjeezy39563,scottism84",1
1473301691,draftkings,NBA,102651,159692690,NBA $7.5K mini-MAX [150 Entry Max],2024-03-17,150,17835,0.5,7500.0,4100,17835,369.0,297.75,1710712800,750.0,1.0,2024-03-17 18:00:00,Late Swap,4,1,green1025,1
1473326054,draftkings,NBA,102651,159699492,NBA $200K Fadeaway [$50K to 1st],2024-03-17,150,15686,15.0,200000.0,3553,15686,371.75,296.0,1710712800,50000.0,25.0,2024-03-17 18:00:00,Late Swap,4,1,JSwift13,1
1473326056,draftkings,NBA,102651,159699585,NBA $50K Four-Point Play [$10K to 1st],2024-03-17,20,14863,4.0,50000.0,3350,14863,369.0,298.25,1710712800,10000.0,6.0,2024-03-17 18:00:00,Late Swap,4,2,"Frrststhl,blough1992",1
1473301647,draftkings_showdown,NBA,102948,159692735,NBA Showdown $10K And-One (ATL vs LAC),2024-03-17,20,11890,1.0,10000.0,3080,11890,262.0,226.75,1710725400,1000.0,1.5,2024-03-17 21:30:00,(ATL vs LAC),1,13,"PAPABEAR01,beachjcd,zgolfnut,tyreekanddestroy,chesney01,thewolfofballstreet,theking1153,JayMizac707,jrbep44,jasonsyc,amindset,118JLK,ronfly",1
1473489359,draftkings,NBA,102651,159719674,NBA $5K mini-MAX [150 Entry Max],2024-03-17,150,11890,0.5,5000.0,2732,11890,369.0,302.5,1710712800,500.0,1.0,2024-03-17 18:00:00,Late Swap,4,2,"brockstar5,bigtime2003",1
1473301644,draftkings_showdown,NBA,102948,159692746,NBA Showdown $150K Fadeaway [$50K to 1st] (ATL vs LAC),2024-03-17,150,9803,18.0,150000.0,1963,9803,262.0,229.75,1710725400,50000.0,30.0,2024-03-17 21:30:00,(ATL vs LAC),1,8,"youdacao,capnbucko,hciv96,aswaz11,ImaDonk11,jeffrey364,joeyviper05,ojxwilliams",1
1473301651,draftkings,NBA,102935,159692638,NBA $8K And-One (Early),2024-03-17,20,9512,1.0,8000.0,2247,9512,366.25,299.5,1710694800,750.0,1.5,2024-03-17 13:00:00,Late Swap(Early),3,1,Kidd.D.C.1234,1
1473301894,draftkings,NBA,102935,159692635,NBA $2K Quarter Jukebox [Just $0.25!] (Early),2024-03-17,20,9512,0.25,2000.0,2266,9512,358.0,300.0,1710694800,100.0,0.5,2024-03-17 13:00:00,Late Swap(Early),3,2,EF20205555,1
1473325499,fanduel,NBA,100444,100444-269121366,$100K Sun NBA Shot ($20K to 1st),2024-03-17,150,7843,15.0,100000.0,1835,7843,406.1,331.9,1710712800,20000.0,30.0,2024-03-17 18:00:00,Main,4,0,"3rd_and_schlong,lozingitall",1
1473462034,fanduel,NBA,100445,100445-269121582,$300 Sun NBA Piggy Bank Shot (150 Entries Max),2024-03-17,150,7185,0.05,300.0,2150,7185,351.3,284.3,1710716400,15.0,0.1,2024-03-17 19:00:00,After Hours,2,0,jtchancey,1
1473301655,draftkings,NBA,102947,159692730,NBA $6K And-One (Night),2024-03-17,20,7134,1.0,6000.0,1815,7134,309.0,258.0,1710716400,600.0,1.5,2024-03-17 19:00:00,Late Swap(Night),2,2,lincolndavis,1
1473301908,draftkings_showdown,NBA,102948,159692737,NBA Showdown $1.5K Quarter Jukebox [Just $0.25!] (ATL vs LAC),2024-03-17,20,7134,0.25,1500.0,1706,7134,262.0,227.75,1710725400,100.0,0.5,2024-03-17 21:30:00,(ATL vs LAC),1,5,"BSteelz34,SpasticToaster,JayMizac707,118JLK,princepsmith",1
1473357111,fanduel_single,NBA,100441,100441-269121694,$50K Sun NBA Shot ($10K to 1st),2024-03-17,150,6613,9.0,50000.0,1592,6613,285.53,238.58,1710725400,10000.0,16.0,2024-03-17 21:30:00,ATL @ LAC,1,0,"rehans25,lmfaoyourface,toxicheadshot",1
1473301649,draftkings,NBA,102935,159692643,NBA $70K Fadeaway [$20K to 1st] (Early),2024-03-17,150,5490,15.0,70000.0,1114,5490,358.0,306.75,1710694800,20000.0,25.0,2024-03-17 13:00:00,Late Swap(Early),3,4,EF20205555,1
1473325501,fanduel,NBA,100444,100444-269121324,$10K Sun NBA Pick 'N Roll (25 Entries Max),2024-03-17,25,5362,2.22,10000.0,1350,5362,398.8,333.0,1710712800,1000.0,4.0,2024-03-17 18:00:00,Main,4,0,,0
1473301645,draftkings_showdown,NBA,102948,159692734,NBA Showdown $22K Zone [$5K to 1st] (ATL vs LAC),2024-03-17,150,5231,5.0,22000.0,1051,5231,262.0,230.0,1710725400,5000.0,8.0,2024-03-17 21:30:00,(ATL vs LAC),1,5,"Adancast123,youdacao,booby_doop75,rrod133,PAPABEAR01",1
1473326058,draftkings,NBA,102651,159699846,NBA $22K Zone [$5K to 1st],2024-03-17,150,5231,5.0,22000.0,1051,5231,369.25,297.75,1710712800,5000.0,8.0,2024-03-17 18:00:00,Late Swap,4,1,mikecav99,1
1473301690,draftkings,NBA,102651,159692678,NBA $8.5K mini-MAX [150 Entry Max],2024-03-17,150,5053,2.0,8500.0,1053,5053,366.25,300.0,1710712800,2000.0,4.0,2024-03-17 18:00:00,Late Swap,4,1,MoneyPowerPowder,1
1473357118,fanduel_single,NBA,100441,100441-269121633,$1K Sun NBA Fadeaway ($0.25 To Enter),2024-03-17,143,4790,0.25,1000.0,1443,4790,285.53,230.59,1710725400,50.0,0.5,2024-03-17 21:30:00,ATL @ LAC,1,0,yellowbone0125,1
1473291691,draftkings,NBA,102651,159689601,NBA $400 Dime Time [Just $0.10!],2024-03-17,20,4756,0.1,400.0,1115,4756,361.5,288.75,1710712800,40.0,0.2,2024-03-17 18:00:00,Late Swap,4,1,trippnup2,1
1473301678,draftkings_pickem,NBA,102944,159692705,NBA Tiers $4K And-One,2024-03-17,20,4756,1.0,4000.0,1103,4756,286.5,243.0,1710712800,400.0,1.5,2024-03-17 18:00:00,(NBA Tiers),4,6,"lamarohio,Miami1983,Mook1127,mattfuq,noahrosadoo,Kane3625",1
1473301680,draftkings_pickem,NBA,102944,159692698,NBA Tiers $1K Quarter Jukebox [Just $0.25!] ,2024-03-17,20,4756,0.25,1000.0,1104,4756,286.5,244.0,1710712800,100.0,0.5,2024-03-17 18:00:00,(NBA Tiers),4,4,"wayouts,natenewt216,richpham,KirschCardiff",1
1473301902,draftkings_showdown,NBA,102941,159692670,NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (DEN vs DAL),2024-03-17,20,4756,0.25,1000.0,1104,4756,249.13,212.38,1710703800,100.0,0.5,2024-03-17 15:30:00,(DEN vs DAL),1,2,"kyleofe2,Saltnut",1
1473301909,draftkings,NBA,102947,159692723,NBA $1K Quarter Jukebox [Just $0.25!]  (Night),2024-03-17,20,4756,0.25,1000.0,1104,4756,308.25,260.75,1710716400,100.0,0.5,2024-03-17 19:00:00,Late Swap(Night),2,1,joeyzgana,1
1473471590,draftkings,NBA,102651,159714764,NBA $400 Dime Time [Just $0.10!],2024-03-17,20,4756,0.1,400.0,1115,4756,365.5,291.25,1710712800,40.0,0.2,2024-03-17 18:00:00,Late Swap,4,1,2briar,1
1473504544,draftkings,NBA,102651,159723496,NBA $400 Dime Time [Just $0.10!],2024-03-17,20,4756,0.1,400.0,1115,4756,365.5,297.0,1710712800,40.0,0.2,2024-03-17 18:00:00,Late Swap,4,1,atmccord,1
1473325303,fanduel,NBA,100443,100443-269121543,$35K Sun NBA Shot ($10K to 1st),2024-03-17,138,4629,9.0,35000.0,1075,4629,334.2,293.5,1710702000,10000.0,15.0,2024-03-17 15:00:00,Early Only,2,0,latehitters69,1
1473471336,draftkings,NBA,102935,159714618,NBA $3.5K And-One (Early),2024-03-17,20,4161,1.0,3500.0,1080,4161,359.0,303.0,1710694800,300.0,1.5,2024-03-17 13:00:00,Late Swap(Early),3,1,deez516,1
1473533701,draftkings_showdown,NBA,102948,159731339,NBA Showdown $3.5K And-One (ATL vs LAC),2024-03-17,20,4161,1.0,3500.0,1080,4161,262.0,225.5,1710725400,300.0,1.5,2024-03-17 21:30:00,(ATL vs LAC),1,7,"cyandle3,jcortez75,Tanyadennis,JCowings,scruffy10,suzguy,revenge1964",1
1473462039,fanduel,NBA,100445,100445-269121602,$30K Sun NBA Shot ($10K to 1st),2024-03-17,119,3968,9.0,30000.0,915,3968,353.7,299.9,1710716400,10000.0,15.0,2024-03-17 19:00:00,After Hours,2,0,beast828282,1
1473301653,draftkings,NBA,102947,159692728,NBA $50K Fadeaway [$10K to 1st]  (Night),2024-03-17,117,3921,15.0,50000.0,880,3921,315.25,260.5,1710716400,10000.0,25.0,2024-03-17 19:00:00,Late Swap(Night),2,1,invertedcheese,1
1473301677,draftkings_pickem,NBA,102944,159692704,NBA Tiers $15K Zone [$5K to 1st],2024-03-17,107,3567,5.0,15000.0,761,3567,286.5,240.75,1710712800,5000.0,8.0,2024-03-17 18:00:00,(NBA Tiers),4,3,"TwoJohns,Duece10,AirJake37",1
1473301697,draftkings_pickem,NBA,102937,159692648,NBA Tiers $750 Quarter Jukebox [Just $0.25!]  (Early),2024-03-17,20,3567,0.25,750.0,812,3567,300.25,249.0,1710694800,75.0,0.5,2024-03-17 13:00:00,(NBA Tiers Early),3,1,GREENBADGER201,1
1473301898,draftkings_showdown,NBA,102938,159692659,NBA Showdown $750 Quarter Jukebox [Just $0.25!]  (PHX vs MIL),2024-03-17,20,3567,0.25,750.0,812,3567,319.75,284.38,1710694800,75.0,0.5,2024-03-17 13:00:00,(PHX vs MIL),1,4,"rawlsr64,sikness2181,Wardogg420time,mrod2",1
1473301911,draftkings_showdown,NBA,102946,159692717,NBA Showdown $750 Quarter Jukebox [Just $0.25!]  (BKN vs SAS),2024-03-17,20,3567,0.25,750.0,812,3567,286.63,264.5,1710716400,75.0,0.5,2024-03-17 19:00:00,(BKN vs SAS),1,40,"jkoshuta,bigbabyperm,niquisition,wildryan-2002,MIM21TYM,cptassistant,Brewcrew116,DraftKingOfAllMedia,tommykramer9,pat_the_hat2,bookert21,vinnyb2000,marks7man,cubzfan747,PIGBEARMAN,phudthestud,Sofisa1314,jvc4123,atong126,bruce-Leee,cmangone,Diesel,ChickfilaSandy,Juan-Razor,2Nthethoughts,Nay-Nay77,LittleManatee,calmplaya,knackermatt,traty,WorkItBaby,markcloutier1212,DFeerrar,mttpnc1,Tabasco72,kpate220,DreamPlacebo,jabo777",1
1473504534,draftkings,NBA,102651,159723131,NBA $3K And-One [20 Entry Max],2024-03-17,20,3567,1.0,3000.0,911,3567,365.5,297.0,1710712800,300.0,1.5,2024-03-17 18:00:00,Late Swap,4,1,ihdollen,1
1473540157,draftkings_showdown,NBA,102948,159732749,NBA Showdown $3K And-One [20 Entry Max] (ATL vs LAC),2024-03-17,20,3567,1.0,3000.0,911,3567,262.0,225.25,1710725400,300.0,1.5,2024-03-17 21:30:00,(ATL vs LAC),1,2,"Garrett5708,burnnjayz",1
