id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
1475901571,fanduel,NBA,100836,100836-269234518,$3K Thu NBA Piggy Bank Shot (150 Entries Max),2024-03-28,150,71856,0.05,3000.0,21925,66524,359.2,294.6,1711668600,100.0,0.1,2024-03-28 19:30:00,Main,2,0,xxyesxxsm0ke,1
1475901596,fanduel,NBA,100836,100836-269234540,$8K Thu NBA Fadeaway ($0.25 To Enter),2024-03-28,150,38323,0.25,8000.0,11500,36920,359.2,294.6,1711668600,400.0,0.5,2024-03-28 19:30:00,Main,2,0,"tevinj,jeffpence46",1
1475862867,draftkings,NBA,103622,160040787,NBA $5K Quarter Jukebox [Just $0.25!],2024-03-28,20,23781,0.25,5000.0,5705,23781,345.5,276.75,1711668600,250.0,0.5,2024-03-28 19:30:00,Late Swap,2,2,"woodreb5,jsshackelford1865",1
1475902312,draftkings,NBA,103622,160048077,NBA $15K And-One,2024-03-28,20,17835,1.0,15000.0,4636,17835,345.5,275.5,1711668600,1000.0,1.5,2024-03-28 19:30:00,Late Swap,2,1,Thegoldcobra,1
1475862868,draftkings,NBA,103622,160040788,NBA $5K mini-MAX [150 Entry Max],2024-03-28,150,11890,0.5,5000.0,2732,11890,345.5,282.25,1711668600,500.0,1.0,2024-03-28 19:30:00,Late Swap,2,1,jorymetzger,1
1475902305,draftkings,NBA,103622,160048228,NBA $150K Fadeaway [$30K to 1st],2024-03-28,150,11764,15.0,150000.0,2492,11764,345.5,282.25,1711668600,30000.0,25.0,2024-03-28 19:30:00,Late Swap,2,1,garnes222,1
1475935263,fanduel_single,NBA,100851,100851-269234408,$400 Thu NBA Piggy Bank Shot (150 Entries Max),2024-03-28,150,9580,0.05,400.0,2870,9245,308.01,260.29,1711670400,20.0,0.1,2024-03-28 20:00:00,MIL @ NO,1,0,"bruno18,yellowbone0125",1
1475901575,fanduel,NBA,100836,100836-269234681,$100K Thu NBA Shot ($20K to 1st),2024-03-28,150,7843,15.0,100000.0,1835,7843,353.0,300.8,1711668600,20000.0,30.0,2024-03-28 19:30:00,Main,2,0,"lozingitall,craftylefty,tacobellisbae",1
1475901599,fanduel,NBA,100836,100836-269234620,$25K Thu NBA Layup ($5K to 1st),2024-03-28,150,7440,4.0,25000.0,1725,7440,358.7,298.5,1711668600,5000.0,8.0,2024-03-28 19:30:00,Main,2,0,"teamsmiley5,sconoles",1
1475902307,draftkings,NBA,103622,160048074,NBA $25K Four Point Play [20 Entry Max],2024-03-28,20,7431,4.0,25000.0,1931,7431,345.5,277.25,1711668600,2500.0,6.0,2024-03-28 19:30:00,Late Swap,2,2,"Shaikh302,az350z",1
1476110852,draftkings,NBA,103622,160072523,NBA $3K mini-MAX [150 Entry Max],2024-03-28,150,7134,0.5,3000.0,1480,7134,342.5,283.5,1711668600,500.0,1.0,2024-03-28 19:30:00,Late Swap,2,1,YaBoiMon,1
1475862620,draftkings_showdown,NBA,103626,160040815,NBA Showdown $5K And-One (MIL vs NOP),2024-03-28,20,5945,1.0,5000.0,1543,5945,273.88,224.63,1711670400,500.0,1.5,2024-03-28 20:00:00,(MIL vs NOP),1,1,adubs07450,1
1475902308,draftkings,NBA,103622,160048080,NBA $22K Zone [$5K to 1st],2024-03-28,150,5231,5.0,22000.0,1051,5231,342.5,284.75,1711668600,5000.0,8.0,2024-03-28 19:30:00,Late Swap,2,1,RoughCountry7.5,1
1475862628,draftkings_pickem,NBA,103624,160040806,NBA Tiers $4K And-One,2024-03-28,20,4756,1.0,4000.0,1103,4756,256.5,219.5,1711668600,400.0,1.5,2024-03-28 19:30:00,(NBA Tiers),2,2,"bigmiketz,clipschutz",1
1475863130,draftkings_showdown,NBA,103626,160040814,NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (MIL vs NOP),2024-03-28,20,4756,0.25,1000.0,1104,4756,260.0,227.5,1711670400,100.0,0.5,2024-03-28 20:00:00,(MIL vs NOP),1,1,tankeraf,1
1476096477,draftkings,NBA,103622,160071903,NBA $4K And-One,2024-03-28,20,4756,1.0,4000.0,1103,4756,341.25,277.0,1711668600,400.0,1.5,2024-03-28 19:30:00,Late Swap,2,1,justspunk,1
1475862616,draftkings_showdown,NBA,103626,160040822,NBA Showdown $60K Fadeaway [$20K to 1st] (MIL vs NOP),2024-03-28,141,4705,15.0,60000.0,991,4705,273.88,229.63,1711670400,20000.0,25.0,2024-03-28 20:00:00,(MIL vs NOP),1,5,"capnbucko,ckk-244ayk,youdacao,stgray22,SeaBassFish",1
1475901574,fanduel,NBA,100836,100836-269234606,$8K Thu NBA Pick 'N Roll (25 Entries Max),2024-03-28,25,4290,2.22,8000.0,1075,4290,358.7,296.9,1711668600,1000.0,4.0,2024-03-28 19:30:00,Main,2,0,catchynamehere23,1
1476140353,draftkings,NBA,103622,160079709,NBA $3.5K And-One,2024-03-28,20,4161,1.0,3500.0,1080,4161,341.25,276.5,1711668600,300.0,1.5,2024-03-28 19:30:00,Late Swap,2,1,Sunniebelle,1
1475862627,draftkings_pickem,NBA,103624,160040805,NBA Tiers $15K Zone [$5K to 1st],2024-03-28,107,3567,5.0,15000.0,761,3567,256.5,221.0,1711668600,5000.0,8.0,2024-03-28 19:30:00,(NBA Tiers),2,4,"futurehendrix1,clipschutz,balljoshua1,slushfundx",1
1475862630,draftkings_pickem,NBA,103624,160040801,NBA Tiers $750 Quarter Jukebox [Just $0.25!] ,2024-03-28,20,3567,0.25,750.0,812,3567,256.5,220.5,1711668600,75.0,0.5,2024-03-28 19:30:00,(NBA Tiers),2,3,"Mr.MachoMan,kaysizzle,clipschutz",1
1475862637,draftkings_showdown,NBA,103625,160040810,NBA Showdown $750 Quarter Jukebox [Just $0.25!]  (BOS vs ATL),2024-03-28,20,3567,0.25,750.0,812,3567,306.13,280.13,1711668600,75.0,0.5,2024-03-28 19:30:00,(BOS vs ATL),1,24,"alina6,Lotioneers,bigbabyperm,candygirl1,Ronaldmreid76,niquisition,jazzfan32,eeners,byrdlee,cmangone,bookert21,kyleezra,Beezy269,jaygon122,phudthestud,theycallmeboss,rwsmart83,JohnZaps,prime8,Chilaxen",1
1475935261,fanduel_single,NBA,100851,100851-269234437,$25K Thu NBA Shot ($5K to 1st),2024-03-28,99,3306,9.0,25000.0,825,3306,308.01,266.78,1711670400,5000.0,16.0,2024-03-28 20:00:00,MIL @ NO,1,0,"aaroncosta,ninjasnipr",1
1476050711,fanduel_single,NBA,100860,100860-269241854,$500 NBA 2nd Half Fadeaway ($0.25 to Enter),2024-03-28,10,2395,0.25,500.0,500,1388,154.97,131.27,1711672860,50.0,0.5,2024-03-28 20:41:00,2ND HALF ONLY (MIL @ NO),1,0,agrey1091,1
1475901598,fanduel,NBA,100836,100836-269234587,$2K Thu NBA Dribbler (Triple Double Bonus),2024-03-28,1,2380,1.0,2000.0,600,2380,348.6,290.3,1711668600,100.0,2.0,2024-03-28 19:30:00,Main,2,0,boxerdar,1
1476102699,fanduel,NBA,100836,100836-269243545,$8K Thu NBA Layup ($2K to 1st),2024-03-28,71,2380,4.0,8000.0,550,2380,358.7,301.5,1711668600,2000.0,8.0,2024-03-28 19:30:00,Main,2,0,brad41784,1
1475862635,draftkings_showdown,NBA,103625,160040807,NBA Showdown $2K And-One (BOS vs ATL),2024-03-28,20,2378,1.0,2000.0,616,2378,306.13,278.38,1711668600,200.0,1.5,2024-03-28 19:30:00,(BOS vs ATL),1,15,"bigbabyperm,Patrick_Star,candygirl1,marniblitz,jazzfan32,byrdlee,metrokang,LetEmKnow,cmangone,kaysizzle,kyleezra,reichlinMB3936,rwsmart83",1
1476096481,draftkings_showdown,NBA,103626,160071945,NBA Showdown $500 Quarter Jukebox [Just $0.25!] (MIL vs NOP),2024-03-28,20,2378,0.25,500.0,536,2378,260.0,225.25,1711670400,50.0,0.5,2024-03-28 20:00:00,(MIL vs NOP),1,1,jrstryker,1
1475899923,yahoo,NBA,20388,13675248,NBA $500 Guaranteed [$100 to 1st],2024-03-28,70,2350,0.25,500.0,447,2350,331.2,0.0,1711668600,100.0,0.5,2024-03-28 19:30:00,Thu 3/28 24 SAME_DAY,2,0,,0
