id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
1354960254,fanduel,NBA,95440,95440-266423860,$5K Sun NBA Piggy Bank Shot (150 Entries Max),2023-10-29,150,119760,0.05,5000.0,36000,119760,380.0,279.2,1698620400,250.0,0.1,2023-10-29 19:00:00,Main,5,0,robsmack,1
1354960256,fanduel,NBA,95440,95440-266423863,$12K Sun NBA Fadeaway ($0.25 to Enter),2023-10-29,150,57485,0.25,12000.0,17250,56065,378.7,280.3,1698620400,500.0,0.5,2023-10-29 19:00:00,Main,5,0,jyourman24,1
1354960264,fanduel,NBA,95440,95440-266423928,$150K Sun NBA Shot ($30K to 1st),2023-10-29,150,25510,7.0,150000.0,6000,25510,366.9,285.2,1698620400,30000.0,12.0,2023-10-29 19:00:00,Main,5,0,plagz24,0
1354772787,draftkings,NBA,94786,153221318,NBA $5K Quarter Jukebox [Just $0.25!],2023-10-29,20,23781,0.25,5000.0,5705,23781,346.25,266.0,1698620400,250.0,0.5,2023-10-29 19:00:00,Late Swap,5,1,alewisjr25,1
1354950392,draftkings,NBA,94786,153232569,NBA $20K And-One,2023-10-29,20,23781,1.0,20000.0,6420,23781,340.5,261.0,1698620400,1000.0,1.5,2023-10-29 19:00:00,Late Swap,5,1,tom4jets,1
1354772681,draftkings,NBA,94786,153221319,NBA $7.5K mini-MAX [150 Entry Max],2023-10-29,150,17835,0.5,7500.0,4100,17835,350.5,274.25,1698620400,750.0,1.0,2023-10-29 19:00:00,Late Swap,5,1,carter3415,1
1354950093,draftkings,NBA,94786,153232248,NBA $200K Fadeaway [$50K to 1st],2023-10-29,150,15686,15.0,200000.0,3553,15686,341.5,276.25,1698620400,50000.0,25.0,2023-10-29 19:00:00,Late Swap,5,1,moklovin,1
1354950095,draftkings,NBA,94786,153232261,NBA $50K Four-Point Play [$10K to 1st],2023-10-29,20,14863,4.0,50000.0,3350,14863,345.25,269.5,1698620400,10000.0,6.0,2023-10-29 19:00:00,Late Swap,5,1,jartin12x,1
1354772833,draftkings,NBA,94793,153221357,NBA $3K Quarter Jukebox [Just $0.25!] (Night),2023-10-29,20,14268,0.25,3000.0,3419,14268,333.75,264.75,1698627600,150.0,0.5,2023-10-29 21:00:00,Late Swap(Night),2,1,suga-slim,1
1354772623,draftkings,NBA,94793,153221353,NBA $10K And-One (Night),2023-10-29,20,11890,1.0,10000.0,3080,11890,331.75,260.75,1698627600,1000.0,1.5,2023-10-29 21:00:00,Late Swap(Night),2,1,mkeitrick,1
1354772680,draftkings_pickem,NBA,94788,153221338,NBA Tiers $2K Quarter Jukebox [Just $0.25!],2023-10-29,20,9512,0.25,2000.0,2266,8025,305.25,226.5,1698620400,100.0,0.5,2023-10-29 19:00:00,(NBA Tiers),5,1,Bbl0v3u,1
1355813183,draftkings,NBA,94786,153322438,NBA $4K mini-MAX [150 Entry Max],2023-10-29,150,9512,0.5,4000.0,2172,9512,342.25,276.0,1698620400,500.0,1.0,2023-10-29 19:00:00,Late Swap,5,2,"kbeezy559,TwitterQueen",1
1354772628,draftkings_showdown,NBA,94888,153221370,NBA Showdown $6K And-One (SAS vs LAC),2023-10-29,20,7134,1.0,6000.0,1815,7134,208.25,173.5,1698627600,600.0,1.5,2023-10-29 21:00:00,(SAS vs LAC),1,1,Sloan1960,1
