id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
1410996848,yahoo,NBA,19839,13321669,NBA Yahoo Cup Round 9,2023-12-22,1,1000000,0.0,5000.0,70,21918,343.0,0.0,1703289600,25.0,1.0,2023-12-22 19:00:00,Fri 12/22 23 SAME_DAY,6,0,,0
1410880000,fanduel,NBA,97545,97545-267873312,$6K Fri NBA Piggy Bank Shot (150 Entries Max),2023-12-22,150,143712,0.05,6000.0,43000,142806,373.1,259.3,1703289600,300.0,0.1,2023-12-22 19:00:00,Main,6,0,VaccineJabber,1
1410880004,fanduel,NBA,97545,97545-267873323,$14K Fri NBA Fadeaway ($0.25 To Enter),2023-12-22,150,67065,0.25,14000.0,20110,67065,373.1,259.3,1703289600,700.0,0.5,2023-12-22 19:00:00,Main,6,0,VaccineJabber,1
1410978586,draftkings,NBA,98220,156420445,NBA $35K And-One [20 Entry Max],2023-12-22,20,41617,1.0,35000.0,11230,41617,327.25,234.0,1703289600,1500.0,1.5,2023-12-22 19:00:00,Late Swap,6,1,bbanks80,1
1410739382,draftkings,NBA,98220,156401637,NBA $7.5K Quarter Jukebox [Just $0.25!],2023-12-22,20,35671,0.25,7500.0,8550,34969,322.75,235.5,1703289600,300.0,0.5,2023-12-22 19:00:00,Late Swap,6,1,taylorboy1,1
1410978580,draftkings,NBA,98220,156420443,NBA $80K Four Point Play [20 Entry Max],2023-12-22,20,23781,4.0,80000.0,6181,23781,330.75,235.5,1703289600,7500.0,6.0,2023-12-22 19:00:00,Late Swap,6,1,fjnmdn1,1
1410978578,draftkings,NBA,98220,156420441,NBA $300K Fadeaway [$100K to 1st],2023-12-22,150,23529,15.0,300000.0,4808,23529,330.75,241.0,1703289600,100000.0,25.0,2023-12-22 19:00:00,Late Swap,6,1,fjnmdn1,1
1410880007,fanduel,NBA,97545,97545-267873647,$175K Fri NBA Shot ($30K to 1st),2023-12-22,150,23148,9.0,175000.0,5750,23148,356.6,266.9,1703289600,30000.0,16.0,2023-12-22 19:00:00,Main,6,0,russhard12,1
1410879997,fanduel,NBA,97545,97545-267873352,$50K Fri NBA Layup ($10K To 1st),2023-12-22,150,19841,3.0,50000.0,4960,19841,355.3,267.6,1703289600,10000.0,6.0,2023-12-22 19:00:00,Main,6,0,ken522,1
1410739383,draftkings,NBA,98220,156401638,NBA $7.5K mini-MAX [150 Entry Max],2023-12-22,150,17835,0.5,7500.0,4100,17835,322.0,235.75,1703289600,750.0,1.0,2023-12-22 19:00:00,Late Swap,6,1,dompimi,1
