id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
1409652540,fanduel,NBA,97505,97505-267857828,$6K Thu NBA Piggy Bank Shot (150 Entries Max),2023-12-21,150,143712,0.05,6000.0,43000,132078,400.7,312.9,1703203200,300.0,0.1,2023-12-21 19:00:00,Main,7,0,mrh6507,1
1409652536,fanduel,NBA,97505,97505-267857836,$12K Thu NBA Fadeaway (Only 0.25 To Enter),2023-12-21,150,57485,0.25,12000.0,17250,57485,391.5,316.9,1703203200,500.0,0.5,2023-12-21 19:00:00,Main,7,0,vegas13,1
1409660331,draftkings,NBA,98221,156369425,NBA $30K And-One [20 Entry Max],2023-12-21,20,35671,1.0,30000.0,9625,35671,340.0,248.25,1703203200,1500.0,1.5,2023-12-21 19:00:00,Late Swap,6,1,patkingpin,1
1409542589,draftkings,NBA,98221,156361030,NBA $5K Quarter Jukebox [Just $0.25!],2023-12-21,20,23781,0.25,5000.0,5705,23781,355.5,250.5,1703203200,250.0,0.5,2023-12-21 19:00:00,Late Swap,6,1,clmabrey,1
1409652526,fanduel,NBA,97505,97505-267857854,$50K Thu NBA Layup ($10K to 1st),2023-12-21,150,19841,3.0,50000.0,4960,19841,402.2,325.3,1703203200,10000.0,6.0,2023-12-21 19:00:00,Main,7,0,chipotleaddict,1
1409652539,fanduel,NBA,97505,97505-267857862,$150K Thu NBA Shot ($30K to 1st),2023-12-21,150,19841,9.0,150000.0,4995,19841,402.2,324.0,1703203200,30000.0,18.0,2023-12-21 19:00:00,Main,7,0,chipotleaddict,1
1409660323,draftkings,NBA,98221,156369424,NBA $60K Four Point Play [20 Entry Max],2023-12-21,20,17835,4.0,60000.0,4630,17835,339.5,253.5,1703203200,6000.0,6.0,2023-12-21 19:00:00,Late Swap,6,1,dallasmike44,1
1409660321,draftkings,NBA,98221,156369428,NBA $200K Fadeaway [$50K to 1st],2023-12-21,150,15686,15.0,200000.0,3553,15686,341.0,262.75,1703203200,50000.0,25.0,2023-12-21 19:00:00,Late Swap,6,1,c.ridl,1
1410351398,fanduel,NBA,97507,97507-267858055,$500 Thu NBA Piggy Bank Shot (150 Entries Max),2023-12-21,150,11976,0.05,500.0,3600,11976,373.4,317.5,1703210400,25.0,0.1,2023-12-21 21:00:00,After Hours,2,0,jesskittenger,1
1409542582,draftkings,NBA,98228,156361082,NBA $10K And-One (Night),2023-12-21,20,11890,1.0,10000.0,3080,11890,326.25,261.25,1703210400,1000.0,1.5,2023-12-21 21:00:00,Late Swap(Night),2,1,dantron,1
1409542590,draftkings,NBA,98221,156361031,NBA $5K mini-MAX [150 Entry Max],2023-12-21,150,11890,0.5,5000.0,2732,11890,338.5,260.5,1703203200,500.0,1.0,2023-12-21 19:00:00,Late Swap,6,2,"MNLJackson,henry296",1
1409603681,draftkings_showdown,NBA,98229,156361100,NBA Showdown $10K And-One (WAS vs POR),2023-12-21,20,11890,1.0,10000.0,3080,11890,307.25,276.5,1703214000,1000.0,1.5,2023-12-21 22:00:00,(WAS vs POR),1,1,apforadori,1
1410390987,draftkings,NBA,98221,156386515,NBA $5K mini-MAX [150 Entry Max],2023-12-21,150,11890,0.5,5000.0,2732,11890,345.25,261.0,1703203200,500.0,1.0,2023-12-21 19:00:00,Late Swap,6,1,Salsberry,1
1410624680,draftkings,NBA,98221,156394033,NBA $5K mini-MAX [150 Entry Max],2023-12-21,150,11890,0.5,5000.0,2732,11890,345.25,254.5,1703203200,500.0,1.0,2023-12-21 19:00:00,Late Swap,6,1,Salsberry,1
1409542600,draftkings,NBA,98228,156361083,NBA $2K Quarter Jukebox [Just $0.25!] (Night),2023-12-21,20,9512,0.25,2000.0,2266,9512,318.0,261.5,1703210400,100.0,0.5,2023-12-21 21:00:00,Late Swap(Night),2,1,chrisuwi,1
1409603986,draftkings_showdown,NBA,98229,156361101,NBA Showdown $2K Quarter Jukebox [Just $0.25!] (WAS vs POR),2023-12-21,20,9512,0.25,2000.0,2266,9021,304.5,276.5,1703214000,100.0,0.5,2023-12-21 22:00:00,(WAS vs POR),1,2,"darkhorse61,djsun0412",1
1409603679,draftkings_showdown,NBA,98229,156361109,NBA Showdown $100K Fadeaway [$20K to 1st] (WAS vs POR),2023-12-21,150,6535,18.0,100000.0,1472,6524,307.25,276.5,1703214000,20000.0,27.0,2023-12-21 22:00:00,(WAS vs POR),1,5,"sullybrochill,ShaidyAdvice,thundernation44,TheMish,galisa62",1
1409652521,fanduel,NBA,97505,97505-267857853,$12K Thu NBA Pick 'N Roll (20 Entries Max),2023-12-21,20,6435,2.22,12000.0,1480,6435,387.0,324.2,1703203200,1000.0,4.5,2023-12-21 19:00:00,Main,7,0,moonboot80,1
1409558793,draftkings,NBA,98228,156361092,NBA $80K Fadeaway [$20K to 1st] (Night),2023-12-21,150,6274,15.0,80000.0,1414,6274,318.25,267.25,1703210400,20000.0,25.0,2023-12-21 21:00:00,Late Swap(Night),2,1,lozingitall,1
1409603690,draftkings_pickem,NBA,98223,156361040,NBA Tiers $5K And-One,2023-12-21,20,5945,1.0,5000.0,1543,5945,293.0,255.25,1703203200,500.0,1.5,2023-12-21 19:00:00,(NBA Tiers),6,1,Fran0844,1
1409603973,draftkings_pickem,NBA,98223,156361044,NBA Tiers $1.25K Quarter Jukebox [Just $0.25!],2023-12-21,20,5945,0.25,1250.0,1286,5945,293.0,256.25,1703203200,100.0,0.5,2023-12-21 19:00:00,(NBA Tiers),6,1,gary5463,1
1409660325,draftkings,NBA,98221,156369423,NBA $25K Zone [$5K to 1st],2023-12-21,150,5945,5.0,25000.0,1255,5945,339.0,267.25,1703203200,5000.0,8.0,2023-12-21 19:00:00,Late Swap,6,3,"ChipotleAddict,jgreenblatt,papagates",1
1410351404,fanduel,NBA,97507,97507-267858062,$40K Thu NBA Shot ($10K to 1st),2023-12-21,150,5291,9.0,40000.0,1220,5291,375.3,323.2,1703210400,10000.0,15.0,2023-12-21 21:00:00,After Hours,2,0,"lmfaoyourface,suprem",1
1409660326,draftkings,NBA,98221,156369432,NBA $26K Jab Step [$5K to 1st],2023-12-21,150,5098,6.0,26000.0,1165,5098,339.0,264.75,1703203200,5000.0,9.0,2023-12-21 19:00:00,Late Swap,6,2,"ChipotleAddict,papagates",1
1409542341,draftkings,NBA,98221,156361013,NBA $8.5K mini-MAX [150 Entry Max],2023-12-21,150,5053,2.0,8500.0,1053,5053,345.25,266.5,1703203200,2000.0,4.0,2023-12-21 19:00:00,Late Swap,6,1,Salsberry,1
