id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
1442569520,fanduel,NBA,98762,98762-268565375,$6K Thu NBA Piggy Bank Shot (150 Entries Max),2024-01-25,150,143712,0.05,6000.0,43000,125381,388.7,281.0,1706227200,300.0,0.1,2024-01-25 19:00:00,Main,7,0,atlbravesfan,1
1442569515,fanduel,NBA,98762,98762-268565384,$15K Thu NBA Fadeaway ($0.25 To Enter),2024-01-25,150,71856,0.25,15000.0,21580,69273,377.1,284.1,1706227200,750.0,0.5,2024-01-25 19:00:00,Main,7,0,americasoccer,1
1442556096,draftkings,NBA,99916,158138747,NBA $30K And-One [20 Entry Max],2024-01-25,20,35671,1.0,30000.0,9625,35671,361.25,260.0,1706227200,1500.0,1.5,2024-01-25 19:00:00,Late Swap,7,1,TimmyD47,1
1442569518,fanduel,NBA,98762,98762-268565412,$70K Thu NBA Layup ($10K to 1st),2024-01-25,150,27777,3.0,70000.0,7000,27777,375.6,288.8,1706227200,10000.0,6.0,2024-01-25 19:00:00,Main,7,0,bigpapagates,1
1442972046,fanduel,NBA,98766,98766-268565557,$1K Thu NBA Piggy Bank Shot (150 Entries Max),2024-01-25,150,23952,0.05,1000.0,7200,23952,378.9,315.8,1706238000,50.0,0.1,2024-01-25 22:00:00,After Hours,2,0,,0
1442434826,draftkings,NBA,99916,158127936,NBA $10K mini-MAX [150 Entry Max],2024-01-25,150,23781,0.5,10000.0,5467,23781,354.75,265.25,1706227200,1000.0,1.0,2024-01-25 19:00:00,Late Swap,7,1,Danuglyman,1
1442434833,draftkings,NBA,99916,158127950,NBA $5K Quarter Jukebox [Just $0.25!],2024-01-25,20,23781,0.25,5000.0,5705,23781,356.75,264.5,1706227200,250.0,0.5,2024-01-25 19:00:00,Late Swap,7,1,kacktrey7,1
1442556082,draftkings,NBA,99916,158138750,NBA $80K Four Point Play [20 Entry Max],2024-01-25,20,23781,4.0,80000.0,6181,23781,354.0,260.5,1706227200,7500.0,6.0,2024-01-25 19:00:00,Late Swap,7,1,Geebs23,1
1443061920,draftkings,NBA,99916,158156522,NBA $10K mini-MAX [150 Entry Max],2024-01-25,150,23781,0.5,10000.0,5467,23781,353.75,263.75,1706227200,1000.0,1.0,2024-01-25 19:00:00,Late Swap,7,1,jetharp15,1
1442570112,draftkings,NBA,99916,158138758,NBA $300K Fadeaway [$100K to 1st],2024-01-25,150,23529,15.0,300000.0,4808,23529,362.25,267.75,1706227200,100000.0,25.0,2024-01-25 19:00:00,Late Swap,7,1,bob.2468,1
1442569510,fanduel,NBA,98762,98762-268565428,$200K Thu NBA Shot ($40K to 1st),2024-01-25,150,15686,15.0,200000.0,3951,15437,375.6,288.2,1706227200,40000.0,22.5,2024-01-25 19:00:00,Main,7,0,bigpapagates,1
1442434511,draftkings,NBA,99923,158128024,NBA $12.5K And-One [20 Entry Max] (Night),2024-01-25,20,14863,1.0,12500.0,3863,14863,349.25,289.0,1706238000,1000.0,1.5,2024-01-25 22:00:00,Late Swap(Night),2,1,Domehead88,1
1442434788,draftkings,NBA,99923,158128016,NBA $3K Quarter Jukebox [Just $0.25!] (Night),2024-01-25,20,14268,0.25,3000.0,3419,13047,346.75,288.75,1706238000,150.0,0.5,2024-01-25 22:00:00,Late Swap(Night),2,2,"Unkallediv,cmoney2421",1
1442434515,draftkings_showdown,NBA,99925,158128035,NBA Showdown $10K And-One (CHI vs LAL),2024-01-25,20,11890,1.0,10000.0,3080,11890,273.75,232.63,1706239800,1000.0,1.5,2024-01-25 22:30:00,(CHI vs LAL),1,2,"amroe,dripdaddydru",1
1442972048,fanduel,NBA,98766,98766-268565573,$80K Thu NBA Shot ($20K to 1st),2024-01-25,150,10457,9.0,80000.0,2090,10457,384.0,321.9,1706238000,20000.0,15.0,2024-01-25 22:00:00,After Hours,2,0,gamechallenger,1
1442434507,draftkings,NBA,99923,158128021,NBA $150K Fadeaway [$50K to 1st] (Night),2024-01-25,150,9803,18.0,150000.0,1963,9803,347.0,293.75,1706238000,50000.0,30.0,2024-01-25 22:00:00,Late Swap(Night),2,1,ineedmyown,1
1442434798,draftkings_showdown,NBA,99925,158128036,NBA Showdown $2K Quarter Jukebox [Just $0.25!] (CHI vs LAL),2024-01-25,20,9512,0.25,2000.0,2266,9512,273.75,233.0,1706239800,100.0,0.5,2024-01-25 22:30:00,(CHI vs LAL),1,2,"stevespot,hannabanna",1
1442434523,draftkings_pickem,NBA,99918,158127968,NBA Tiers $7K And-One,2024-01-25,20,8323,1.0,7000.0,1915,8323,298.5,250.25,1706227200,600.0,1.5,2024-01-25 19:00:00,(NBA Tiers),7,2,"boyambroke,streaker1",1
1442569525,fanduel,NBA,98762,98762-268565402,$15K Thu NBA Pick 'N Roll (25 Entries Max),2024-01-25,25,8043,2.22,15000.0,2000,8043,360.7,290.2,1706227200,1500.0,4.0,2024-01-25 19:00:00,Main,7,0,lynnlovesmelo,1
1442434512,draftkings_showdown,NBA,99925,158128049,NBA Showdown $100K Fadeaway [$25K to 1st] (CHI vs LAL),2024-01-25,150,7843,15.0,100000.0,1710,7843,273.75,234.75,1706239800,25000.0,23.0,2024-01-25 22:30:00,(CHI vs LAL),1,4,"moklovin,richtuals123,italiandude2025,honda01",1
