player_name,game_date,y_true,y_pred
Aaron Gordon,2017-11-03,23.4,36.03248
Aaron Gordon,2017-11-05,40.4,34.524994
Aaron Gordon,2017-11-08,30.300001,36.685505
Aaron Gordon,2017-11-10,39.9,35.14972
Aaron Gordon,2017-11-11,25.099998,28.31647
Andre Drummond,2017-10-28,48.9,40.977844
Andre Drummond,2017-10-29,48.100002,40.947884
Andre Drummond,2017-10-31,34.9,41.378666
Andre Drummond,2017-11-03,49.8,40.425713
Andre Drummond,2017-11-04,54.8,44.96357
Andre Drummond,2017-11-08,44.2,40.074696
Andre Drummond,2017-11-10,50.5,39.809856
Andre Drummond,2017-11-12,34.399998,30.958677
Andre Drummond,2017-11-15,38.4,36.6273
Anthony Davis,2017-11-01,55.0,29.674973
Anthony Davis,2017-11-03,59.600002,35.37232
Anthony Davis,2017-11-04,53.2,28.410051
Anthony Davis,2017-11-07,66.8,34.066395
Anthony Davis,2017-11-09,41.4,25.868177
Anthony Davis,2017-11-11,55.5,38.24237
Anthony Davis,2017-11-13,48.5,27.239244
Anthony Davis,2017-11-15,36.5,28.503094
Ben Simmons,2017-11-03,53.7,40.280945
Ben Simmons,2017-11-07,52.600002,40.03336
Ben Simmons,2017-11-09,31.400002,35.727463
Ben Simmons,2017-11-11,33.0,37.933678
Ben Simmons,2017-11-13,43.399998,43.67947
Ben Simmons,2017-11-15,60.800003,51.14445
Blake Griffin,2017-10-30,25.599998,32.535957
Blake Griffin,2017-11-01,38.7,36.09436
Blake Griffin,2017-11-05,42.600002,35.23264
Blake Griffin,2017-11-07,33.8,35.090897
Blake Griffin,2017-11-10,32.7,30.424324
Blake Griffin,2017-11-11,39.8,33.750076
Blake Griffin,2017-11-13,41.7,34.828888
Bradley Beal,2017-11-03,45.8,35.709503
Bradley Beal,2017-11-05,49.0,32.233944
Bradley Beal,2017-11-07,28.800001,32.11167
Bradley Beal,2017-11-09,34.5,29.506134
Bradley Beal,2017-11-11,35.8,23.82628
Bradley Beal,2017-11-13,32.9,25.923117
Bradley Beal,2017-11-15,39.9,29.438528
CJ McCollum,2017-11-02,32.9,32.63394
CJ McCollum,2017-11-05,24.1,30.660936
Carmelo Anthony,2017-10-28,29.999998,32.67046
Clint Capela,2017-11-14,31.7,29.936863
D'Angelo Russell,2017-11-06,46.199997,36.80285
Damian Lillard,2017-10-28,47.9,45.287678
Damian Lillard,2017-10-30,44.4,42.85821
Damian Lillard,2017-11-01,61.0,48.126247
Damian Lillard,2017-11-02,44.7,46.50543
Damian Lillard,2017-11-05,62.5,43.100365
Damian Lillard,2017-11-07,25.0,33.465687
Damian Lillard,2017-11-10,36.8,42.251247
Damian Lillard,2017-11-13,39.5,39.777042
Damian Lillard,2017-11-15,47.699997,43.29345
DeAndre Jordan,2017-10-30,22.199999,22.931978
DeAndre Jordan,2017-11-01,29.800001,31.177914
DeAndre Jordan,2017-11-05,39.300003,33.30085
DeAndre Jordan,2017-11-07,17.9,20.266024
DeAndre Jordan,2017-11-10,23.9,25.694128
DeAndre Jordan,2017-11-11,33.8,26.785658
DeMar DeRozan,2017-11-01,12.2,20.151451
DeMar DeRozan,2017-11-03,41.2,29.19189
DeMar DeRozan,2017-11-05,33.300003,27.782785
DeMar DeRozan,2017-11-07,31.800001,27.942425
DeMar DeRozan,2017-11-09,48.399998,35.89888
DeMar DeRozan,2017-11-12,33.600002,26.89972
DeMar DeRozan,2017-11-14,41.699997,32.518845
