player_name,minutes_played,game_id,game_date,y,y_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Chris Paul,20.75,21700216,2017-11-16,35.8,33.217262268066406,8900.0,7100.0,41.0,PG,PG/SG,PG
James Harden,34.61666666666667,21700216,2017-11-16,64.9,49.386775970458984,12500.0,12700.0,57.0,SG,PG/SG,SG
Kyrie Irving,33.78,21700215,2017-11-16,36.0,37.065155029296875,8300.0,8100.0,43.0,PG,PG,PG
Stephen Curry,31.065,21700215,2017-11-16,31.700000000000003,31.855648040771484,9700.0,8700.0,50.0,PG,PG/SG,PG
Devin Booker,30.3,21700216,2017-11-16,30.4,40.46250915527344,7600.0,7500.0,34.0,SG,SG/SF,SG
Al Horford,35.135,21700215,2017-11-16,29.200000000000003,34.84251403808594,7500.0,7600.0,29.0,C,PF/C,C
Kevin Durant,34.971666666666664,21700215,2017-11-16,38.1,35.58811569213867,10500.0,9700.0,50.0,SF,SF/PF,SF
Draymond Green,38.28333333333333,21700215,2017-11-16,36.1,38.3675537109375,8200.0,7300.0,36.0,PF,PF/C,PF
Lou Williams,37.13333333333333,21700220,2017-11-17,24.9,29.81943702697754,7700.0,6600.0,21.0,SG,PG/SG,SG
Paul George,42.13333333333333,21700223,2017-11-17,41.4,34.137332916259766,8500.0,8300.0,38.0,SF,SF,SF
Russell Westbrook,37.833333333333336,21700223,2017-11-17,37.3,34.829505920410156,10000.0,10300.0,58.0,PG,PG,PG
Jimmy Butler,37.333333333333336,21700224,2017-11-17,41.6,39.458499908447266,8000.0,7300.0,31.0,SF,SG,SG
Karl-Anthony Towns,37.473333333333336,21700224,2017-11-17,32.2,29.177448272705078,9900.0,9400.0,47.0,C,C,C
LeBron James,46.13,21700220,2017-11-17,58.8,51.793426513671875,11400.0,11200.0,56.0,SF,SF/PF,SF
Andre Drummond,35.416666666666664,21700217,2017-11-17,43.5,37.802284240722656,9100.0,8900.0,41.0,C,C,C
Kemba Walker,38.083333333333336,21700222,2017-11-17,60.7,43.73410415649414,8000.0,7900.0,39.0,PG,PG,PG
Nikola Jokic,26.516666666666666,21700226,2017-11-17,36.2,33.688419342041016,9300.0,8100.0,45.0,C,C,C
LaMarcus Aldridge,35.65,21700223,2017-11-17,37.3,38.381778717041016,8300.0,8000.0,41.0,PF,PF/C,PF
Blake Griffin,42.03333333333333,21700220,2017-11-17,52.9,51.210262298583984,8600.0,8800.0,42.0,PF,PF/C,PF
John Wall,35.25,21700218,2017-11-17,20.6,31.478689193725586,9700.0,9200.0,47.0,PG,PG,PG
DeMar DeRozan,34.2,21700221,2017-11-17,41.7,41.26848602294922,8000.0,7900.0,35.0,SG,SG/SF,SG
Kyle Lowry,31.966666666666665,21700221,2017-11-17,44.6,44.7447395324707,8000.0,7700.0,32.0,PG,PG,PG
Jusuf Nurkic,27.433333333333337,21700225,2017-11-17,15.899999999999999,26.35784149169922,7700.0,7000.0,31.0,C,C,C
Damian Lillard,36.85,21700225,2017-11-17,41.2,41.05806350708008,9500.0,8900.0,46.0,PG,PG,PG
Devin Booker,33.17333333333333,21700227,2017-11-17,38.6,38.58372116088867,7600.0,7800.0,34.0,SG,SG/SF,SG
DeMarcus Cousins,24.816666666666663,21700226,2017-11-17,24.2,24.385784149169922,11600.0,10900.0,58.0,C,PF/C,C
Anthony Davis,21.23333333333333,21700226,2017-11-17,29.0,28.829071044921875,11000.0,10200.0,58.0,PF,PF/C,PF
Kristaps Porzingis,34.81666666666667,21700221,2017-11-17,26.8,21.518049240112305,9000.0,9000.0,49.0,PF,PF/C,PF
Victor Oladipo,39.13333333333333,21700217,2017-11-17,47.0,43.47157669067383,7700.0,7600.0,33.0,SG,PG/SG,SG
Myles Turner,23.666666666666668,21700217,2017-11-17,23.5,23.378982543945312,7800.0,7200.0,31.0,C,C,C
Hassan Whiteside,31.141666666666666,21700218,2017-11-17,46.7,43.42993927001953,8800.0,8400.0,39.0,C,C,C
Bradley Beal,39.53333333333333,21700218,2017-11-17,46.0,45.71460723876953,7700.0,7500.0,37.0,SG,SG,SG
Kyrie Irving,31.425,21700230,2017-11-18,41.3,41.25856399536133,8200.0,8500.0,43.0,PG,PG,PG
Blake Griffin,35.39333333333333,21700228,2017-11-18,34.6,32.80494689941406,8600.0,8900.0,42.0,PF,PF/C,PF
Chris Paul,24.2,21700232,2017-11-18,34.4,38.96329116821289,7600.0,7500.0,41.0,PG,PG/SG,PG
James Harden,35.78333333333333,21700232,2017-11-18,51.5,40.73436737060547,11800.0,11100.0,57.0,SG,PG/SG,SG
Giannis Antetokounmpo,39.71666666666667,21700233,2017-11-18,53.4,43.00682830810547,12100.0,11400.0,60.0,SF,SF/PF,PF
Kemba Walker,35.85,21700228,2017-11-18,37.4,37.23239517211914,7900.0,7700.0,39.0,PG,PG,PG
Dwight Howard,29.683333333333337,21700228,2017-11-18,42.7,51.07518005371094,7500.0,6800.0,29.0,C,C,C
Marc Gasol,32.083333333333336,21700232,2017-11-18,35.8,35.65861892700195,8300.0,8200.0,34.0,C,C,C
Nikola Vucevic,23.85,21700229,2017-11-18,25.9,23.90250015258789,7800.0,6800.0,31.0,C,C,C
Stephen Curry,34.65,21700231,2017-11-18,49.5,44.38701629638672,9000.0,9100.0,50.0,PG,PG/SG,PG
Kevin Durant,32.975,21700231,2017-11-18,44.3,39.571502685546875,10300.0,9600.0,50.0,SF,SF/PF,SF
Draymond Green,35.833333333333336,21700231,2017-11-18,37.4,38.58274459838867,7900.0,7600.0,36.0,PF,PF/C,PF
Damian Lillard,33.94166666666667,21700234,2017-11-18,37.4,40.15056610107422,9500.0,8800.0,46.0,PG,PG,PG
Joel Embiid,33.38333333333333,21700231,2017-11-18,33.1,33.72915267944336,11000.0,10000.0,44.0,C,C,C
Ben Simmons,37.73333333333333,21700231,2017-11-18,52.6,42.5706901550293,10200.0,9300.0,48.0,PF,PG/SF,PG
Jusuf Nurkic,24.85,21700234,2017-11-18,33.4,41.83351516723633,7700.0,6900.0,31.0,C,C,C
Lonzo Ball,39.9,21700240,2017-11-19,50.7,49.97913360595703,7600.0,7000.0,29.0,PG,PG,PG
Andre Drummond,33.28333333333333,21700238,2017-11-19,48.2,50.07502746582031,9100.0,8900.0,43.0,C,C,C
Karl-Anthony Towns,38.31666666666667,21700238,2017-11-19,30.299999999999997,32.38890075683594,9600.0,9600.0,45.0,C,C,C
Jimmy Butler,41.65,21700238,2017-11-19,54.0,42.71685028076172,8300.0,7500.0,31.0,SF,SG,SG
Bradley Beal,36.69833333333333,21700237,2017-11-19,31.299999999999997,35.305877685546875,7900.0,7800.0,35.0,SG,SG,SG
Hassan Whiteside,22.4,21700235,2017-11-19,28.4,33.91352081298828,8900.0,8900.0,39.0,C,C,C
Devin Booker,32.016666666666666,21700239,2017-11-19,29.2,32.79531478881836,7600.0,8100.0,34.0,SG,SG/SF,SG
Draymond Green,35.31666666666667,21700236,2017-11-19,36.4,37.797035217285156,8000.0,7800.0,36.0,PF,PF/C,PF
Stephen Curry,32.655,21700236,2017-11-19,64.7,56.14060974121094,10000.0,9300.0,50.0,PG,PG/SG,PG
DeMar DeRozan,35.6,21700237,2017-11-19,58.6,53.68497085571289,8100.0,8300.0,35.0,SG,SG/SF,SG
Kyle Lowry,33.25,21700237,2017-11-19,29.0,32.333778381347656,8200.0,8200.0,32.0,PG,PG,PG
Paul Millsap,13.25,21700240,2017-11-19,12.8,20.754167556762695,7500.0,7200.0,34.0,PF,PF/C,PF
Myles Turner,31.866666666666667,21700235,2017-11-19,52.4,39.07313919067383,7500.0,6900.0,31.0,C,C,C
Nikola Jokic,11.583333333333334,21700240,2017-11-19,15.7,25.17900848388672,9100.0,9200.0,45.0,C,C,C
Victor Oladipo,34.06666666666667,21700235,2017-11-19,35.3,32.54015350341797,7900.0,7700.0,34.0,SG,PG/SG,SG
Kyrie Irving,38.76,21700249,2017-11-20,59.6,45.26321029663086,8500.0,8500.0,43.0,PG,PG,PG
Kemba Walker,33.766666666666666,21700241,2017-11-20,26.3,27.20458221435547,8300.0,7900.0,41.0,PG,PG,PG
Kristaps Porzingis,29.45,21700245,2017-11-20,43.4,45.714454650878906,9200.0,8700.0,49.0,PF,PF/C,PF
Nikola Jokic,34.95,21700251,2017-11-20,41.3,37.95549774169922,9300.0,9100.0,45.0,C,C,C
John Wall,31.168333333333333,21700247,2017-11-20,23.2,29.949289321899414,9500.0,9000.0,45.0,PG,PG,PG
Bradley Beal,36.71833333333333,21700247,2017-11-20,32.5,34.20199966430664,7900.0,8000.0,35.0,SG,SG,SG
Aaron Gordon,35.336666666666666,21700243,2017-11-20,31.9,38.04071807861328,7500.0,7200.0,36.0,PF,SF/PF,PF
Joel Embiid,26.98333333333333,21700244,2017-11-20,36.7,35.305419921875,10600.0,9900.0,46.0,C,C,C
Myles Turner,33.766666666666666,21700243,2017-11-20,19.0,37.66903305053711,7500.0,6800.0,31.0,C,C,C
Victor Oladipo,33.95,21700243,2017-11-20,73.3,48.946353912353516,7900.0,7600.0,34.0,SG,PG/SG,SG
Nikola Vucevic,28.95,21700243,2017-11-20,45.6,50.84574508666992,7600.0,7100.0,30.0,C,C,C
Ben Simmons,34.266666666666666,21700244,2017-11-20,50.0,56.63908767700195,10300.0,9200.0,48.0,PF,PG/SF,PG
Kevin Love,25.773333333333333,21700242,2017-11-20,36.2,41.00617599487305,7500.0,7400.0,34.0,C,PF/C,C
Giannis Antetokounmpo,39.16666666666666,21700247,2017-11-20,47.6,44.639339447021484,12000.0,11500.0,60.0,SF,SF/PF,PF
Blake Griffin,33.483333333333334,21700245,2017-11-20,35.3,36.77210998535156,8700.0,8900.0,43.0,PF,PF/C,PF
DeAndre Jordan,33.13333333333333,21700245,2017-11-20,22.799999999999997,29.092317581176758,7600.0,6600.0,30.0,C,C,C
Marc Gasol,39.65833333333333,21700246,2017-11-20,48.9,44.363616943359375,8200.0,8100.0,36.0,C,C,C
Tyreke Evans,31.383333333333333,21700246,2017-11-20,31.1,30.877399444580078,7500.0,7300.0,31.0,SG,SG/SF,SG
Anthony Davis,44.55,21700248,2017-11-20,57.5,54.43911361694336,10800.0,9800.0,58.0,PF,PF/C,PF
DeMarcus Cousins,26.046666666666667,21700248,2017-11-20,40.8,38.90949249267578,11500.0,10900.0,58.0,C,PF/C,C
Andre Drummond,24.933333333333337,21700242,2017-11-20,19.1,31.43459701538086,9100.0,8800.0,43.0,C,C,C
Dwight Howard,30.03333333333333,21700241,2017-11-20,56.0,42.83621597290039,7500.0,7000.0,28.0,C,C,C
LeBron James,27.27,21700242,2017-11-20,38.4,34.88161849975586,11600.0,11300.0,57.0,SF,SF/PF,SF
Paul George,35.93333333333333,21700248,2017-11-20,51.0,54.08165740966797,8500.0,8700.0,39.0,SF,SF,SF
Russell Westbrook,38.62166666666667,21700248,2017-11-20,65.2,49.42245101928711,9900.0,10500.0,56.0,PG,PG,PG
Karl-Anthony Towns,30.03333333333333,21700241,2017-11-20,37.4,36.768192291259766,9500.0,9600.0,45.0,C,C,C
Jimmy Butler,32.96666666666667,21700241,2017-11-20,24.4,27.598581314086914,8300.0,7500.0,31.0,SF,SG,SG
Damian Lillard,33.833333333333336,21700246,2017-11-20,28.6,26.031463623046875,9200.0,8300.0,46.0,PG,PG,PG
LaMarcus Aldridge,39.16333333333333,21700250,2017-11-20,39.2,42.4116325378418,8600.0,8200.0,40.0,PF,PF/C,PF
Lonzo Ball,32.0,21700252,2017-11-21,31.6,31.2147159576416,7700.0,7400.0,30.0,PG,PG,PG
Damian Lillard,36.96666666666667,21700255,2017-11-22,39.6,41.817039489746094,9000.0,9100.0,46.0,PG,PG,PG
Draymond Green,31.066666666666663,21700263,2017-11-22,30.799999999999997,33.276611328125,7500.0,7600.0,38.0,PF,PF/C,PF
LaMarcus Aldridge,27.0,21700262,2017-11-22,20.3,18.1235408782959,8300.0,8100.0,40.0,PF,PF/C,PF
Lonzo Ball,37.266666666666666,21700266,2017-11-22,34.9,36.05424118041992,7700.0,7300.0,30.0,PG,PG,PG
Dwight Howard,37.3,21700253,2017-11-22,47.1,42.99653625488281,7500.0,6700.0,28.0,C,C,C
Kyrie Irving,33.395,21700257,2017-11-22,36.7,40.213687896728516,8000.0,8200.0,43.0,PG,PG,PG
Nikola Jokic,25.7,21700259,2017-11-22,35.7,29.945655822753906,9000.0,8900.0,47.0,C,C,C
Kemba Walker,40.43333333333333,21700253,2017-11-22,35.5,37.68130874633789,8300.0,8000.0,41.0,PG,PG,PG
Anthony Davis,35.395,21700262,2017-11-22,50.2,41.99338912963867,10800.0,9600.0,58.0,PF,PF/C,PF
Aaron Gordon,36.73333333333333,21700261,2017-11-22,43.3,51.98101043701172,7500.0,7000.0,36.0,PF,SF/PF,PF
Nikola Vucevic,33.56666666666667,21700261,2017-11-22,32.8,39.602561950683594,7600.0,6900.0,30.0,C,C,C
Jimmy Butler,36.28333333333333,21700261,2017-11-22,39.1,43.72385787963867,8500.0,7400.0,31.0,SF,SG,SG
Kevin Love,31.246666666666663,21700254,2017-11-22,36.5,38.02170944213867,8000.0,7900.0,34.0,C,PF/C,C
Karl-Anthony Towns,36.11666666666667,21700261,2017-11-22,34.6,38.06418991088867,9500.0,9200.0,45.0,C,C,C
DeMarcus Cousins,31.55333333333333,21700262,2017-11-22,49.5,43.16886901855469,11500.0,10300.0,58.0,C,PF/C,C
Marc Gasol,33.60333333333333,21700260,2017-11-22,31.0,29.900453567504883,8300.0,8300.0,36.0,C,C,C
Tyreke Evans,30.133333333333333,21700260,2017-11-22,42.3,50.45895767211914,7500.0,7200.0,31.0,SG,SG/SF,SG
Paul George,39.75,21700263,2017-11-22,51.7,45.17738723754883,8500.0,8500.0,39.0,SF,SF,SF
Russell Westbrook,36.93333333333333,21700263,2017-11-22,65.5,52.39418411254883,10000.0,10400.0,56.0,PG,PG,PG
Blake Griffin,37.23833333333334,21700256,2017-11-22,50.0,52.058082580566406,8900.0,9300.0,43.0,PF,PF/C,PF
DeAndre Jordan,37.16666666666666,21700256,2017-11-22,41.2,42.73513412475586,7600.0,7000.0,30.0,C,C,C
Bradley Beal,40.93333333333333,21700253,2017-11-22,35.8,42.79146194458008,7700.0,7800.0,35.0,SG,SG,SG
James Harden,31.633333333333333,21700259,2017-11-22,37.1,39.40812683105469,11600.0,11300.0,57.0,SG,PG/SG,SG
Clint Capela,16.816666666666666,21700259,2017-11-22,15.600000000000001,16.036256790161133,7500.0,6800.0,30.0,C,C,C
Chris Paul,27.516666666666666,21700259,2017-11-22,51.4,49.3762092590332,8500.0,7500.0,39.0,PG,PG/SG,PG
Ben Simmons,39.06,21700255,2017-11-22,51.1,45.283939361572266,10200.0,9500.0,48.0,PF,PG/SF,PG
Joel Embiid,30.15,21700255,2017-11-22,45.9,38.98802947998047,10200.0,9700.0,46.0,C,C,C
Stephen Curry,30.816666666666663,21700263,2017-11-22,36.0,35.86200714111328,9500.0,9400.0,50.0,PG,PG/SG,PG
Spencer Dinwiddie,27.081666666666667,21700254,2017-11-22,24.2,30.28062629699707,7600.0,6300.0,20.0,PG,PG/SG,PG
Kevin Durant,32.68333333333333,21700263,2017-11-22,32.0,29.851167678833008,10000.0,10000.0,50.0,SF,SF/PF,SF
LeBron James,33.43,21700254,2017-11-22,50.7,46.14445114135742,12000.0,11400.0,57.0,SF,SF/PF,SF
