percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.135113716125488,6.286698341369629,-0.14989244937896729
top_10,8.766247749328613,6.803528308868408,-0.22077560424804688
all_pop,6.3128252029418945,4.783904075622559,-0.05477386713027954
