percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,12.18975276515418,9.53908461474842,-2.5909844208691717
top_10,12.886045496577788,10.029024610475862,-1.4527117651673755
all_pop,9.950699479161145,7.7570903961262605,-0.4816799970999207
