percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.860535621643066,6.902772903442383,-0.2780316472053528
top_10,9.270825386047363,7.232161045074463,-0.07113099843263626
all_pop,7.538634777069092,5.857861518859863,-0.014012856408953667
