player_name,game_date,y_true,y_pred
Aaron Gordon,2017-11-01,38.4,33.044613
Aaron Gordon,2017-11-03,23.4,24.476171
Aaron Gordon,2017-11-05,40.4,33.077736
Aaron Gordon,2017-11-08,30.300001,26.641138
Aaron Gordon,2017-11-10,39.9,35.760323
Aaron Gordon,2017-11-11,25.099998,26.702316
Aaron Gordon,2017-11-13,23.5,20.022726
Aaron Gordon,2017-11-15,23.5,23.916332
Al Horford,2017-10-30,42.1,39.203533
Al Horford,2017-11-01,26.4,26.01942
Al Horford,2017-11-03,33.6,32.459465
Al Horford,2017-11-05,26.0,25.405087
Al Horford,2017-11-06,42.500004,39.577137
Al Horford,2017-11-12,34.6,35.02519
Al Horford,2017-11-14,32.7,32.25284
Al Horford,2017-11-16,29.2,33.95781
Andrew Wiggins,2017-10-27,27.099998,27.6608
Andrew Wiggins,2017-10-30,34.899998,32.934483
Andrew Wiggins,2017-11-01,25.2,25.006626
Andrew Wiggins,2017-11-04,30.6,35.24894
Andrew Wiggins,2017-11-05,28.6,27.23698
Andrew Wiggins,2017-11-08,37.7,32.762096
Andrew Wiggins,2017-11-11,34.2,35.79903
Andrew Wiggins,2017-11-13,29.800001,26.035336
Andrew Wiggins,2017-11-15,17.9,18.597954
Bradley Beal,2017-10-29,23.599998,26.441702
Bradley Beal,2017-11-01,49.199997,40.546013
Bradley Beal,2017-11-03,45.8,48.293167
Bradley Beal,2017-11-05,49.0,39.434814
Bradley Beal,2017-11-07,28.800001,25.550385
Bradley Beal,2017-11-09,34.5,31.28408
Bradley Beal,2017-11-11,35.8,33.446712
Bradley Beal,2017-11-13,32.9,29.228916
Bradley Beal,2017-11-15,39.9,39.79585
Brook Lopez,2017-10-28,14.599999,18.04852
Brook Lopez,2017-11-05,35.7,34.409645
Brook Lopez,2017-11-08,19.3,19.607746
Brook Lopez,2017-11-09,27.8,27.066797
Brook Lopez,2017-11-11,21.9,19.417564
Brook Lopez,2017-11-15,13.4,11.62413
CJ McCollum,2017-10-30,24.6,20.592302
CJ McCollum,2017-11-01,25.0,26.697693
CJ McCollum,2017-11-02,32.9,30.948885
CJ McCollum,2017-11-05,24.1,28.038681
CJ McCollum,2017-11-07,47.899998,41.100452
CJ McCollum,2017-11-10,30.6,30.35087
CJ McCollum,2017-11-13,25.9,28.727882
CJ McCollum,2017-11-15,39.3,34.35255
Carmelo Anthony,2017-10-28,30.0,29.427494
Carmelo Anthony,2017-10-31,34.1,30.734127
Carmelo Anthony,2017-11-03,33.3,29.926224
Carmelo Anthony,2017-11-05,20.199999,17.272106
Carmelo Anthony,2017-11-07,29.4,28.655111
Carmelo Anthony,2017-11-09,41.0,35.512764
Carmelo Anthony,2017-11-10,28.7,30.580448
Carmelo Anthony,2017-11-15,31.199999,31.298513
Clint Capela,2017-10-28,31.9,38.38074
Clint Capela,2017-10-30,38.0,33.46058
Clint Capela,2017-11-01,41.6,36.23296
Clint Capela,2017-11-03,19.7,18.632236
Clint Capela,2017-11-05,32.600002,27.455624
Clint Capela,2017-11-09,43.1,44.114384
Clint Capela,2017-11-11,41.3,36.976994
Clint Capela,2017-11-12,42.9,33.760445
Clint Capela,2017-11-14,31.7,27.076046
Clint Capela,2017-11-16,33.0,21.101635
D'Angelo Russell,2017-10-29,21.6,24.980162
D'Angelo Russell,2017-10-31,45.2,43.53587
D'Angelo Russell,2017-11-03,40.899998,40.378593
D'Angelo Russell,2017-11-06,46.199997,38.839092
D'Angelo Russell,2017-11-07,20.800001,18.529316
D'Angelo Russell,2017-11-10,37.3,39.990765
D'Angelo Russell,2017-11-11,34.7,35.28423
Danilo Gallinari,2017-10-30,25.400002,24.26628
Danilo Gallinari,2017-11-01,30.199999,28.77007
Danilo Gallinari,2017-11-05,7.7,9.811795
Darren Collison,2017-11-03,11.9,15.823725
Darren Collison,2017-11-07,21.2,16.407837
Darren Collison,2017-11-08,16.9,16.762056
DeAndre Jordan,2017-10-30,22.2,24.117197
DeAndre Jordan,2017-11-01,29.8,32.69539
DeAndre Jordan,2017-11-05,39.300003,24.144123
DeAndre Jordan,2017-11-07,17.900002,12.864504
DeAndre Jordan,2017-11-10,23.9,19.116768
DeAndre Jordan,2017-11-11,33.8,32.15783
DeAndre Jordan,2017-11-13,8.0,11.69651
DeMar DeRozan,2017-11-03,41.2,37.81256
DeMar DeRozan,2017-11-05,33.300003,25.271345
DeMar DeRozan,2017-11-07,31.800001,30.000252
DeMar DeRozan,2017-11-09,48.399998,42.17528
DeMar DeRozan,2017-11-12,33.600002,34.37619
DeMar DeRozan,2017-11-14,41.699997,43.630314
DeMar DeRozan,2017-11-15,47.8,42.482838
Dennis Schroder,2017-11-03,20.4,20.57004
Dennis Schroder,2017-11-05,39.1,38.528057
Dennis Schroder,2017-11-06,38.4,34.229378
Dennis Schroder,2017-11-10,41.3,36.19489
Dennis Schroder,2017-11-11,18.9,21.139626
Dennis Schroder,2017-11-13,22.900002,20.689686
Dennis Schroder,2017-11-15,27.999998,28.177952
Devin Booker,2017-10-28,46.2,44.71952
Devin Booker,2017-10-31,42.399998,36.586052
Devin Booker,2017-11-01,33.7,29.425354
Devin Booker,2017-11-03,40.9,37.767086
Devin Booker,2017-11-05,11.599999,14.330147
Devin Booker,2017-11-06,23.9,22.8897
Devin Booker,2017-11-08,45.6,37.19959
Devin Booker,2017-11-10,22.3,27.395632
Devin Booker,2017-11-11,53.8,50.526485
Devin Booker,2017-11-13,41.100002,31.838745
Devin Booker,2017-11-16,30.400002,47.93414
Dion Waiters,2017-11-08,18.1,18.040012
Draymond Green,2017-10-30,42.8,42.956966
Draymond Green,2017-11-02,31.0,36.997284
Draymond Green,2017-11-04,44.399998,34.577168
Draymond Green,2017-11-06,31.800001,27.100183
Draymond Green,2017-11-08,25.2,24.94522
Draymond Green,2017-11-11,52.5,44.845036
Draymond Green,2017-11-13,35.300003,30.59036
Draymond Green,2017-11-16,36.1,39.38346
Dwight Howard,2017-10-29,35.3,26.487705
Dwight Howard,2017-10-30,11.4,12.229406
Dwight Howard,2017-11-01,31.7,28.08632
Dwight Howard,2017-11-03,35.100002,31.733793
Dwight Howard,2017-11-05,27.3,31.931282
Dwight Howard,2017-11-07,34.8,31.366003
Dwight Howard,2017-11-10,25.699999,22.32519
Dwight Howard,2017-11-15,13.0,11.120219
Elfrid Payton,2017-11-15,22.1,23.852608
Eric Gordon,2017-11-01,24.400002,25.492804
Eric Gordon,2017-11-03,40.899998,37.382957
Eric Gordon,2017-11-05,27.2,22.090069
Eric Gordon,2017-11-09,23.400002,27.670303
Eric Gordon,2017-11-11,29.4,29.621307
Eric Gordon,2017-11-14,17.7,16.997332
Eric Gordon,2017-11-16,23.900002,22.243778
Evan Fournier,2017-11-03,31.5,25.12285
Evan Fournier,2017-11-05,11.799999,11.690069
Evan Fournier,2017-11-08,46.899998,36.86731
Evan Fournier,2017-11-10,21.2,21.324202
Evan Fournier,2017-11-11,24.7,20.619274
Evan Fournier,2017-11-13,27.4,25.847668
Evan Fournier,2017-11-15,28.6,27.588524
Goran Dragic,2017-10-30,29.699999,25.341246
Goran Dragic,2017-11-01,36.0,36.996017
Goran Dragic,2017-11-03,42.1,38.38342
Goran Dragic,2017-11-05,26.8,25.732058
Goran Dragic,2017-11-06,28.6,31.928196
Goran Dragic,2017-11-08,44.800003,39.03032
Goran Dragic,2017-11-10,22.9,24.797174
Goran Dragic,2017-11-12,34.3,34.34461
Goran Dragic,2017-11-15,28.8,30.136122
Harrison Barnes,2017-10-28,30.800001,27.8148
Harrison Barnes,2017-10-30,13.900001,17.823244
Harrison Barnes,2017-11-03,42.7,39.730564
Harrison Barnes,2017-11-04,22.8,22.727266
Harrison Barnes,2017-11-07,46.3,42.616467
Harrison Barnes,2017-11-11,35.9,28.144487
Harrison Barnes,2017-11-12,35.100002,31.93505
Harrison Barnes,2017-11-14,35.6,34.85263
James Johnson,2017-11-06,50.8,46.727394
James Johnson,2017-11-08,35.9,34.332413
James Johnson,2017-11-10,11.599999,8.260348
James Johnson,2017-11-12,19.6,18.955715
James Johnson,2017-11-15,8.4,6.4320335
Jaylen Brown,2017-11-16,42.4,18.513565
Jeff Teague,2017-10-27,33.8,35.058456
Jeff Teague,2017-10-30,59.5,53.628914
Jeff Teague,2017-11-01,16.9,25.455654
Jeff Teague,2017-11-04,39.6,27.487722
Jeff Teague,2017-11-05,44.0,32.67401
Jeff Teague,2017-11-08,25.7,27.190521
Jeff Teague,2017-11-11,30.500002,30.18544
Jeff Teague,2017-11-13,28.099998,23.879917
Jeff Teague,2017-11-15,30.199999,24.934708
Jeremy Lamb,2017-11-05,17.2,12.67349
Jerian Grant,2017-11-01,22.800001,21.153944
Jimmy Butler,2017-11-08,27.1,28.7162
Jimmy Butler,2017-11-11,42.7,39.329315
Jimmy Butler,2017-11-13,47.8,43.232548
Jimmy Butler,2017-11-15,30.5,29.777918
Joel Embiid,2017-10-30,46.3,47.70976
Joel Embiid,2017-11-01,60.399998,57.30262
Jrue Holiday,2017-10-30,30.8,28.15148
Jrue Holiday,2017-11-01,27.0,27.858265
Jrue Holiday,2017-11-03,35.6,27.977634
Jrue Holiday,2017-11-04,22.0,20.296686
Jrue Holiday,2017-11-07,20.1,20.081205
Jrue Holiday,2017-11-09,51.5,45.76976
Jrue Holiday,2017-11-11,23.0,23.255651
Jrue Holiday,2017-11-13,30.5,30.566126
Jrue Holiday,2017-11-15,36.3,30.989723
Justin Holiday,2017-11-01,22.199999,21.592129
Justin Holiday,2017-11-10,25.599998,25.169577
Jusuf Nurkic,2017-10-28,30.8,35.17216
Jusuf Nurkic,2017-10-30,19.7,21.933998
Jusuf Nurkic,2017-11-01,45.2,39.41175
Jusuf Nurkic,2017-11-02,47.5,44.415085
Jusuf Nurkic,2017-11-05,49.1,40.298046
Jusuf Nurkic,2017-11-07,12.999999,14.449062
Jusuf Nurkic,2017-11-10,28.500002,28.498587
Jusuf Nurkic,2017-11-13,20.5,25.63998
Jusuf Nurkic,2017-11-15,26.1,31.092293
Kemba Walker,2017-10-29,62.2,53.390335
Kemba Walker,2017-10-30,39.4,36.206627
Kemba Walker,2017-11-01,34.899998,29.239239
Kemba Walker,2017-11-03,20.0,22.500679
Kemba Walker,2017-11-05,26.9,29.17945
Kemba Walker,2017-11-07,35.5,33.422775
Kemba Walker,2017-11-10,42.5,35.88343
Kemba Walker,2017-11-15,35.5,39.948246
Kevin Love,2017-10-29,37.7,31.128296
Kevin Love,2017-11-01,36.100002,31.837301
Kevin Love,2017-11-03,21.6,21.284573
Kevin Love,2017-11-05,19.3,25.055231
Kevin Love,2017-11-07,62.7,51.14066
Kevin Love,2017-11-09,29.2,27.606379
Kevin Love,2017-11-11,53.5,42.26691
Kevin Love,2017-11-13,14.2,14.94917
Kevin Love,2017-11-15,38.0,26.386179
Khris Middleton,2017-10-29,52.9,46.006207
Khris Middleton,2017-10-31,23.4,25.919724
Khris Middleton,2017-11-01,59.5,47.559425
Khris Middleton,2017-11-03,33.9,29.845078
Khris Middleton,2017-11-07,51.899998,47.356915
Khris Middleton,2017-11-10,22.1,22.19733
Khris Middleton,2017-11-11,29.8,26.0041
Khris Middleton,2017-11-13,21.8,28.363525
Khris Middleton,2017-11-15,50.2,44.23808
Klay Thompson,2017-10-30,27.0,25.507683
Klay Thompson,2017-11-02,35.6,32.982285
Klay Thompson,2017-11-04,21.4,22.989683
Klay Thompson,2017-11-06,30.199999,31.631945
Klay Thompson,2017-11-08,40.5,38.70164
Klay Thompson,2017-11-11,29.2,30.871153
Klay Thompson,2017-11-13,25.300001,25.330847
Klay Thompson,2017-11-16,27.900002,35.575157
Kyle Lowry,2017-11-01,23.0,17.7787
Kyle Lowry,2017-11-03,33.8,28.218596
Kyle Lowry,2017-11-05,3.7,2.6725514
Kyle Lowry,2017-11-07,31.200003,24.836042
Kyle Lowry,2017-11-09,33.7,30.163363
Kyle Lowry,2017-11-12,30.7,33.7399
Kyle Lowry,2017-11-14,41.000004,33.012886
Kyle Lowry,2017-11-15,43.7,35.33801
Kyrie Irving,2017-11-14,37.1,30.8821
Kyrie Irving,2017-11-16,36.000004,32.54001
LaMarcus Aldridge,2017-11-07,43.2,43.521473
LaMarcus Aldridge,2017-11-10,48.4,45.34973
LaMarcus Aldridge,2017-11-11,31.9,29.887726
LaMarcus Aldridge,2017-11-15,28.5,30.88805
Lauri Markkanen,2017-11-07,17.9,19.116524
Lauri Markkanen,2017-11-10,37.5,36.284294
Lauri Markkanen,2017-11-11,12.400001,14.864254
Lonzo Ball,2017-11-03,28.5,29.51715
Lonzo Ball,2017-11-05,26.5,23.144255
Lonzo Ball,2017-11-08,37.0,40.81466
Lonzo Ball,2017-11-09,33.6,33.245213
Lonzo Ball,2017-11-11,66.9,47.63993
Lonzo Ball,2017-11-13,22.500002,18.504644
Lonzo Ball,2017-11-15,12.0,15.154314
Malcolm Brogdon,2017-11-10,22.9,20.16995
Malcolm Brogdon,2017-11-11,31.1,28.611702
Malcolm Brogdon,2017-11-13,11.7,10.241636
Marc Gasol,2017-11-07,38.0,35.482685
Marc Gasol,2017-11-11,30.3,33.13428
Marc Gasol,2017-11-13,33.0,35.15827
Marc Gasol,2017-11-15,71.1,67.9787
Marcin Gortat,2017-11-01,30.6,30.156445
Mike Conley,2017-10-28,19.099998,15.592791
Mike Conley,2017-10-30,32.4,28.766567
Mike Conley,2017-11-05,37.5,36.10208
Mike Conley,2017-11-07,35.0,36.238888
Mike Conley,2017-11-11,19.5,18.72503
Mike Conley,2017-11-13,13.0,14.643407
Myles Turner,2017-11-10,27.8,24.313633
Myles Turner,2017-11-12,34.6,31.356236
Myles Turner,2017-11-15,30.000002,29.849884
Nikola Vucevic,2017-11-01,18.0,16.628304
Nikola Vucevic,2017-11-03,18.6,24.202902
Nikola Vucevic,2017-11-05,41.5,34.88853
Nikola Vucevic,2017-11-08,45.5,39.704334
Nikola Vucevic,2017-11-10,32.4,33.202366
Nikola Vucevic,2017-11-11,16.2,16.418053
