percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.367778778076172,6.541019916534424,-0.1359916627407074
top_10,8.995092391967773,7.043050765991211,-0.11073249578475952
all_pop,6.664036273956299,5.092016220092773,0.10037550330162048
