percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,7.261671100411861,5.418725573038952,-1.7097335015045942
top_10,7.373682248026042,5.445935757357198,-0.7598310807505083
all_pop,5.227041343071425,3.634957021232695,-0.6104674791162303
