player_name,game_date,y_true,y_pred
Aaron Gordon,2017-11-03,23.4,28.58992
Aaron Gordon,2017-11-05,40.4,33.512043
Aaron Gordon,2017-11-08,30.300001,34.30654
Aaron Gordon,2017-11-10,39.9,37.943836
Aaron Gordon,2017-11-11,25.099998,29.944582
Andre Drummond,2017-10-28,48.9,44.390034
Andre Drummond,2017-10-29,48.100002,43.559875
Andre Drummond,2017-10-31,34.9,42.10508
Andre Drummond,2017-11-03,49.8,47.86563
Andre Drummond,2017-11-04,54.8,50.217064
Andre Drummond,2017-11-08,44.2,47.4988
Andre Drummond,2017-11-10,50.5,41.91686
Andre Drummond,2017-11-12,34.399998,34.407345
Andre Drummond,2017-11-15,38.4,35.70086
Anthony Davis,2017-11-01,55.0,46.049313
Anthony Davis,2017-11-03,59.600002,42.456028
Anthony Davis,2017-11-04,53.2,36.597374
Anthony Davis,2017-11-07,66.8,45.21562
Anthony Davis,2017-11-09,41.4,45.87784
Anthony Davis,2017-11-11,55.5,46.397266
Anthony Davis,2017-11-13,48.5,46.53697
Anthony Davis,2017-11-15,36.5,41.70155
Ben Simmons,2017-11-03,53.7,49.37433
Ben Simmons,2017-11-07,52.600002,44.881508
Ben Simmons,2017-11-09,31.400002,35.835003
Ben Simmons,2017-11-11,33.0,37.007896
Ben Simmons,2017-11-13,43.399998,42.395203
Ben Simmons,2017-11-15,60.800003,55.908657
Blake Griffin,2017-10-30,25.599998,30.221426
Blake Griffin,2017-11-01,38.7,36.87416
Blake Griffin,2017-11-05,42.600002,38.069767
Blake Griffin,2017-11-07,33.8,32.610756
Blake Griffin,2017-11-10,32.7,31.884918
Blake Griffin,2017-11-11,39.8,37.293148
Blake Griffin,2017-11-13,41.7,38.2086
Bradley Beal,2017-11-03,45.8,39.90655
Bradley Beal,2017-11-05,49.0,42.56996
Bradley Beal,2017-11-07,28.800001,35.234215
Bradley Beal,2017-11-09,34.5,29.338364
Bradley Beal,2017-11-11,35.8,25.28865
Bradley Beal,2017-11-13,32.9,36.009953
Bradley Beal,2017-11-15,39.9,31.6113
CJ McCollum,2017-11-02,32.9,29.33881
CJ McCollum,2017-11-05,24.1,28.48512
Carmelo Anthony,2017-10-28,29.999998,32.462757
Clint Capela,2017-11-14,31.7,31.202162
D'Angelo Russell,2017-11-06,46.199997,40.33781
Damian Lillard,2017-10-28,47.9,41.398983
Damian Lillard,2017-10-30,44.4,46.222073
Damian Lillard,2017-11-01,61.0,50.516907
Damian Lillard,2017-11-02,44.7,44.48342
Damian Lillard,2017-11-05,62.5,42.369312
Damian Lillard,2017-11-07,25.0,34.68141
Damian Lillard,2017-11-10,36.8,37.94578
Damian Lillard,2017-11-13,39.5,36.43906
Damian Lillard,2017-11-15,47.699997,42.66059
DeAndre Jordan,2017-10-30,22.199999,22.408863
DeAndre Jordan,2017-11-01,29.800001,28.223194
DeAndre Jordan,2017-11-05,39.300003,29.166267
DeAndre Jordan,2017-11-07,17.9,18.7082
