player_name,game_date,y_true,y_pred
Aaron Gordon,2017-11-03,23.4,30.110626
Aaron Gordon,2017-11-05,40.4,37.64168
Aaron Gordon,2017-11-08,30.300001,32.866882
Aaron Gordon,2017-11-10,39.9,43.1965
Aaron Gordon,2017-11-11,25.099998,28.849567
Andre Drummond,2017-10-28,48.9,43.03271
Andre Drummond,2017-10-29,48.100002,44.929035
Andre Drummond,2017-10-31,34.9,38.10545
Andre Drummond,2017-11-03,49.8,48.747173
Andre Drummond,2017-11-04,54.8,51.473885
Andre Drummond,2017-11-08,44.2,47.392033
Andre Drummond,2017-11-10,50.5,45.817783
Andre Drummond,2017-11-12,34.399998,34.57037
Andre Drummond,2017-11-15,38.4,37.004982
Anthony Davis,2017-11-01,55.0,56.733955
Anthony Davis,2017-11-03,59.600002,49.474033
Anthony Davis,2017-11-04,53.2,46.08178
Anthony Davis,2017-11-07,66.8,46.67293
Anthony Davis,2017-11-09,41.4,49.784126
Anthony Davis,2017-11-11,55.5,59.112976
Anthony Davis,2017-11-13,48.5,42.090298
Anthony Davis,2017-11-15,36.5,40.864994
Ben Simmons,2017-11-03,53.7,51.176712
Ben Simmons,2017-11-07,52.600002,45.045048
Ben Simmons,2017-11-09,31.400002,32.95367
Ben Simmons,2017-11-11,33.0,34.83465
Ben Simmons,2017-11-13,43.399998,40.426502
Ben Simmons,2017-11-15,60.800003,57.1218
Blake Griffin,2017-10-30,25.599998,28.721294
Blake Griffin,2017-11-01,38.7,40.300056
Blake Griffin,2017-11-05,42.600002,40.698627
Blake Griffin,2017-11-07,33.8,32.859585
Blake Griffin,2017-11-10,32.7,31.353085
Blake Griffin,2017-11-11,39.8,37.7047
Blake Griffin,2017-11-13,41.7,38.60536
Bradley Beal,2017-11-03,45.8,43.23678
Bradley Beal,2017-11-05,49.0,43.77082
Bradley Beal,2017-11-07,28.800001,29.223478
Bradley Beal,2017-11-09,34.5,32.03902
Bradley Beal,2017-11-11,35.8,31.43651
Bradley Beal,2017-11-13,32.9,36.362606
