percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,7.249845027923584,5.428982734680176,-0.24140693247318268
top_10,7.770338535308838,5.824583053588867,-0.32559970021247864
all_pop,5.800084114074707,4.25015926361084,-0.08374122530221939
