percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.799251556396484,6.850408554077148,-0.08885510265827179
top_10,9.485899925231934,7.397425174713135,-0.20886415243148804
all_pop,7.7978596687316895,6.097982406616211,-0.33209162950515747
