percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,11.735686784722764,9.121128075320764,-2.6829818221435624
top_10,12.476664933007253,9.639314871763961,-1.8085524650094298
all_pop,9.49914120180825,7.3804050421203895,-0.4871313781450987
