percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,12.13777865046073,9.491208347598086,-2.6047053178446067
top_10,12.852668955530243,9.97095145264717,-1.4286677905740257
all_pop,9.916813352228232,7.72269805976951,-0.4969634873630951
