fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias,num_contests_raw,ga_pred_win_rate,ga_pred_cash_rate,ga_total_profit,ga_avg_profit,ilp_pred_win_rate,ilp_pred_cash_rate,ilp_total_profit,ilp_avg_profit,pulp_pred_win_rate,pulp_pred_cash_rate,pulp_total_profit,pulp_avg_profit,rows_dropped_dup
7.574373722076416,5.9000678062438965,-0.09329096972942352,8933,0.1736258815627449,0.6911451919847755,3081341.2600000002,349.9138382920736,0.7168924213590059,0.9701108250307847,23028670.759999998,2624.948222956799,0.7168924213590059,0.9701108250307847,23028670.759999998,2624.948222956799,0
