player_id,game_id,game_date,y,y_pred,player_name,team
1627863,22000738,2021-04-02,1.0,0.8426802,Danuel House Jr.,HOU
1630174,22000738,2021-04-02,0.0,0.36814883,Aaron Nesmith,BOS
202722,22000747,2021-04-03,1.0,0.66761434,Davis Bertans,WAS
1630182,22000747,2021-04-03,0.0,0.29858738,Josh Green,DAL
1628973,22000747,2021-04-03,2.0,1.7181621,Jalen Brunson,DAL
1626162,22000737,2021-04-02,2.0,0.9493891,Kelly Oubre Jr.,GSW
203504,22000747,2021-04-03,0.0,0.32873505,Trey Burke,DAL
1630189,22000747,2021-04-03,0.0,0.0027763988,Tyler Bey,DAL
1630207,22000747,2021-04-03,0.0,0.31759277,Nate Hinton,DAL
1628467,22000747,2021-04-03,0.0,0.42942086,Maxi Kleber,DAL
1626196,22000747,2021-04-03,0.0,1.4074895,Josh Richardson,DAL
1630166,22000747,2021-04-03,0.0,0.27470958,Deni Avdija,WAS
203458,22000747,2021-04-03,1.0,1.0040821,Alex Len,WAS
1629010,22000747,2021-04-03,0.0,0.46299887,Jerome Robinson,WAS
1629726,22000747,2021-04-03,0.0,0.3694174,Garrison Mathews,WAS
201566,22000747,2021-04-03,4.0,4.079559,Russell Westbrook,WAS
1628990,22000747,2021-04-03,3.0,0.16314845,Chandler Hutchison,WAS
203526,22000747,2021-04-03,1.0,0.57230115,Raul Neto,WAS
201577,22000747,2021-04-03,3.0,0.9748026,Robin Lopez,WAS
202397,22000747,2021-04-03,1.0,1.2143718,Ish Smith,WAS
1630264,22000747,2021-04-03,0.0,0.028289225,Anthony Gill,WAS
1630216,22000747,2021-04-03,0.0,0.112231694,Cassius Winston,WAS
1629067,22000747,2021-04-03,0.0,0.39378995,Isaac Bonga,WAS
1629021,22000738,2021-04-02,1.0,0.7223249,Moritz Wagner,ORL
1629605,22000738,2021-04-02,0.0,0.045665044,Tacko Fall,BOS
202685,22000741,2021-04-02,0.0,1.3856885,Jonas Valanciunas,MEM
1629669,22000741,2021-04-02,4.0,0.96211845,Jaylen Nowell,MIN
1629607,22000739,2021-04-02,0.0,0.028289225,Jared Harper,NYK
1628995,22000739,2021-04-02,0.0,0.03345957,Kevin Knox II,NYK
1628373,22000739,2021-04-02,0.0,0.59979403,Frank Ntilikina,NYK
1629033,22000739,2021-04-02,0.0,0.08843945,Theo Pinson,NYK
1630162,22000741,2021-04-02,3.0,2.1364195,Anthony Edwards,MIN
1630183,22000741,2021-04-02,1.0,0.1343563,Jaden McDaniels,MIN
1626157,22000741,2021-04-02,0.0,3.37048,Karl-Anthony Towns,MIN
1627736,22000741,2021-04-02,0.0,0.47291687,Malik Beasley,MIN
1629162,22000741,2021-04-02,1.0,1.3123484,Jordan McLaughlin,MIN
1629006,22000741,2021-04-02,2.0,0.5025595,Josh Okogie,MIN
1630193,22000739,2021-04-02,2.0,0.8785071,Immanuel Quickley,NYK
1627823,22000741,2021-04-02,0.0,0.77480525,Juancho Hernangomez,MIN
1629675,22000741,2021-04-02,0.0,1.0531362,Naz Reid,MIN
1627774,22000741,2021-04-02,0.0,0.4284307,Jake Layman,MIN
1629020,22000741,2021-04-02,0.0,0.08484005,Jarred Vanderbilt,MIN
1629633,22000741,2021-04-02,0.0,0.09953934,Jarrett Culver,MIN
202334,22000741,2021-04-02,0.0,0.045665044,Ed Davis,MIN
201937,22000741,2021-04-02,0.0,1.0560024,Ricky Rubio,MIN
1628415,22000741,2021-04-02,3.0,1.3784957,Dillon Brooks,MEM
203937,22000741,2021-04-02,0.0,0.6320503,Kyle Anderson,MEM
1630167,22000739,2021-04-02,1.0,0.4255071,Obi Toppin,NYK
202692,22000739,2021-04-02,1.0,0.9874093,Alec Burks,NYK
1629035,22000738,2021-04-02,0.0,0.17945732,Carsen Edwards,BOS
203504,22000739,2021-04-02,0.0,0.31002,Trey Burke,DAL
1627827,22000739,2021-04-02,0.0,0.90490097,Dorian Finney-Smith,DAL
1628467,22000739,2021-04-02,0.0,0.5011846,Maxi Kleber,DAL
204001,22000739,2021-04-02,3.0,1.7200465,Kristaps Porzingis,DAL
1626196,22000739,2021-04-02,1.0,1.5452933,Josh Richardson,DAL
1629029,22000739,2021-04-02,5.0,4.410414,Luka Doncic,DAL
203501,22000739,2021-04-02,0.0,0.7513084,Tim Hardaway Jr.,DAL
1628973,22000739,2021-04-02,1.0,1.7181621,Jalen Brunson,DAL
1629740,22000739,2021-04-02,0.0,0.12508045,Nicolo Melli,DAL
203939,22000739,2021-04-02,0.0,0.13177186,Dwight Powell,DAL
1630189,22000739,2021-04-02,0.0,0.0027763988,Tyler Bey,DAL
201959,22000739,2021-04-02,0.0,0.84280455,Taj Gibson,NYK
1630182,22000739,2021-04-02,0.0,0.29858738,Josh Green,DAL
1630207,22000739,2021-04-02,0.0,0.18343887,Nate Hinton,DAL
1626246,22000739,2021-04-02,0.0,0.17945732,Boban Marjanovic,DAL
203493,22000739,2021-04-02,0.0,0.80386126,Reggie Bullock Jr.,NYK
203944,22000739,2021-04-02,5.0,3.3855708,Julius Randle,NYK
203457,22000739,2021-04-02,2.0,1.00067,Nerlens Noel,NYK
1629628,22000739,2021-04-02,0.0,2.0327013,RJ Barrett,NYK
203901,22000739,2021-04-02,0.0,1.3728572,Elfrid Payton,NYK
201565,22000739,2021-04-02,0.0,1.6228868,Derrick Rose,NYK
1630164,22000737,2021-04-02,3.0,2.7704535,James Wiseman,GSW
1630205,22000731,2021-04-01,1.0,0.266414,Lamar Stevens,CLE
1629673,22000737,2021-04-02,3.0,1.9616297,Jordan Poole,GSW
1629599,22000736,2021-04-01,0.0,0.24121231,Amir Coffey,LAC
202695,22000736,2021-04-01,2.0,1.0321547,Kawhi Leonard,LAC
202694,22000736,2021-04-01,2.0,0.69432855,Marcus Morris Sr.,LAC
1627826,22000736,2021-04-01,0.0,1.4108067,Ivica Zubac,LAC
202331,22000736,2021-04-01,2.0,2.5037448,Paul George,LAC
202704,22000736,2021-04-01,2.0,1.2890921,Reggie Jackson,LAC
201587,22000736,2021-04-01,0.0,0.5741902,Nicolas Batum,LAC
1629611,22000736,2021-04-01,2.0,0.47798845,Terance Mann,LAC
1628379,22000736,2021-04-01,0.0,0.036663666,Luke Kennard,LAC
202335,22000736,2021-04-01,0.0,0.16153137,Patrick Patterson,LAC
1630187,22000736,2021-04-01,0.0,0.3495968,Daniel Oturu,LAC
201580,22000736,2021-04-01,0.0,0.94869155,JaVale McGee,DEN
200765,22000736,2021-04-01,0.0,0.8779903,Rajon Rondo,LAC
203516,22000734,2021-04-01,0.0,0.86927044,James Ennis III,ORL
1629643,22000734,2021-04-01,0.0,1.2378994,Chuma Okeke,ORL
203920,22000734,2021-04-01,0.0,0.09163496,Khem Birch,TOR
1628407,22000734,2021-04-01,0.0,0.66599894,Dwayne Bacon,ORL
1626184,22000734,2021-04-01,2.0,1.6864009,Chasson Randle,ORL
1628964,22000734,2021-04-01,2.0,0.5518367,Mo Bamba,ORL
203082,22000734,2021-04-01,3.0,0.55914557,Terrence Ross,ORL
1630181,22000734,2021-04-01,1.0,0.44232175,R.J. Hampton,ORL
1630192,22000736,2021-04-01,0.0,0.299963,Zeke Nnaji,DEN
1630210,22000736,2021-04-01,0.0,0.28124794,Markus Howard,DEN
1628976,22000734,2021-04-01,2.0,0.67659366,Wendell Carter Jr.,ORL
1629008,22000736,2021-04-01,2.0,0.98195255,Michael Porter Jr.,DEN
203926,22000740,2021-04-02,0.0,0.47723836,Doug McDermott,IND
1628988,22000740,2021-04-02,2.0,0.367028,Aaron Holiday,IND
203960,22000740,2021-04-02,0.0,0.12508045,JaKarr Sampson,IND
1629048,22000740,2021-04-02,0.0,0.2297898,Goga Bitadze,IND
1630199,22000740,2021-04-02,0.0,0.020970311,Cassius Stanley,IND
1629103,22000740,2021-04-02,0.0,0.044927943,Kelan Martin,IND
1628968,22000740,2021-04-02,0.0,0.2198975,Brian Bowen II,IND
1629052,22000740,2021-04-02,0.0,0.74976635,Oshae Brissett,IND
1627763,22000740,2021-04-02,0.0,0.78033704,Malcolm Brogdon,IND
203932,22000736,2021-04-01,1.0,2.4258382,Aaron Gordon,DEN
1629109,22000736,2021-04-01,0.0,0.18179442,Gary Clark,PHI
203999,22000736,2021-04-01,4.0,2.652087,Nikola Jokic,DEN
203115,22000736,2021-04-01,1.0,1.5508523,Will Barton,DEN
1627750,22000736,2021-04-01,1.0,2.155319,Jamal Murray,DEN
1630267,22000736,2021-04-01,2.0,1.0020864,Facundo Campazzo,DEN
1628408,22000736,2021-04-01,1.0,0.7940577,PJ Dozier,DEN
200794,22000736,2021-04-01,0.0,0.65585405,Paul Millsap,DEN
203210,22000736,2021-04-01,1.0,0.6704878,JaMychal Green,DEN
1629626,22000736,2021-04-01,0.0,0.22588076,Bol Bol,DEN
1628427,22000736,2021-04-01,0.0,0.045665044,Vlatko Cancar,DEN
203490,22000734,2021-04-01,0.0,1.1864452,Otto Porter Jr.,ORL
203487,22000734,2021-04-01,0.0,1.5174757,Michael Carter-Williams,ORL
203145,22000737,2021-04-02,1.0,1.1019572,Kent Bazemore,GSW
203521,22000731,2021-04-01,0.0,0.20323935,Matthew Dellavedova,CLE
1629730,22000731,2021-04-01,0.0,1.7467315,Rayjon Tucker,PHI
1630171,22000731,2021-04-01,1.0,1.249788,Isaac Okoro,CLE
1629731,22000731,2021-04-01,0.0,0.27465847,Dean Wade,CLE
201567,22000731,2021-04-01,3.0,0.96949244,Kevin Love,CLE
1629012,22000731,2021-04-01,3.0,2.6318867,Collin Sexton,CLE
1629636,22000731,2021-04-01,7.0,2.9536293,Darius Garland,CLE
1627752,22000731,2021-04-01,2.0,0.09756221,Taurean Prince,CLE
1628392,22000731,2021-04-01,0.0,0.34824967,Isaiah Hartenstein,CLE
1626224,22000731,2021-04-01,0.0,0.8830431,Cedi Osman,CLE
1630271,22000731,2021-04-01,1.0,0.17519955,Brodric Thomas,CLE
1630198,22000731,2021-04-01,0.0,0.17243688,Isaiah Joe,PHI
1628422,22000731,2021-04-01,0.0,0.28124794,Damyean Dotson,CLE
1629685,22000731,2021-04-01,0.0,0.9982392,Dylan Windler,CLE
203952,22000733,2021-04-01,3.0,2.543118,Andrew Wiggins,GSW
203110,22000733,2021-04-01,4.0,3.3742492,Draymond Green,GSW
1630164,22000733,2021-04-01,5.0,2.8432255,James Wiseman,GSW
1626162,22000733,2021-04-01,2.0,1.4152337,Kelly Oubre Jr.,GSW
201939,22000733,2021-04-01,3.0,1.3857844,Stephen Curry,GSW
203145,22000733,2021-04-01,1.0,1.1019572,Kent Bazemore,GSW
1629029,22000747,2021-04-03,4.0,4.410414,Luka Doncic,DAL
1630194,22000731,2021-04-01,0.0,0.32501188,Paul Reed,PHI
1630178,22000731,2021-04-01,2.0,0.30024496,Tyrese Maxey,PHI
1630211,22000734,2021-04-01,0.0,0.08496898,Karim Mane,ORL
1626195,22000734,2021-04-01,0.0,0.22071041,Willy Hernangomez,NOP
1628404,22000734,2021-04-01,4.0,1.9910053,Josh Hart,NOP
201949,22000734,2021-04-01,1.0,0.51172876,James Johnson,NOP
203500,22000734,2021-04-01,2.0,1.4007726,Steven Adams,NOP
202339,22000734,2021-04-01,6.0,1.3396461,Eric Bledsoe,NOP
1629638,22000734,2021-04-01,5.0,2.6298754,Nickeil Alexander-Walker,NOP
1630184,22000734,2021-04-01,2.0,0.57055175,Kira Lewis Jr.,NOP
1628411,22000734,2021-04-01,3.0,0.5813817,Wes Iwundu,NOP
1629637,22000734,2021-04-01,1.0,0.4167264,Jaxson Hayes,NOP
1629117,22000734,2021-04-01,0.0,1.4442682,Wenyen Gabriel,NOP
1630266,22000734,2021-04-01,0.0,0.7283458,Will Magnay,NOP
1627788,22000731,2021-04-01,0.0,0.5299232,Furkan Korkmaz,PHI
1630230,22000734,2021-04-01,0.0,0.50508815,Naji Marshall,NOP
201980,22000731,2021-04-01,1.0,0.84847695,Danny Green,PHI
202699,22000731,2021-04-01,1.0,2.0932984,Tobias Harris,PHI
203118,22000731,2021-04-01,0.0,0.7529745,Mike Scott,PHI
203552,22000731,2021-04-01,0.0,1.5456399,Seth Curry,PHI
1627732,22000731,2021-04-01,2.0,3.9464579,Ben Simmons,PHI
2730,22000731,2021-04-01,2.0,1.9869614,Dwight Howard,PHI
1629680,22000731,2021-04-01,0.0,0.3932394,Matisse Thybulle,PHI
1629003,22000731,2021-04-01,1.0,1.9585911,Shake Milton,PHI
204456,22000740,2021-04-02,3.0,1.6006386,T.J. McConnell,IND
1628410,22000740,2021-04-02,4.0,0.614775,Edmond Sumner,IND
1627747,22000740,2021-04-02,4.0,0.8041674,Caris LeVert,IND
1630241,22000745,2021-04-02,0.0,0.36398816,Sam Merrill,MIL
201950,22000745,2021-04-02,3.0,2.8390281,Jrue Holiday,MIL
