date,fanduel_player_pool_count,fanduel_GT_players,fanduel_predicted_players,fanduel_GT_points,fanduel_predicted_points,fanduel_predicted_lineup_GT_points,fanduel_GT_lineup_predicted_points,fanduel_GT_salary,fanduel_predicted_salary,fanduel_GT_duplicates,fanduel_predicted_duplicates,fanduel_overlap_players,fanduel_overlap_count,fanduel_overlap_GT_points,fanduel_overlap_predicted_points
2022-11-22,19,"['Michael Porter Jr.', 'Nic Claxton', 'Nic Claxton', 'Bojan Bogdanovic', 'Mikal Bridges', 'Dillon Brooks', 'Jamal Murray', 'Aaron Gordon', 'Russell Westbrook']","['Dillon Brooks', 'Tobias Harris', 'Aaron Gordon', 'Jaden Ivey', 'Anthony Davis', 'Ja Morant', 'Bojan Bogdanovic', 'Kevin Durant', 'Nikola Jokic']",285.9000072479248,,382.50000762939453,,58800.0,79000.0,1,0,"['Dillon Brooks', 'Aaron Gordon', 'Bojan Bogdanovic']",3,93.20000648498535,
2022-11-23,74,"['Kyle Lowry', 'Nic Claxton', 'Rudy Gobert', 'Draymond Green', 'Tre Jones', 'Andrew Wiggins', 'Aaron Gordon', 'Bobby Portis', 'DeMar DeRozan']","['Marcus Smart', 'Anfernee Simons', 'Giannis Antetokounmpo', 'Nikola Vucevic', 'Kevin Durant', 'Nikola Jokic', 'Christian Wood', 'Jerami Grant', 'Spencer Dinwiddie']",383.7999973297119,,335.6999969482422,,59700.0,76700.0,0,0,[],0,0.0,0.0
2022-11-25,71,"['Jalen Green', 'Deandre Ayton', 'Luguentz Dort', 'Zach LaVine', 'Nic Claxton', 'Aaron Gordon', 'Bennedict Mathurin', 'Trae Young', 'Al Horford']","['Zach LaVine', 'Luguentz Dort', 'Jordan Clarkson', 'Jamal Murray', 'Donovan Mitchell', 'Kentavious Caldwell-Pope', 'Bobby Portis', 'Andrew Wiggins', 'Jamal Murray']",357.0999984741211,,309.2000026702881,,59500.0,60100.0,0,1,"['Luguentz Dort', 'Zach LaVine']",2,60.5,
2022-11-26,20,"['Keldon Johnson', 'Mikal Bridges', 'Tre Jones', 'Luguentz Dort', 'Devin Booker', 'Devin Vassell', 'Jordan Clarkson', 'Jarred Vanderbilt', 'Kelly Olynyk']","['Deandre Ayton', 'Mikal Bridges', 'Tre Jones', 'Mikal Bridges', 'Russell Westbrook', 'Lonnie Walker IV', 'Keldon Johnson', 'Lauri Markkanen', 'Lonnie Walker IV']",307.89999866485596,,332.89999771118164,,60000.0,60600.0,0,2,"['Tre Jones', 'Mikal Bridges', 'Keldon Johnson']",3,134.19999885559082,
2022-11-27,54,"['Ivica Zubac', 'Al Horford', 'Ivica Zubac', 'Ivica Zubac', 'Steven Adams', 'Donovan Mitchell', 'Klay Thompson', 'Bobby Portis', 'Bam Adebayo']","['Ja Morant', 'Karl-Anthony Towns', 'Kyle Lowry', 'Julius Randle', 'Kyrie Irving', 'Bam Adebayo', 'Saddiq Bey', 'RJ Barrett', 'Jusuf Nurkic']",433.50000381469727,,343.70000076293945,,59800.0,70600.0,2,0,['Bam Adebayo'],1,43.099998474121094,
2022-11-28,63,"['Domantas Sabonis', 'Kelly Oubre Jr.', 'John Collins', 'Luguentz Dort', 'Bol Bol', 'Evan Mobley', 'Kevin Huerter', 'Russell Westbrook', 'Marcus Smart']","['Nikola Vucevic', 'Myles Turner', 'Jamal Murray', 'Nic Claxton', 'Nikola Jokic', 'Shai Gilgeous-Alexander', ""De'Aaron Fox"", 'Kelly Olynyk', 'Clint Capela']",369.8000087738037,,370.50000381469727,,59700.0,70200.0,0,0,[],0,0.0,0.0
2022-11-29,20,"['Klay Thompson', 'Julius Randle', 'Draymond Green', 'Jusuf Nurkic', 'Marcus Morris Sr.', 'Christian Wood', 'RJ Barrett', 'Saddiq Bey', 'Jordan Poole']","['Ivica Zubac', 'Bojan Bogdanovic', 'Anfernee Simons', 'Klay Thompson', 'Klay Thompson', 'Draymond Green', 'Stephen Curry', 'Luka Doncic', 'Jusuf Nurkic']",236.29999828338623,,324.4000053405762,,59000.0,71100.0,0,1,"['Jusuf Nurkic', 'Klay Thompson', 'Draymond Green']",3,86.09999942779541,
2022-11-30,84,"['Anfernee Simons', 'Jonas Valanciunas', 'Jalen Smith', 'Anthony Edwards', 'Jordan Clarkson', 'Devin Vassell', 'Anthony Edwards', ""Royce O'Neale"", 'Jabari Smith Jr.']","[""De'Anthony Melton"", 'Donovan Mitchell', 'Nic Claxton', 'Alperen Sengun', 'Jonas Valanciunas', 'RJ Barrett', 'Kyle Kuzma', 'Luguentz Dort', 'Keldon Johnson']",373.4000053405762,,283.6999988555908,,59600.0,60600.0,1,0,['Jonas Valanciunas'],1,33.10000228881836,
2022-12-02,81,"['Steven Adams', 'P.J. Washington', 'Mason Plumlee', 'Clint Capela', 'Dillon Brooks', 'Jrue Holiday', 'Zach LaVine', 'Marcus Smart', 'Kristaps Porzingis']","['Myles Turner', 'Dejounte Murray', 'Alperen Sengun', 'Terry Rozier', 'Jayson Tatum', 'Kyle Kuzma', 'Darius Garland', 'Giannis Antetokounmpo', 'Jamal Murray']",349.1999969482422,,330.1000003814697,,59900.0,77200.0,0,0,[],0,0.0,0.0
2022-12-03,39,"['Anfernee Simons', 'Alperen Sengun', 'Jordan Poole', 'Jordan Clarkson', 'Ivica Zubac', 'Kevin Huerter', 'Andrew Wiggins', 'Scottie Barnes', 'Andrew Wiggins']","['Draymond Green', 'Jalen Green', 'Jerami Grant', 'Kevin Porter Jr.', 'Jusuf Nurkic', ""De'Aaron Fox"", 'Jerami Grant', 'John Wall', 'Andrew Wiggins']",350.8000087738037,,286.0000047683716,,58600.0,65200.0,1,1,['Andrew Wiggins'],1,53.000003814697266,
2022-12-04,59,"['Jaylen Brown', 'Harrison Barnes', 'Aaron Gordon', 'Deandre Ayton', 'Malcolm Brogdon', 'Malcolm Brogdon', 'Kyle Kuzma', 'Kyrie Irving', 'Al Horford']","['Donovan Mitchell', 'Myles Turner', 'Jerami Grant', 'Nikola Jokic', 'Tre Jones', 'Myles Turner', 'LeBron James', 'LeBron James', 'Isaiah Stewart']",336.20000076293945,,343.50000762939453,,59600.0,76900.0,1,2,[],0,0.0,0.0
2022-12-05,55,"['Klay Thompson', 'Bobby Portis', 'Terry Rozier', 'Jabari Smith Jr.', ""De'Anthony Melton"", 'Jaylen Brown', 'P.J. Washington', 'Tyus Jones', 'Paolo Banchero']","['Deandre Ayton', 'Mikal Bridges', 'Terry Rozier', 'Giannis Antetokounmpo', 'Tyler Herro', 'Jordan Poole', 'Stephen Curry', 'Fred VanVleet', 'Devin Booker']",363.99999618530273,,316.2999973297119,,57600.0,75700.0,0,0,['Terry Rozier'],1,44.0,
2022-12-06,24,"['Bruce Brown', 'Tyler Herro', 'Saddiq Bey', 'Caris LeVert', 'Bojan Bogdanovic', 'Caris LeVert', 'Bam Adebayo', 'Darius Garland', 'Aaron Gordon']","['Christian Wood', 'Aaron Gordon', 'Tyler Herro', 'Saddiq Bey', 'Bojan Bogdanovic', 'Nikola Jokic', 'Anthony Davis', 'Bruce Brown', 'Evan Mobley']",316.50000190734863,,311.40000915527344,,59700.0,69800.0,1,0,"['Saddiq Bey', 'Aaron Gordon', 'Bojan Bogdanovic', 'Bruce Brown', 'Tyler Herro']",5,200.600004196167,
2022-12-07,76,"['Nikola Vucevic', 'Trey Murphy III', 'Killian Hayes', 'Bol Bol', 'Jaden McDaniels', 'Zach LaVine', 'Rudy Gobert', 'Julius Randle', 'Klay Thompson']","['Kyle Kuzma', 'Steven Adams', 'Rudy Gobert', 'DeMar DeRozan', 'Jarred Vanderbilt', 'Jaden Ivey', 'CJ McCollum', 'Julius Randle', 'Zach LaVine']",403.2000026702881,,298.70000648498535,,59500.0,62900.0,0,0,"['Rudy Gobert', 'Zach LaVine', 'Julius Randle']",3,161.50000381469727,
2022-12-08,23,"['John Wall', 'Max Strus', 'Tre Jones', 'Justise Winslow', 'Jamal Murray', 'Alperen Sengun', 'Reggie Jackson', 'Jerami Grant', 'Paul George']","['Jabari Smith Jr.', 'John Wall', 'Keldon Johnson', 'Justise Winslow', 'Kevin Porter Jr.', 'Bam Adebayo', 'Reggie Jackson', 'Nikola Jokic', 'Alperen Sengun']",264.3999938964844,,287.09999561309814,,59200.0,65000.0,0,0,"['Reggie Jackson', 'John Wall', 'Alperen Sengun', 'Justise Winslow']",4,92.29999828338623,
2022-12-09,75,"['Kevin Huerter', 'Deandre Ayton', 'Fred VanVleet', ""De'Anthony Melton"", 'RJ Barrett', 'Isaiah Stewart', 'Franz Wagner', 'Gary Trent Jr.', 'Domantas Sabonis']","['Devin Booker', 'Jordan Clarkson', 'Darius Garland', 'Killian Hayes', 'Russell Westbrook', 'RJ Barrett', 'Christian Wood', 'Jonas Valanciunas', 'Buddy Hield']",382.79999923706055,,285.1999988555908,,59500.0,63700.0,0,0,['RJ Barrett'],1,41.39999771118164,
2022-12-10,45,"['Klay Thompson', 'Bennedict Mathurin', 'Aaron Gordon', 'Jamal Murray', 'Rudy Gobert', 'Josh Giddey', 'Draymond Green', 'Malcolm Brogdon', 'Kyle Kuzma']","['Derrick White', 'Anfernee Simons', 'Evan Mobley', 'Jaylen Brown', 'Tyrese Haliburton', 'Nikola Vucevic', 'Jamal Murray', 'Ivica Zubac', 'Jarrett Allen']",334.00000190734863,,323.99999809265137,,59500.0,67300.0,0,0,['Jamal Murray'],1,41.29999923706055,
2022-12-11,44,"['Mason Plumlee', ""De'Anthony Melton"", 'Jrue Holiday', 'Bobby Portis', 'Bojan Bogdanovic', 'Kelly Oubre Jr.', 'RJ Barrett', 'RJ Barrett', 'Alperen Sengun']","['Scottie Barnes', 'Terry Rozier', 'Franz Wagner', 'Bol Bol', 'Tobias Harris', 'Lonnie Walker IV', 'Bojan Bogdanovic', 'Anthony Davis', 'Mitchell Robinson']",377.4999942779541,,317.8999996185303,,59400.0,64000.0,1,0,['Bojan Bogdanovic'],1,47.79999923706055,
2022-12-12,51,"['Aleksej Pokusevski', 'Jusuf Nurkic', 'Myles Turner', 'Tyus Jones', 'Spencer Dinwiddie', 'Jarrett Allen', 'Dillon Brooks', 'Tyus Jones', 'Buddy Hield']","['Nic Claxton', 'Aleksej Pokusevski', 'Evan Mobley', 'Ben Simmons', 'Jalen Smith', 'Jaylen Brown', 'Ivica Zubac', 'Kyle Lowry', 'Kristaps Porzingis']",325.10000228881836,,205.6999979019165,,57800.0,63000.0,1,0,['Aleksej Pokusevski'],1,12.80000114440918,
2022-12-13,39,"['Mike Conley', 'Russell Westbrook', 'Draymond Green', 'Mikal Bridges', 'Tobias Harris', 'Bobby Portis', 'Tobias Harris', 'Marcus Smart', 'Russell Westbrook']","['Marcus Smart', 'Giannis Antetokounmpo', 'Jordan Poole', 'CJ McCollum', 'LeBron James', 'Jalen Green', 'Mike Conley', 'Draymond Green', 'LeBron James']",352.40000343322754,,330.6999969482422,,59900.0,71400.0,2,1,"['Draymond Green', 'Mike Conley', 'Marcus Smart']",3,68.70000076293945,
2022-12-14,73,"['Marcus Morris Sr.', 'Kelly Oubre Jr.', 'Bojan Bogdanovic', 'Bennedict Mathurin', 'Clint Capela', 'Josh Giddey', 'Mason Plumlee', 'Anfernee Simons', 'Fred VanVleet']","['Spencer Dinwiddie', 'Shai Gilgeous-Alexander', 'Stephen Curry', 'Luguentz Dort', 'Tre Jones', 'Fred VanVleet', 'Terry Rozier', 'Buddy Hield', 'Anthony Edwards']",346.19999504089355,,359.5999946594238,,59400.0,69900.0,0,0,['Fred VanVleet'],1,69.0999984741211,
2022-12-15,30,"['Jalen Green', 'Tyus Jones', 'Alperen Sengun', 'Mikal Bridges', 'Malik Beasley', 'Tyler Herro', 'Dillon Brooks', 'Jabari Smith Jr.', 'Bobby Portis']","['Bobby Portis', 'Tyus Jones', 'Dillon Brooks', 'Devin Booker', 'Jalen Green', 'Mike Conley', 'Malik Beasley', 'Jimmy Butler', 'CJ McCollum']",289.3000011444092,,281.0999994277954,,58000.0,62900.0,0,0,"['Dillon Brooks', 'Tyus Jones', 'Bobby Portis', 'Jalen Green', 'Malik Beasley']",5,139.2000026702881,
2022-12-16,77,"['Al Horford', 'Julius Randle', 'Jamal Murray', 'Harrison Barnes', 'Russell Westbrook', 'Christian Wood', 'Aaron Gordon', ""De'Anthony Melton"", 'Christian Wood']","['Bruce Brown', 'Tyrese Haliburton', 'Trae Young', 'DeMar DeRozan', 'Nikola Jokic', 'Jaylen Nowell', 'Harrison Barnes', 'Anfernee Simons', 'Cole Anthony']",363.90000343322754,,303.80001068115234,,59800.0,69100.0,1,0,['Harrison Barnes'],1,36.400001525878906,
2022-12-17,51,"['Santi Aldama', 'Alperen Sengun', 'Darius Garland', 'John Wall', 'Christian Wood', 'Kristaps Porzingis', 'Devin Booker', 'Aleksej Pokusevski', 'Luguentz Dort']","['Tyus Jones', 'Bam Adebayo', 'Mike Conley', 'Darius Garland', 'Steven Adams', 'Malik Beasley', 'Mike Conley', 'Tyus Jones', 'John Wall']",356.5999984741211,,247.9000015258789,,60000.0,56700.0,0,2,"['Darius Garland', 'John Wall']",2,80.99999809265137,
2022-12-18,40,"['Nic Claxton', 'Jaden McDaniels', 'Nikola Jokic', 'Bojan Bogdanovic', 'Monte Morris', 'Jordan Poole', 'Marvin Bagley III', 'Killian Hayes', 'Lonnie Walker IV']","['Killian Hayes', 'Kelly Oubre Jr.', 'Aaron Gordon', 'Jaden McDaniels', ""D'Angelo Russell"", 'Nikola Jokic', 'Jordan Poole', 'Nikola Jokic', 'Jordan Poole']",336.6000003814697,,461.39999771118164,,59900.0,73000.0,0,2,"['Jaden McDaniels', 'Nikola Jokic', 'Killian Hayes', 'Jordan Poole']",4,212.6999969482422,
2022-12-19,67,"['Tre Jones', 'Pascal Siakam', 'Paolo Banchero', 'Jarrett Allen', 'Jaden McDaniels', 'Josh Hart', 'Brook Lopez', 'Aleksej Pokusevski', 'Jonas Valanciunas']","[""De'Anthony Melton"", ""D'Angelo Russell"", 'Tobias Harris', 'Tre Jones', 'Anfernee Simons', 'Jaden McDaniels', 'Darius Garland', 'Dejounte Murray', 'Gordon Hayward']",370.2000141143799,,223.8000020980835,,59500.0,63400.0,0,0,"['Jaden McDaniels', 'Tre Jones']",2,55.20000076293945,
2022-12-20,41,"['Aaron Gordon', 'Jarred Vanderbilt', 'Isaiah Stewart', 'Zach LaVine', 'Jalen Brunson', 'Aaron Gordon', 'Bruce Brown', 'Monte Morris', 'Kyle Kuzma']","['Marvin Bagley III', 'Santi Aldama', 'Saddiq Bey', 'Kentavious Caldwell-Pope', 'Dillon Brooks', 'Isaiah Stewart', 'Mikal Bridges', 'Santi Aldama', 'Dillon Brooks']",338.4000062942505,,164.39999961853027,,59800.0,52600.0,1,2,['Isaiah Stewart'],1,15.09999942779541,
2022-12-21,87,"['Lonnie Walker IV', 'Rudy Gobert', 'Spencer Dinwiddie', 'Cole Anthony', 'Malcolm Brogdon', 'Nic Claxton', 'Trae Young', 'Harrison Barnes', 'Bojan Bogdanovic']","['James Harden', 'Alperen Sengun', 'Rudy Gobert', 'Jaylen Nowell', 'Bobby Portis', 'Julius Randle', ""De'Aaron Fox"", 'Evan Mobley', 'Nikola Vucevic']",314.6999931335449,,277.2999973297119,,59300.0,69600.0,0,0,['Rudy Gobert'],1,48.0,
2022-12-22,15,"['Trey Murphy III', 'Jakob Poeltl', 'CJ McCollum', 'Malik Beasley', 'Jonas Valanciunas', 'Kyle Kuzma', 'Devin Vassell', 'Mike Conley', 'Tre Jones']","['Jordan Clarkson', 'Trey Murphy III', 'CJ McCollum', 'Malik Beasley', 'Kyle Kuzma', 'Bradley Beal', 'Collin Sexton', 'Bradley Beal', 'Collin Sexton']",289.8000030517578,,318.90000343322754,,60000.0,63600.0,0,2,"['Trey Murphy III', 'CJ McCollum', 'Kyle Kuzma', 'Malik Beasley']",4,163.80000114440918,
2022-12-23,122,"['Jaden McDaniels', 'Al Horford', 'P.J. Washington', 'Mason Plumlee', 'Bol Bol', 'Josh Giddey', 'Kyle Kuzma', 'Scottie Barnes', 'Terry Rozier']","['Al Horford', 'Tre Jones', 'Caris LeVert', 'Tyler Herro', 'Jimmy Butler', 'Trae Young', 'Dillon Brooks', 'Domantas Sabonis', 'Kelly Oubre Jr.']",381.99999237060547,,324.8999938964844,,58800.0,69100.0,0,0,['Al Horford'],1,48.19999694824219,
2022-12-25,48,"['Tim Hardaway Jr.', 'Christian Wood', 'Brook Lopez', 'Santi Aldama', ""De'Anthony Melton"", 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Jalen Brunson', 'Christian Wood']","['Jamal Murray', 'Julius Randle', 'Bobby Portis', 'Lonnie Walker IV', 'LeBron James', 'Klay Thompson', 'Devin Booker', 'LeBron James', 'Ja Morant']",353.00000190734863,,328.99999606609344,,58400.0,77300.0,1,1,[],0,0.0,0.0
2022-12-26,71,"['Paul George', 'Collin Sexton', 'Jusuf Nurkic', 'Killian Hayes', 'Zach LaVine', 'Isaiah Stewart', 'Kevin Porter Jr.', 'Isaiah Stewart', 'P.J. Washington']","['Nic Claxton', 'Jalen Smith', 'Killian Hayes', 'Collin Sexton', 'Killian Hayes', 'Darius Garland', 'Tre Jones', 'Kelly Oubre Jr.', 'Zach LaVine']",400.2000026702881,,269.8999995883554,,59600.0,58200.0,1,0,"['Collin Sexton', 'Killian Hayes', 'Zach LaVine']",3,97.50000190734863,
2022-12-27,104,"['Derrick White', 'Scottie Barnes', 'Jalen Williams', 'Klay Thompson', 'Jalen McDaniels', 'Tre Jones', 'Buddy Hield', 'Jalen Green', 'Russell Westbrook']","['Tre Jones', 'Jaylen Brown', 'Derrick White', 'Al Horford', 'Paolo Banchero', 'LeBron James', 'Fred VanVleet', 'Pascal Siakam', 'Shai Gilgeous-Alexander']",333.4999942779541,,324.19999504089355,,58200.0,75100.0,0,0,"['Tre Jones', 'Derrick White']",2,62.19999694824219,
2022-12-28,89,"['Wendell Carter Jr.', 'DeMar DeRozan', 'Michael Porter Jr.', 'Collin Sexton', 'Cole Anthony', 'Monte Morris', 'Deandre Ayton', 'Mikal Bridges', 'Rudy Gobert']","['Dejounte Murray', 'Draymond Green', 'Giannis Antetokounmpo', 'Jordan Poole', 'Killian Hayes', 'Russell Westbrook', 'Harrison Barnes', 'Mike Conley', 'Austin Reaves']",330.89998626708984,,267.09999364614487,,59900.0,65300.0,0,0,[],0,0.0,0.0
2022-12-29,85,"['Luguentz Dort', 'Derrick White', 'Myles Turner', 'Marcus Smart', 'Marcus Morris Sr.', 'Steven Adams', 'Caris LeVert', 'P.J. Washington', 'Luka Doncic']","['Caris LeVert', 'Jayson Tatum', 'Kevin Porter Jr.', 'Mason Plumlee', 'Kelly Oubre Jr.', 'Jarrett Allen', 'Tyus Jones', 'Darius Garland', 'Jakob Poeltl']",367.7000026702881,,262.6999988555908,,58400.0,66000.0,0,0,['Caris LeVert'],1,30.599998474121094,
2022-12-30,112,"['Zach LaVine', 'Walker Kessler', 'CJ McCollum', 'Bobby Portis', 'Isaiah Stewart', 'Jordan Clarkson', 'Bobby Portis', 'Zach LaVine', ""De'Anthony Melton""]","['Michael Porter Jr.', 'DeMar DeRozan', 'Brook Lopez', 'James Harden', 'Dejounte Murray', 'Josh Hart', 'Scottie Barnes', 'Bol Bol', 'Nikola Jokic']",398.1000003814697,,312.10000228881836,,59600.0,73200.0,0,0,[],0,0.0,0.0
2022-12-31,109,"['Bam Adebayo', ""De'Anthony Melton"", 'Steven Adams', 'Kelly Olynyk', 'Jakob Poeltl', 'Bojan Bogdanovic', 'Bojan Bogdanovic', 'Jaren Jackson Jr.', 'Spencer Dinwiddie']","['Jabari Smith Jr.', 'Jarred Vanderbilt', 'Saddiq Bey', 'Tyus Jones', 'Jonas Valanciunas', 'Kevin Porter Jr.', 'Jabari Smith Jr.', 'Tim Hardaway Jr.', 'Walker Kessler']",376.99999046325684,,195.5999994277954,,58500.0,54900.0,0,0,[],0,0.0,0.0
2023-01-02,60,"['Paul George', 'Jonas Valanciunas', 'Draymond Green', 'Jaden McDaniels', 'Anfernee Simons', 'Jalen McDaniels', 'Isaiah Stewart', 'Anfernee Simons', 'Damian Lillard']","['P.J. Washington', 'Bennedict Mathurin', 'Jamal Murray', 'Fred VanVleet', 'Trey Murphy III', 'Josh Hart', 'Jarrett Allen', 'Jerami Grant', 'Aaron Gordon']",358.0,,256.20000076293945,,60000.0,61300.0,1,0,[],0,0.0,0.0
2023-01-03,22,"['Monte Morris', 'Jalen Williams', 'Daniel Gafford', 'Brook Lopez', 'Marcus Smart', 'Mike Conley', ""De'Aaron Fox"", 'Harrison Barnes', 'Domantas Sabonis']","['Luguentz Dort', ""De'Aaron Fox"", 'Kristaps Porzingis', 'Harrison Barnes', 'Josh Giddey', 'Kyle Kuzma', 'Bobby Portis', 'Bobby Portis', 'Daniel Gafford']",362.00000190734863,,361.3999996185303,,59800.0,63400.0,0,1,"['Harrison Barnes', 'Daniel Gafford', ""De'Aaron Fox""]",3,117.59999656677246,
2023-01-04,84,"['Bojan Bogdanovic', 'Jaden Ivey', 'Dillon Brooks', ""De'Aaron Fox"", 'Caris LeVert', 'Fred VanVleet', 'Steven Adams', 'Isaiah Stewart', 'Kevin Huerter']","['Brook Lopez', 'Tyler Herro', 'Steven Adams', 'DeMar DeRozan', 'Jalen Green', 'Kyrie Irving', 'Saddiq Bey', 'Fred VanVleet', 'Buddy Hield']",342.6999988555908,,352.0999975204468,,59000.0,66300.0,0,0,"['Fred VanVleet', 'Steven Adams']",2,100.5999984741211,
2023-01-05,30,"['Spencer Dinwiddie', 'Malcolm Brogdon', 'Christian Wood', 'Alperen Sengun', 'Spencer Dinwiddie', 'Kelly Olynyk', 'Jayson Tatum', 'Bruce Brown', 'Mike Conley']","['Aaron Gordon', 'Nikola Jokic', 'Jayson Tatum', 'Paolo Banchero', 'Alperen Sengun', 'Ivica Zubac', 'Lauri Markkanen', 'Tim Hardaway Jr.', 'Marcus Smart']",296.7999954223633,,336.89999866485596,,59700.0,70100.0,1,0,"['Jayson Tatum', 'Alperen Sengun']",2,112.09999465942383,
2023-01-06,84,"['Fred VanVleet', 'Terry Rozier', 'Mitchell Robinson', 'Evan Mobley', 'Bruce Brown', 'Bennedict Mathurin', 'Nic Claxton', 'Kyle Kuzma', 'Jakob Poeltl']","['Monte Morris', 'Kristaps Porzingis', 'Killian Hayes', 'Jimmy Butler', 'John Wall', 'Chris Paul', 'Isaiah Stewart', 'Bogdan Bogdanovic', 'Bennedict Mathurin']",368.29999923706055,,232.80000591278076,,59900.0,61100.0,0,0,['Bennedict Mathurin'],1,23.400001525878906,
2023-01-07,28,"['Keegan Murray', 'Kevin Huerter', 'Thomas Bryant', 'Tim Hardaway Jr.', 'Domantas Sabonis', 'Jarred Vanderbilt', 'Jonas Valanciunas', 'Russell Westbrook', 'Cole Anthony']","['DeMar DeRozan', 'Kevin Huerter', 'Jordan Poole', 'Franz Wagner', 'Christian Wood', 'Keegan Murray', 'LeBron James', 'Jordan Clarkson', 'Jonas Valanciunas']",348.0,,340.99999237060547,,59600.0,67900.0,0,0,"['Jonas Valanciunas', 'Keegan Murray', 'Kevin Huerter']",3,99.70000076293945,
2023-01-08,73,"['Dillon Brooks', 'Isaiah Stewart', 'Josh Hart', 'Kyrie Irving', 'Scottie Barnes', 'Ivica Zubac', 'Spencer Dinwiddie', 'Jusuf Nurkic', ""D'Angelo Russell""]","['Tobias Harris', ""De'Andre Hunter"", 'Trae Young', 'Kevin Durant', 'Jalen McDaniels', 'Bojan Bogdanovic', 'Tyrese Haliburton', 'Mason Plumlee', 'Jalen Williams']",339.2000045776367,,298.4999942779541,,59200.0,68300.0,0,0,[],0,0.0,0.0
2023-01-09,44,"['Tyus Jones', 'Zach LaVine', 'Jonas Valanciunas', 'Jrue Holiday', 'Bruce Brown', 'Jaren Jackson Jr.', 'Brook Lopez', 'Dillon Brooks', 'Jakob Poeltl']","['Jrue Holiday', 'Jalen Brunson', 'Jonas Valanciunas', 'Jalen Brunson', 'Zach Collins', 'Jaren Jackson Jr.', 'Franz Wagner', 'DeMar DeRozan', 'Mitchell Robinson']",329.2999973297119,,311.70000648498535,,59800.0,65400.0,0,1,"['Jrue Holiday', 'Jonas Valanciunas', 'Jaren Jackson Jr.']",3,112.60000228881836,
2023-01-10,55,"['Walker Kessler', 'Donovan Mitchell', 'Jordan Clarkson', 'Kawhi Leonard', 'Terry Rozier', 'Saddiq Bey', 'Luguentz Dort', 'Mikal Bridges', 'Kevon Looney']","['Killian Hayes', 'Christian Wood', 'Luka Doncic', 'P.J. Washington', 'Alec Burks', 'Jordan Clarkson', 'Klay Thompson', 'Luguentz Dort', 'Darius Garland']",364.0000057220459,,279.3999996185303,,59800.0,68100.0,0,0,"['Luguentz Dort', 'Jordan Clarkson']",2,62.80000114440918,
2023-01-11,58,"['Bogdan Bogdanovic', 'Tre Jones', 'Zach Collins', 'Mitchell Robinson', 'Jaylen Brown', 'Harrison Barnes', 'Malcolm Brogdon', 'Saddiq Bey', 'CJ McCollum']","['Jakob Poeltl', 'Jakob Poeltl', 'Domantas Sabonis', 'Jabari Smith Jr.', 'Dejounte Murray', 'Jabari Smith Jr.', 'Jonas Valanciunas', 'Dejounte Murray', 'Zach Collins']",373.0999927520752,,287.49999237060547,,58200.0,62200.0,0,3,['Zach Collins'],1,36.39999771118164,
2023-01-12,47,"['Jarrett Allen', 'Tobias Harris', 'Jalen Williams', 'Tim Hardaway Jr.', 'Marcus Smart', 'Christian Wood', 'Brook Lopez', 'Anfernee Simons', 'Ben Simmons']","['P.J. Washington', 'Brook Lopez', 'Josh Giddey', 'Jarrett Allen', 'Bobby Portis', 'Ben Simmons', 'Jalen Williams', 'Bam Adebayo', 'Scottie Barnes']",312.49999809265137,,318.0999984741211,,58800.0,62900.0,0,0,"['Ben Simmons', 'Brook Lopez', 'Jalen Williams', 'Jarrett Allen']",4,130.89999961853027,
2023-01-13,73,"['Jordan Clarkson', 'Domantas Sabonis', 'John Wall', 'Jabari Smith Jr.', 'Walker Kessler', 'Walker Kessler', 'Buddy Hield', 'Anthony Edwards', 'Bennedict Mathurin']","['Kristaps Porzingis', 'Zach Collins', 'Luguentz Dort', 'Bogdan Bogdanovic', 'Paolo Banchero', 'Jamal Murray', 'Saddiq Bey', 'Jalen Green', 'Klay Thompson']",401.7000045776367,,227.29999542236328,,59400.0,62500.0,1,0,[],0,0.0,0.0
2023-01-14,52,"['Marcus Smart', 'Mike Conley', 'Anfernee Simons', 'Anthony Edwards', 'Dejounte Murray', 'Jaden McDaniels', 'Anfernee Simons', 'Walker Kessler', 'Jaren Jackson Jr.']","['Dejounte Murray', 'Caris LeVert', 'Jaren Jackson Jr.', 'Damian Lillard', 'LaMelo Ball', 'Gary Trent Jr.', 'Jordan Clarkson', 'Evan Mobley', 'Fred VanVleet']",331.40000343322754,,331.6000051498413,,60000.0,70200.0,1,0,"['Jaren Jackson Jr.', 'Dejounte Murray']",2,80.10000228881836,
2023-01-15,60,"['Saddiq Bey', 'Jeremy Sochan', 'Keegan Murray', 'Josh Giddey', 'Josh Hart', 'Keldon Johnson', 'Harrison Barnes', 'Nic Claxton', 'Spencer Dinwiddie']","['Killian Hayes', 'Jamal Murray', 'Zach LaVine', 'Bones Hyland', 'Markelle Fultz', 'Norman Powell', 'Josh Hart', 'Harrison Barnes', 'Thomas Bryant']",309.89999771118164,,271.50000190734863,,57400.0,61600.0,0,0,"['Harrison Barnes', 'Josh Hart']",2,65.30000114440918,
