player_name,game_id,game_date,y,y_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Stephen Curry,22000047,2020-12-29,8,4.8276796,9600.0,9600.0,45.0,PG,PG,PG
Giannis Antetokounmpo,22000051,2020-12-29,2,2.685659,10800.0,10800.0,50.0,PF/C,PF/C,PF
Shai Gilgeous-Alexander,22000052,2020-12-29,5,4.1228642,8100.0,8100.0,35.0,PG,PG,PG
De'Aaron Fox,22000055,2020-12-29,2,1.4001309,7600.0,7600.0,36.0,PG,PG,PG
Hamidou Diallo,22000052,2020-12-29,3,1.9675218,3800.0,3800.0,10.0,SG/SF,SG/SF,SG
Ricky Rubio,22000054,2020-12-29,3,1.8781554,5500.0,5500.0,18.0,PG,PG,PG
Damian Jones,22000053,2020-12-29,1,1.007866,3000.0,3000.0,10.0,C,C,C
Buddy Hield,22000055,2020-12-29,2,2.7605486,6800.0,6800.0,24.0,SG/SF,SG/SF,SG
Victor Oladipo,22000048,2020-12-29,2,1.1435078,6400.0,6400.0,22.0,PG/SG,PG/SG,SG
Russell Westbrook,22000050,2020-12-29,6,4.8797145,9700.0,9700.0,45.0,PG,PG,PG
Zach LaVine,22000050,2020-12-29,3,2.4638991,8400.0,8400.0,37.0,SG,SG,SG
Domantas Sabonis,22000048,2020-12-29,2,2.6017122,8600.0,8600.0,42.0,PF/C,PF/C,PF
Jayson Tatum,22000048,2020-12-29,4,2.888464,8800.0,8800.0,43.0,SF/PF,SF/PF,PF
Julius Randle,22000046,2020-12-29,9,4.821522,8200.0,8200.0,32.0,PF/C,PF/C,PF
Seth Curry,22000049,2020-12-29,3,1.912267,5000.0,5000.0,14.0,SG,SG,SG
Joel Embiid,22000049,2020-12-29,5,2.8332403,9800.0,9800.0,47.0,C,C,C
OG Anunoby,22000049,2020-12-29,1,2.204899,5200.0,5200.0,21.0,SF/PF,SF/PF,SF
Bradley Beal,22000050,2020-12-29,5,4.3574314,9300.0,9300.0,40.0,SG,SG,SG
Jerami Grant,22000047,2020-12-29,4,1.8833146,6500.0,6500.0,20.0,SF/PF,SF/PF,SF
Andrew Wiggins,22000047,2020-12-29,2,2.6495948,6400.0,6400.0,24.0,SG/SF,SG/SF,SG
Jaylen Brown,22000048,2020-12-29,1,0.5134822,7500.0,7500.0,33.0,SG/SF,SG/SF,SF
Tobias Harris,22000049,2020-12-29,2,1.2516049,7000.0,7000.0,27.0,SF/PF,SF/PF,PF
Thomas Bryant,22000050,2020-12-29,4,1.9181414,6800.0,6800.0,19.0,C,C,C
Bam Adebayo,22000051,2020-12-29,5,2.414092,8000.0,8000.0,34.0,C,C,C
Kyle Lowry,22000049,2020-12-29,4,3.5675418,7500.0,7500.0,33.0,PG,PG,PG
Jrue Holiday,22000051,2020-12-29,0,2.6148298,6700.0,6700.0,30.0,PG,PG,PG
Eric Bledsoe,22000053,2020-12-29,0,2.304414,5900.0,5900.0,20.0,PG/SG,PG/SG,SG
Chuma Okeke,22000052,2020-12-29,0,0.3379047,3400.0,3400.0,10.0,PF/C,PF/C,PF
Thanasis Antetokounmpo,22000051,2020-12-29,4,1.9026442,3000.0,3000.0,10.0,PF,PF,SF
Patrick Beverley,22000054,2020-12-29,1,1.1882387,4900.0,4900.0,10.0,PG,PG,PG
JaVale McGee,22000046,2020-12-29,2,1.9901497,3800.0,3800.0,10.0,C,C,C
Amir Coffey,22000054,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,SF,SF,SF
Harrison Barnes,22000055,2020-12-29,2,1.0606303,5300.0,5300.0,21.0,SF/PF,SF/PF,SF
Lou Williams,22000054,2020-12-29,1,1.001849,5100.0,5100.0,18.0,PG/SG,PG/SG,SG
Lauri Markkanen,22000050,2020-12-29,1,1.1239313,6600.0,6600.0,25.0,PF,PF,PF
Juancho Hernangomez,22000054,2020-12-29,2,1.8727026,3600.0,3600.0,10.0,PF,PF,PF
Jordan Nwora,22000051,2020-12-29,0,0.56800485,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Garrett Temple,22000050,2020-12-29,0,0.04368724,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Norman Powell,22000049,2020-12-29,2,1.8608642,4400.0,4400.0,11.0,SG/SF,SG/SF,SF
Paul George,22000054,2020-12-29,4,3.550081,8500.0,8500.0,33.0,SG,SG,SG
Luke Kennard,22000054,2020-12-29,2,1.3382596,4500.0,4500.0,12.0,SG/SF,SG/SF,SF
Mitchell Robinson,22000046,2020-12-29,1,1.1817749,5600.0,5600.0,18.0,C,C,C
Malik Beasley,22000054,2020-12-29,1,1.9901497,5900.0,5900.0,18.0,SG/SF,SG/SF,SG
D'Angelo Russell,22000054,2020-12-29,3,2.0204983,7600.0,7600.0,30.0,PG/SG,PG/SG,SG
Monte Morris,22000055,2020-12-29,1,1.0096079,4000.0,4000.0,10.0,PG,PG,PG
Khem Birch,22000052,2020-12-29,2,1.8588258,3300.0,3300.0,10.0,C,C,PF
Cameron Johnson,22000053,2020-12-29,0,0.04368724,4400.0,4400.0,13.0,SF/PF,SF/PF,SF
Will Barton,22000055,2020-12-29,1,1.0452924,6000.0,6000.0,18.0,SG/SF,SG/SF,SF
Jaxson Hayes,22000053,2020-12-29,0,0.91015726,3200.0,3200.0,10.0,C,C,C
Brook Lopez,22000051,2020-12-29,1,1.5922244,4700.0,4700.0,18.0,C,C,C
Collin Sexton,22000046,2020-12-29,2,2.5404303,6900.0,6900.0,30.0,PG/SG,PG/SG,SG
Tyler Herro,22000051,2020-12-29,1,1.9305933,5700.0,5700.0,21.0,PG/SG,PG/SG,SG
Marvin Bagley III,22000055,2020-12-29,0,1.4206631,5400.0,5400.0,25.0,PF/C,PF/C,PF
Mikal Bridges,22000053,2020-12-29,0,0.04368724,6200.0,6200.0,19.0,SF,SF,SF
Marcus Smart,22000048,2020-12-29,0,0.08999628,6500.0,6500.0,22.0,PG,PG,SG
Aron Baynes,22000049,2020-12-29,2,1.0199151,4800.0,4800.0,16.0,C,C,C
Tristan Thompson,22000048,2020-12-29,1,1.2757831,4900.0,4900.0,19.0,C,C,C
Wendell Carter Jr.,22000050,2020-12-29,2,1.8739036,6100.0,6100.0,19.0,C,C,C
RJ Barrett,22000046,2020-12-29,2,2.2982147,7100.0,7100.0,21.0,SG/SF,SG/SF,SG
PJ Dozier,22000055,2020-12-29,0,0.04368724,3800.0,3800.0,10.0,SG/SF,SG/SF,PG
Kendrick Nunn,22000051,2020-12-29,1,1.0096079,4000.0,4000.0,10.0,PG/SG,PG/SG,PG
Nickeil Alexander-Walker,22000053,2020-12-29,1,1.2765623,3500.0,3500.0,10.0,PG/SG,PG/SG,SG
Cameron Payne,22000053,2020-12-29,0,0.04368724,4800.0,4800.0,10.0,PG,PG,PG
Derrick Rose,22000047,2020-12-29,2,1.5571331,6000.0,6000.0,22.0,PG,PG,PG
Evan Fournier,22000052,2020-12-29,4,1.9569014,5600.0,5600.0,20.0,SG,SG,SG
Josh Jackson,22000047,2020-12-29,1,2.1880376,4500.0,4500.0,10.0,SF,SF,PF
Dario Saric,22000053,2020-12-29,3,1.8781554,4100.0,4100.0,18.0,PF,PF,PF
Nicolo Melli,22000053,2020-12-29,2,1.673272,3000.0,3000.0,10.0,PF,PF,PF
Ben Simmons,22000049,2020-12-29,3,2.5656924,8900.0,8900.0,39.0,PG/SF,PG/SF,PG
Kevin Knox II,22000046,2020-12-29,1,1.5546136,4000.0,4000.0,10.0,SF/PF,SF/PF,PF
Richaun Holmes,22000055,2020-12-29,1,1.2196974,5000.0,5000.0,17.0,C,C,C
Aleksej Pokusevski,22000052,2020-12-29,1,1.0169764,3100.0,3100.0,11.0,PF,PF,PF
Jarrett Culver,22000054,2020-12-29,1,1.0695848,4500.0,4500.0,10.0,SG/SF,SG/SF,SF
Troy Brown Jr.,22000050,2020-12-29,1,1.5907946,4200.0,4200.0,12.0,SG/SF,SG/SF,SF
Mychal Mulder,22000047,2020-12-29,1,1.007866,3000.0,3000.0,10.0,SG,SG,PG
Raul Neto,22000050,2020-12-29,0,0.04368724,4700.0,4700.0,12.0,PG/SG,PG/SG,PG
Goran Dragic,22000051,2020-12-29,3,2.9800262,5800.0,5800.0,24.0,PG,PG,PG
Pascal Siakam,22000049,2020-12-29,2,2.1123378,8200.0,8200.0,31.0,PF,PF,PF
Josh Hart,22000053,2020-12-29,0,0.04368724,4800.0,4800.0,12.0,SF,SF,SF
Aaron Holiday,22000048,2020-12-29,0,0.5264382,3800.0,3800.0,12.0,PG/SG,PG/SG,PG
T.J. McConnell,22000048,2020-12-29,2,2.4789314,3700.0,3700.0,10.0,PG,PG,PG
Gary Harris,22000055,2020-12-29,1,1.8901687,4300.0,4300.0,10.0,SG/SF,SG/SF,SG
Max Strus,22000051,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,SG,SG,SG
Darius Garland,22000046,2020-12-29,1,1.4607813,5900.0,5900.0,21.0,PG,PG,PG
Lonzo Ball,22000053,2020-12-29,3,3.5525494,6600.0,6600.0,26.0,PG,PG,PG
Brandon Ingram,22000053,2020-12-29,4,3.6879938,8200.0,8200.0,36.0,SF/PF,SF/PF,SF
Fred VanVleet,22000049,2020-12-29,3,1.8833146,7400.0,7400.0,32.0,PG/SG,PG/SG,SG
Kelly Oubre Jr.,22000047,2020-12-29,2,2.6761096,5700.0,5700.0,21.0,SF/PF,SF/PF,SF
Donte DiVincenzo,22000051,2020-12-29,1,0.9956045,4800.0,4800.0,12.0,PG/SG,PG/SG,SG
KZ Okpala,22000051,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,SF,SF,SF
Myles Turner,22000048,2020-12-29,2,1.951719,6000.0,6000.0,22.0,C,C,C
Chris Paul,22000053,2020-12-29,2,2.819308,7100.0,7100.0,33.0,PG,PG,PG
Damyean Dotson,22000046,2020-12-29,0,0.04368724,3100.0,3100.0,10.0,SG,SG,SG
T.J. Warren,22000048,2020-12-29,2,1.72819,5900.0,5900.0,27.0,SF/PF,SF/PF,SF
Markelle Fultz,22000052,2020-12-29,0,1.9421926,6100.0,6100.0,21.0,PG,PG,PG
Nerlens Noel,22000046,2020-12-29,3,1.2985831,3200.0,3200.0,10.0,C,C,C
Juan Toscano-Anderson,22000047,2020-12-29,3,1.9026442,3100.0,3100.0,10.0,PF,PF,SF
Kelly Olynyk,22000051,2020-12-29,2,1.8608642,3800.0,3800.0,10.0,PF/C,PF/C,C
Damion Lee,22000047,2020-12-29,0,0.04368724,4100.0,4100.0,10.0,PG/SG,PG/SG,SG
Payton Pritchard,22000048,2020-12-29,3,1.8480798,3500.0,3500.0,10.0,PG,PG,PG
Ed Davis,22000054,2020-12-29,0,0.04368724,3400.0,3400.0,10.0,C,C,C
Matt Thomas,22000049,2020-12-29,0,0.04368724,3900.0,3900.0,10.0,SG,SG,SG
Anthony Edwards,22000054,2020-12-29,0,0.559587,5400.0,5400.0,18.0,SG/SF,SG/SF,SF
Jarred Vanderbilt,22000054,2020-12-29,0,0.4329036,3900.0,3900.0,10.0,PF,PF,SF
Mike Scott,22000049,2020-12-29,0,0.04368724,3200.0,3200.0,10.0,PF,PF,PF
Steven Adams,22000053,2020-12-29,4,1.9646969,5800.0,5800.0,19.0,C,C,C
Cole Anthony,22000052,2020-12-29,0,0.83340615,4200.0,4200.0,12.0,PG/SG,PG/SG,PG
D.J. Wilson,22000051,2020-12-29,0,0.04368724,3300.0,3300.0,10.0,PF/C,PF/C,PF
Josh Hall,22000052,2020-12-29,0,0.1172531,3000.0,3000.0,10.0,SG,SG,SF
Kira Lewis Jr.,22000053,2020-12-29,0,0.1172531,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Chandler Hutchison,22000050,2020-12-29,1,1.007866,3300.0,3300.0,10.0,SF,SF,SF
Brad Wanamaker,22000047,2020-12-29,0,0.04368724,3400.0,3400.0,10.0,PG,PG,PG
Shake Milton,22000049,2020-12-29,0,0.04368724,4900.0,4900.0,10.0,PG/SG,PG/SG,PG
Justin Holiday,22000048,2020-12-29,2,1.8747411,3900.0,3900.0,11.0,SG/SF,SG/SF,SF
Zeke Nnaji,22000055,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,PF/C,PF/C,PF
Alex Len,22000049,2020-12-29,4,1.8833146,3000.0,3000.0,10.0,C,C,C
Blake Griffin,22000047,2020-12-29,0,0.62883675,6900.0,6900.0,29.0,PF/C,PF/C,PF
Isaiah Stewart,22000047,2020-12-29,0,0.6629671,3000.0,3000.0,10.0,C,C,C
Sekou Doumbouya,22000047,2020-12-29,0,0.04368724,3400.0,3400.0,10.0,SF/PF,SF/PF,SF
Jordan Poole,22000047,2020-12-29,1,1.9901497,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Robin Lopez,22000050,2020-12-29,1,1.0942305,3300.0,3300.0,10.0,C,C,C
Frank Kaminsky,22000053,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,C,C,C
Aaron Gordon,22000052,2020-12-29,3,1.719491,6300.0,6300.0,27.0,PF,PF,PF
Devin Booker,22000053,2020-12-29,2,2.4349284,9100.0,9100.0,41.0,SG,SG,SG
Isaac Bonga,22000050,2020-12-29,1,1.028811,3600.0,3600.0,10.0,SF,SF,SF
Facundo Campazzo,22000055,2020-12-29,3,1.2593255,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Ivica Zubac,22000054,2020-12-29,0,0.04368724,5200.0,5200.0,15.0,C,C,C
Duncan Robinson,22000051,2020-12-29,3,1.8608642,5000.0,5000.0,13.0,SG,SG,SG
Ty-Shon Alexander,22000053,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Theo Maledon,22000052,2020-12-29,2,2.9510078,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Pat Connaughton,22000051,2020-12-29,0,0.04368724,3200.0,3200.0,10.0,SF,SF,SF
Javonte Green,22000048,2020-12-29,1,1.007866,3000.0,3000.0,10.0,SG,SG,SG
Justin Jackson,22000052,2020-12-29,4,1.9026442,3000.0,3000.0,10.0,SF,SF,SF
Kevon Looney,22000047,2020-12-29,0,0.04368724,3800.0,3800.0,10.0,C,C,C
Cory Joseph,22000055,2020-12-29,0,0.7121382,4200.0,4200.0,10.0,PG,PG,PG
Sam Merrill,22000051,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,SG,SG,SG
Stanley Johnson,22000049,2020-12-29,1,1.007866,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Bol Bol,22000055,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,C,C,PF
Daniel Theis,22000048,2020-12-29,1,1.007866,4500.0,4500.0,14.0,PF/C,PF/C,C
JJ Redick,22000053,2020-12-29,1,1.007866,4200.0,4200.0,10.0,SG/SF,SG/SF,SG
Daniel Oturu,22000054,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,C,C,C
Garrison Mathews,22000050,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,SG,SG,SG
Davis Bertans,22000050,2020-12-29,0,0.04368724,5000.0,5000.0,18.0,PF,PF,SF
James Wiseman,22000047,2020-12-29,2,2.0572772,5900.0,5900.0,22.0,C,C,C
Dante Exum,22000046,2020-12-29,1,1.007866,3300.0,3300.0,10.0,PG,PG,SG
Doug McDermott,22000048,2020-12-29,0,0.04368724,4400.0,4400.0,10.0,SF/PF,SF/PF,PF
Hassan Whiteside,22000055,2020-12-29,0,0.04368724,3700.0,3700.0,17.0,C,C,C
Tyrese Haliburton,22000055,2020-12-29,2,1.6530278,4800.0,4800.0,14.0,PG/SG,PG/SG,SG
Danny Green,22000049,2020-12-29,2,1.007866,3500.0,3500.0,10.0,SG/SF,SG/SF,SG
Nicolas Batum,22000054,2020-12-29,1,1.1882387,4500.0,4500.0,12.0,SF/PF,SF/PF,PF
Elfrid Payton,22000046,2020-12-29,5,3.5690153,5500.0,5500.0,16.0,PG,PG,PG
Dwight Howard,22000049,2020-12-29,3,2.1673992,4600.0,4600.0,11.0,C,C,C
Nemanja Bjelica,22000055,2020-12-29,1,1.007866,4100.0,4100.0,12.0,PF/C,PF/C,PF
Jeff Teague,22000048,2020-12-29,1,1.9901497,4300.0,4300.0,16.0,PG/SG,PG/SG,PG
Paul Millsap,22000055,2020-12-29,1,1.1759511,5300.0,5300.0,13.0,PF/C,PF/C,PF
Saddiq Bey,22000047,2020-12-29,1,1.009538,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Kenrich Williams,22000052,2020-12-29,1,1.007866,3300.0,3300.0,10.0,PF,PF,PF
Svi Mykhailiuk,22000047,2020-12-29,0,0.04368724,3500.0,3500.0,10.0,SG,SG,SG
Tomas Satoransky,22000050,2020-12-29,2,1.8216071,3500.0,3500.0,13.0,PG,PG,PG
Reggie Jackson,22000054,2020-12-29,0,0.04368724,4000.0,4000.0,10.0,PG,PG,PG
Chris Boucher,22000049,2020-12-29,0,0.04368724,5800.0,5800.0,14.0,PF/C,PF/C,C
Larry Nance Jr.,22000046,2020-12-29,1,1.3792031,6300.0,6300.0,24.0,PF/C,PF/C,C
Terrence Ross,22000052,2020-12-29,0,1.437496,5300.0,5300.0,19.0,SG/SF,SG/SF,SF
Jae Crowder,22000053,2020-12-29,0,0.04368724,4900.0,4900.0,16.0,SF/PF,SF/PF,PF
Mfiondu Kabengele,22000054,2020-12-29,2,1.8588258,3000.0,3000.0,10.0,PF/C,PF/C,C
D.J. Augustin,22000051,2020-12-29,1,1.4173387,3600.0,3600.0,10.0,PG,PG,PG
Dean Wade,22000046,2020-12-29,1,1.7461889,3000.0,3000.0,10.0,PF,PF,PG
R.J. Hampton,22000055,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Coby White,22000050,2020-12-29,2,3.0240996,6500.0,6500.0,23.0,PG/SG,PG/SG,PG
Patrick Williams,22000050,2020-12-29,1,1.4378988,4800.0,4800.0,11.0,SF/PF,SF/PF,PF
Delon Wright,22000047,2020-12-29,2,2.1222985,4800.0,4800.0,11.0,PG/SG,PG/SG,SG
Naz Reid,22000054,2020-12-29,0,0.04368724,5100.0,5100.0,13.0,PF/C,PF/C,C
Tyrese Maxey,22000049,2020-12-29,0,0.802572,3100.0,3100.0,10.0,PG,PG,PG
Jordan McLaughlin,22000054,2020-12-29,2,1.8819356,3000.0,3000.0,10.0,PG,PG,PG
Willy Hernangomez,22000053,2020-12-29,0,0.04368724,3000.0,3000.0,10.0,C,C,C
Carsen Edwards,22000056,2020-12-30,1,1.007866,3000.0,3000.0,10.0,PG,PG,PG
Tyus Jones,22000056,2020-12-30,1,1.0703886,5200.0,5200.0,10.0,PG,PG,PG
Rudy Gay,22000060,2020-12-30,0,0.05500549,5200.0,5200.0,19.0,SF/PF,SF/PF,SF
Robert Covington,22000061,2020-12-30,2,1.9901497,4700.0,4700.0,21.0,PF,PF,PF
Patrick Patterson,22000061,2020-12-30,1,1.007866,3600.0,3600.0,10.0,PF/C,PF/C,PF
Gordon Hayward,22000059,2020-12-30,3,2.93418,7200.0,7200.0,33.0,SF/PF,SF/PF,SF
Devonte' Graham,22000059,2020-12-30,1,1.0096079,6600.0,6600.0,27.0,PG,PG,PG
Caris LeVert,22000057,2020-12-30,1,1.2991219,6900.0,6900.0,27.0,PG/SG,PG/SG,SG
Kevin Huerter,22000057,2020-12-30,0,0.04368724,4600.0,4600.0,16.0,SG/SF,SG/SF,SG
Montrezl Harrell,22000060,2020-12-30,2,1.0245594,7000.0,7000.0,21.0,PF/C,PF/C,C
Tre Jones,22000060,2020-12-30,0,0.1172531,3000.0,3000.0,10.0,PG,PG,PG
Keita Bates-Diop,22000060,2020-12-30,0,0.04368724,3000.0,3000.0,10.0,SF,SF,SF
Reggie Jackson,22000061,2020-12-30,0,0.04368724,4000.0,4000.0,10.0,PG,PG,PG
Maurice Harkless,22000058,2020-12-30,0,0.04368724,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Luka Samanic,22000060,2020-12-30,0,0.04368724,3000.0,3000.0,10.0,PF,PF,PF
Aaron Nesmith,22000056,2020-12-30,1,1.0509504,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Brandon Clarke,22000056,2020-12-30,1,1.007866,5100.0,5100.0,16.0,PF/C,PF/C,PF
Dorian Finney-Smith,22000059,2020-12-30,1,1.007866,4500.0,4500.0,14.0,SF/PF,SF/PF,PF
Precious Achiuwa,22000058,2020-12-30,3,1.877862,3000.0,3000.0,10.0,PF/C,PF/C,PF
Tremont Waters,22000056,2020-12-30,2,1.0173221,3000.0,3000.0,10.0,PG,PG,PG
Kyle Anderson,22000056,2020-12-30,8,3.4447103,6000.0,6000.0,17.0,SF/PF,SF/PF,SF
Derrick Jones Jr.,22000061,2020-12-30,0,0.04368724,3600.0,3600.0,10.0,SF,SF,SF
John Konchar,22000056,2020-12-30,0,0.04368724,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Avery Bradley,22000058,2020-12-30,1,0.80939627,4000.0,4000.0,11.0,SG/SF,SG/SF,SG
Brook Lopez,22000058,2020-12-30,0,0.04368724,4700.0,4700.0,18.0,C,C,C
Kelly Olynyk,22000058,2020-12-30,3,1.1795217,3500.0,3500.0,10.0,PF/C,PF/C,C
Bruno Fernando,22000057,2020-12-30,1,2.8311458,3100.0,3100.0,10.0,C,C,C
Taurean Prince,22000057,2020-12-30,0,0.04368724,3500.0,3500.0,11.0,SF/PF,SF/PF,PF
Anfernee Simons,22000061,2020-12-30,0,0.04368724,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Quinn Cook,22000060,2020-12-30,0,0.04368724,3000.0,3000.0,10.0,PG,PG,PG
Kentavious Caldwell-Pope,22000060,2020-12-30,0,0.04368724,4900.0,4900.0,11.0,SG/SF,SG/SF,SF
Patrick Beverley,22000061,2020-12-30,0,0.04368724,5000.0,5000.0,10.0,PG,PG,PG
Luke Kennard,22000061,2020-12-30,2,2.0037339,4700.0,4700.0,12.0,SG/SF,SG/SF,SF
Giannis Antetokounmpo,22000058,2020-12-30,4,3.17832,10800.0,10800.0,50.0,PF/C,PF/C,PF
Nick Richards,22000059,2020-12-30,0,0.1172531,3000.0,3000.0,10.0,C,C,C
Harry Giles III,22000061,2020-12-30,1,1.007866,3000.0,3000.0,10.0,C,C,C
Markieff Morris,22000060,2020-12-30,1,1.007866,3700.0,3700.0,10.0,PF/C,PF/C,PF
Joe Harris,22000057,2020-12-30,0,0.04368724,5100.0,5100.0,13.0,SG/SF,SG/SF,SF
Bismack Biyombo,22000059,2020-12-30,2,1.7329181,4800.0,4800.0,11.0,C,C,C
Payton Pritchard,22000056,2020-12-30,1,1.5144385,3400.0,3400.0,10.0,PG,PG,PG
Clint Capela,22000057,2020-12-30,1,1.007866,5900.0,5900.0,24.0,C,C,C
Bogdan Bogdanovic,22000057,2020-12-30,0,0.04368724,4800.0,4800.0,21.0,PG/SG,PG/SG,SG
Cam Reddish,22000057,2020-12-30,1,0.0783729,4400.0,4400.0,18.0,SG/SF,SG/SF,SF
Sean McDermott,22000056,2020-12-30,1,0.1172531,3000.0,3000.0,10.0,SF,SF,SG
