player_name,game_id,game_date,y,y_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Allen Crabbe,21600843,2017-02-15,3,2.9538798,3800.0,3800.0,10.0,SG/SF,SG/SF,SG
Tony Snell,21600838,2017-02-15,1,0.9683728,3300.0,3300.0,10.0,SF,SF,SF
DeMarre Carroll,21600837,2017-02-15,1,0.9971703,4400.0,4400.0,12.0,SF,SF,SF
JaMychal Green,21600840,2017-02-15,1,0.64836824,4300.0,4300.0,12.0,PF,PF,PF
Solomon Hill,21600840,2017-02-15,0,0.045427136,3700.0,3700.0,10.0,SF,SF,SF
Tyson Chandler,21600844,2017-02-15,0,0.048381597,5400.0,5400.0,19.0,C,C,C
Langston Galloway,21600840,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,SG,SG,SG
Jamal Crawford,21600846,2017-02-15,1,1.0975116,4800.0,4800.0,14.0,SG,SG,SG
Kevon Looney,21600847,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,PF,PF,PF
Toney Douglas,21600840,2017-02-15,0,0.040552907,3000.0,3000.0,10.0,PG,PG,PG
Jeff Teague,21600835,2017-02-15,2,1.9358915,7400.0,7400.0,34.0,PG,PG,PG
Brandon Rush,21600842,2017-02-15,1,1.0045508,3000.0,3000.0,10.0,SG,SG,SG
Ron Baker,21600845,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Jusuf Nurkic,21600843,2017-02-15,4,4.0679173,3900.0,3900.0,10.0,C,C,C
Andre Iguodala,21600847,2017-02-15,1,1.0517856,4300.0,4300.0,10.0,SF,SF,SF
Victor Oladipo,21600845,2017-02-15,2,1.6868566,6000.0,6000.0,24.0,SG,SG,SG
Kentavious Caldwell-Pope,21600839,2017-02-15,0,0.035464726,5000.0,5000.0,19.0,SG,SG,SG
Trevor Booker,21600838,2017-02-15,3,2.8860695,4600.0,4600.0,18.0,PF,PF,PF
Chandler Parsons,21600840,2017-02-15,0,0.048381597,3700.0,3700.0,10.0,SF/PF,SF/PF,SF
Kosta Koufos,21600847,2017-02-15,0,0.045427136,3500.0,3500.0,10.0,C,C,C
Justin Holiday,21600845,2017-02-15,0,0.02685985,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Dejounte Murray,21600834,2017-02-15,1,1.1310796,3000.0,3000.0,10.0,PG,PG,PG
Jahlil Okafor,21600836,2017-02-15,1,1.1049409,4500.0,4500.0,10.0,C,C,C
Mike Dunleavy,21600846,2017-02-15,1,0.999897,3000.0,3000.0,10.0,SF,SF,SF
Mike Tobey,21600837,2017-02-15,0,0.07536371,3000.0,3000.0,10.0,C,C,C
Brandon Bass,21600846,2017-02-15,1,0.999897,3000.0,3000.0,10.0,C,C,C
James Jones,21600835,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,SG,SG,SG
Willie Cauley-Stein,21600847,2017-02-15,4,3.9018447,3600.0,3600.0,10.0,C,C,C
Danny Green,21600834,2017-02-15,3,3.0472949,3700.0,3700.0,10.0,SG,SG,SG
Tyler Zeller,21600836,2017-02-15,1,1.0320655,3000.0,3000.0,10.0,C,C,PF
Gerald Green,21600836,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,SF,SF,SF
Nerlens Noel,21600836,2017-02-15,4,3.9310374,6100.0,6100.0,13.0,PF/C,PF/C,C
Kay Felder,21600835,2017-02-15,0,0.024062283,3000.0,3000.0,10.0,PG,PG,PG
Buddy Hield,21600840,2017-02-15,0,0.036958136,3800.0,3800.0,10.0,SG,SG,SG
James Michael McAdoo,21600847,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,PF,PF,PF
Kevin Seraphin,21600835,2017-02-15,0,0.036958136,3700.0,3700.0,10.0,PF/C,PF/C,C
Michael Beasley,21600838,2017-02-15,0,0.19762205,5500.0,5500.0,12.0,SF/PF,SF/PF,PF
Gary Harris,21600842,2017-02-15,2,1.5090439,4900.0,4900.0,17.0,SG,SG,SG
Randy Foye,21600838,2017-02-15,2,2.0159643,3000.0,3000.0,10.0,SG,SG,SG
Andre Drummond,21600839,2017-02-15,2,1.9666835,7600.0,7600.0,34.0,C,C,C
Anthony Davis,21600840,2017-02-15,3,3.0411246,10000.0,10000.0,52.0,C,C,C
Mason Plumlee,21600842,2017-02-15,1,1.033488,4000.0,4000.0,23.0,C,C,PF
Nemanja Bjelica,21600842,2017-02-15,0,0.046888188,3200.0,3200.0,10.0,PF,PF,PF
Jordan Clarkson,21600844,2017-02-15,3,3.0999284,4000.0,4000.0,10.0,PG/SG,PG/SG,PG
Courtney Lee,21600845,2017-02-15,1,0.99125934,4000.0,4000.0,10.0,SG,SG,SG
Rashad Vaughn,21600838,2017-02-15,1,0.99125934,3000.0,3000.0,10.0,SG,SG,SG
Rakeem Christmas,21600835,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,PF,PF,PF
Austin Rivers,21600846,2017-02-15,1,1.092284,5100.0,5100.0,19.0,PG/SG,PG/SG,PG
Gordon Hayward,21600843,2017-02-15,0,0.030179448,7300.0,7300.0,35.0,SF,SF,SF
Yogi Ferrell,21600839,2017-02-15,1,1.2148197,4700.0,4700.0,18.0,PG,PG,PG
Gorgui Dieng,21600842,2017-02-15,0,0.036958136,5400.0,5400.0,19.0,PF/C,PF/C,PF
D.J. Augustin,21600834,2017-02-15,2,1.9895918,3000.0,3000.0,10.0,PG,PG,PG
Lamar Patterson,21600846,2017-02-15,2,1.9842751,3000.0,3000.0,10.0,SG,SG,SG
Raul Neto,21600843,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,PG,PG,PG
Nene,21600841,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,C,C,C
Boris Diaw,21600843,2017-02-15,1,1.0556983,3000.0,3000.0,10.0,PF/C,PF/C,C
Khris Middleton,21600838,2017-02-15,1,1.0158429,3900.0,3900.0,17.0,SF,SF,SF
Joe Ingles,21600843,2017-02-15,2,1.929449,3800.0,3800.0,10.0,SG/SF,SG/SF,SG
Aron Baynes,21600839,2017-02-15,1,0.94866997,3500.0,3500.0,10.0,C,C,C
Kelly Olynyk,21600836,2017-02-15,3,2.934675,4300.0,4300.0,10.0,PF/C,PF/C,C
Aaron Gordon,21600834,2017-02-15,2,2.034463,4600.0,4600.0,19.0,SF/PF,SF/PF,SF
Kris Humphries,21600846,2017-02-15,1,0.999897,3000.0,3000.0,10.0,PF/C,PF/C,PF
Derrick Williams,21600835,2017-02-15,0,0.045427136,3300.0,3300.0,10.0,SF,SF,SF
James Young,21600836,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,SG,SG,SG
Tobias Harris,21600839,2017-02-15,3,2.9434862,5000.0,5000.0,21.0,SF/PF,SF/PF,PF
Al Horford,21600836,2017-02-15,4,3.281283,6800.0,6800.0,27.0,C,C,C
Brian Roberts,21600837,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,PG,PG,PG
Thon Maker,21600838,2017-02-15,0,0.036958136,3400.0,3400.0,10.0,PF/C,PF/C,PF
Kyle Lowry,21600837,2017-02-15,1,0.9929924,8000.0,8000.0,42.0,PG,PG,PG
Tyreke Evans,21600840,2017-02-15,3,2.94748,4300.0,4300.0,16.0,SG/SF,SG/SF,SG
Marcelo Huertas,21600844,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,PG,PG,PG
Spencer Dinwiddie,21600838,2017-02-15,0,0.048381597,3100.0,3100.0,10.0,PG,PG,PG
Dorian Finney-Smith,21600839,2017-02-15,0,0.048381597,3000.0,3000.0,10.0,SF,SF,SF
Dewayne Dedmon,21600834,2017-02-15,1,0.99125934,4600.0,4600.0,12.0,C,C,C
Marquese Chriss,21600844,2017-02-15,0,0.045427136,3800.0,3800.0,10.0,PF,PF,PF
Shaun Livingston,21600847,2017-02-15,0,0.036958136,3700.0,3700.0,10.0,PG,PG,PG
Malcolm Delaney,21600846,2017-02-15,1,1.105438,3000.0,3000.0,10.0,PG,PG,PG
Trevor Ariza,21600841,2017-02-15,2,1.9762809,5900.0,5900.0,20.0,SF/PF,SF/PF,SF
Paul Millsap,21600846,2017-02-15,2,2.1855166,7900.0,7900.0,35.0,PF,PF,PF
Kristaps Porzingis,21600845,2017-02-15,4,4.082841,6500.0,6500.0,31.0,PF,PF,PF
Kyle O'Quinn,21600845,2017-02-15,2,1.6843945,4300.0,4300.0,11.0,PF/C,PF/C,PF
Paul George,21600835,2017-02-15,1,0.8870541,7900.0,7900.0,39.0,SF,SF,SF
Sergio Rodriguez,21600836,2017-02-15,2,1.9965833,3300.0,3300.0,10.0,PG,PG,PG
Wesley Johnson,21600846,2017-02-15,1,0.999897,3000.0,3000.0,10.0,SF,SF,SF
Treveon Graham,21600837,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,SF,SF,SG
Kris Dunn,21600842,2017-02-15,0,0.14371681,3100.0,3100.0,10.0,PG,PG,PG
Shabazz Napier,21600843,2017-02-15,1,1.0121692,3000.0,3000.0,10.0,PG,PG,PG
Jeff Green,21600834,2017-02-15,2,1.9781444,3700.0,3700.0,10.0,SF/PF,SF/PF,SF
Dwight Howard,21600846,2017-02-15,1,1.0639751,7100.0,7100.0,25.0,C,C,C
Nick Young,21600844,2017-02-15,0,0.045427136,4600.0,4600.0,12.0,SG,SG,SG
Brandan Wright,21600840,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,C,C,C
Dwight Powell,21600839,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,PF,PF,PF
Luol Deng,21600844,2017-02-15,0,0.036958136,3200.0,3200.0,10.0,SF,SF,SF
Al Jefferson,21600835,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,C,C,C
Andrew Bogut,21600839,2017-02-15,2,2.0111918,3000.0,3000.0,10.0,C,C,C
Luc Mbah a Moute,21600846,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Domantas Sabonis,21600845,2017-02-15,0,0.08196189,3100.0,3100.0,10.0,PF,PF,PF
Alan Anderson,21600846,2017-02-15,0,0.048381597,3000.0,3000.0,10.0,SG,SG,SG
Jared Dudley,21600844,2017-02-15,1,0.99125934,3000.0,3000.0,10.0,SF,SF,SF
Pat Connaughton,21600843,2017-02-15,1,0.999897,3000.0,3000.0,10.0,SG,SG,SG
Justin Anderson,21600839,2017-02-15,0,0.035464726,3000.0,3000.0,10.0,SF,SF,SF
Mirza Teletovic,21600838,2017-02-15,0,0.036958136,3200.0,3200.0,10.0,PF,PF,PF
Shabazz Muhammad,21600842,2017-02-15,0,0.036958136,3800.0,3800.0,10.0,SG/SF,SG/SF,SG
Matthew Dellavedova,21600838,2017-02-15,1,1.3281071,3500.0,3500.0,10.0,PG/SG,PG/SG,SG
Elfrid Payton,21600834,2017-02-15,3,3.2203891,5200.0,5200.0,20.0,PG,PG,PG
Will Barton,21600842,2017-02-15,0,0.1960513,7300.0,7300.0,21.0,SG/SF,SG/SF,SG
Joel Anthony,21600834,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,PF,PF,PF
Delon Wright,21600837,2017-02-15,0,0.07536371,3000.0,3000.0,10.0,PG,PG,PG
Tony Allen,21600840,2017-02-15,3,2.9499645,4500.0,4500.0,10.0,SG/SF,SG/SF,SG
Kawhi Leonard,21600834,2017-02-15,1,0.7456019,8900.0,8900.0,45.0,SF,SF,SF
Wesley Matthews,21600839,2017-02-15,0,0.045427136,5700.0,5700.0,20.0,SG/SF,SG/SF,SF
DeAndre Liggins,21600835,2017-02-15,0,0.036958136,3400.0,3400.0,10.0,SG,SG,SG
Ersan Ilyasova,21600836,2017-02-15,2,2.1211712,5200.0,5200.0,22.0,PF,PF,PF
E'Twaun Moore,21600840,2017-02-15,1,1.0290842,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
DeMarcus Cousins,21600847,2017-02-15,3,3.7181702,11300.0,11300.0,57.0,PF/C,PF/C,PF
Wayne Ellington,21600841,2017-02-15,0,0.028665818,3800.0,3800.0,10.0,SG,SG,SG
Tyler Johnson,21600841,2017-02-15,2,1.999498,5100.0,5100.0,19.0,PG,PG,PG
Patty Mills,21600834,2017-02-15,2,2.0638433,3200.0,3200.0,10.0,PG,PG,PG
Jerami Grant,21600845,2017-02-15,0,0.045427136,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
DeAndre' Bembry,21600846,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,SF,SF,SF
Arron Afflalo,21600847,2017-02-15,1,0.9384827,3600.0,3600.0,10.0,SG,SG,SG
Sean Kilpatrick,21600838,2017-02-15,1,1.238064,4100.0,4100.0,11.0,PG/SG,PG/SG,SG
Manu Ginobili,21600834,2017-02-15,0,0.0071001984,3100.0,3100.0,10.0,SG,SG,SG
Andre Roberson,21600845,2017-02-15,0,0.0941339,3800.0,3800.0,10.0,SF,SF,SF
Aaron Brooks,21600835,2017-02-15,0,0.043933727,3000.0,3000.0,10.0,PG,PG,PG
Damjan Rudez,21600834,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,SF,SF,SG
Corey Brewer,21600841,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Kyle Anderson,21600834,2017-02-15,0,0.036958136,3300.0,3300.0,10.0,SG,SG,SG
Dario Saric,21600836,2017-02-15,3,3.1803896,5800.0,5800.0,13.0,SF/PF,SF/PF,SF
Jae Crowder,21600836,2017-02-15,1,1.0121692,5700.0,5700.0,25.0,SF,SF,SF
Iman Shumpert,21600835,2017-02-15,0,0.036958136,3600.0,3600.0,10.0,PG/SG,PG/SG,SG
Alex Abrines,21600845,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Tyus Jones,21600842,2017-02-15,1,0.999897,3000.0,3000.0,10.0,PG,PG,PG
Bismack Biyombo,21600834,2017-02-15,0,0.046888188,3600.0,3600.0,10.0,C,C,C
Tristan Thompson,21600835,2017-02-15,0,0.036958136,5500.0,5500.0,14.0,C,C,C
Ivica Zubac,21600844,2017-02-15,1,0.99125934,3800.0,3800.0,10.0,C,C,C
Terry Rozier,21600836,2017-02-15,2,1.999498,3000.0,3000.0,10.0,PG,PG,PG
Brandon Ingram,21600844,2017-02-15,2,1.6967237,4200.0,4200.0,11.0,SF,SF,SF
Meyers Leonard,21600843,2017-02-15,0,0.045427136,3300.0,3300.0,10.0,PF/C,PF/C,PF
Alec Burks,21600843,2017-02-15,0,0.036958136,3200.0,3200.0,10.0,PG/SG,PG/SG,PG
Georges Niang,21600835,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,PF,PF,PF
Norman Powell,21600837,2017-02-15,2,2.1191347,3900.0,3900.0,13.0,SG/SF,SG/SF,SG
Tim Hardaway Jr.,21600846,2017-02-15,2,1.8508023,6000.0,6000.0,17.0,PG/SG,PG/SG,SG
Jamal Murray,21600842,2017-02-15,4,3.964381,3900.0,3900.0,10.0,PG/SG,PG/SG,PG
Mike Muscala,21600846,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,PF/C,PF/C,PF
Diamond Stone,21600846,2017-02-15,1,0.999897,3000.0,3000.0,10.0,C,C,C
Ian Clark,21600847,2017-02-15,0,0.043933727,3500.0,3500.0,10.0,PG/SG,PG/SG,PG
Jordan McRae,21600835,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,SG,SG,SG
Harrison Barnes,21600839,2017-02-15,0,0.046888188,5700.0,5700.0,26.0,SF/PF,SF/PF,PF
Ben McLemore,21600847,2017-02-15,2,1.5998807,4500.0,4500.0,10.0,SG,SG,SG
CJ McCollum,21600843,2017-02-15,4,3.7995353,7400.0,7400.0,33.0,PG/SG,PG/SG,SG
Jae Crowder,21600849,2017-02-16,1,0.9430979,5600.0,5600.0,23.0,SF,SF,SF
Steven Adams,21600845,2017-02-15,1,1.6494657,5900.0,5900.0,21.0,C,C,C
Klay Thompson,21600847,2017-02-15,0,0.26487002,6500.0,6500.0,28.0,SG,SG,SG
D'Angelo Russell,21600844,2017-02-15,2,1.9812866,6100.0,6100.0,26.0,PG,PG,PG
Rudy Gobert,21600843,2017-02-15,3,2.8532815,7400.0,7400.0,30.0,C,C,C
Jon Leuer,21600839,2017-02-15,1,1.0413659,4600.0,4600.0,15.0,PF,PF,PF
Giannis Antetokounmpo,21600838,2017-02-15,0,0.46322218,10800.0,10800.0,53.0,PG/SF,PG/SF,PG
Michael Kidd-Gilchrist,21600837,2017-02-15,3,2.9302576,4900.0,4900.0,17.0,SF,SF,SF
Robert Covington,21600836,2017-02-15,0,0.123465724,6400.0,6400.0,23.0,SF,SF,SF
Marc Gasol,21600840,2017-02-15,3,1.9029994,7500.0,7500.0,34.0,C,C,C
Eric Bledsoe,21600844,2017-02-15,3,3.8645868,8600.0,8600.0,39.0,PG,PG,PG
Trey Lyles,21600843,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,PF,PF,PF
Greg Monroe,21600838,2017-02-15,3,2.9216135,5400.0,5400.0,15.0,C,C,C
George Hill,21600843,2017-02-15,4,3.9275134,5800.0,5800.0,25.0,PG,PG,PG
Kyrie Irving,21600835,2017-02-15,2,1.9094667,8400.0,8400.0,39.0,PG,PG,PG
Isaiah Thomas,21600836,2017-02-15,4,4.0947146,9400.0,9400.0,48.0,PG,PG,PG
Dion Waiters,21600841,2017-02-15,1,1.1424546,7000.0,7000.0,24.0,SG/SF,SG/SF,SG
Lou Williams,21600844,2017-02-15,2,1.4442971,5800.0,5800.0,21.0,SG,SG,SG
Derrick Rose,21600845,2017-02-15,3,2.8137152,5800.0,5800.0,24.0,PG,PG,PG
Alex Len,21600844,2017-02-15,6,6.083338,3800.0,3800.0,11.0,C,C,C
Kyle Korver,21600835,2017-02-15,1,0.9630961,4400.0,4400.0,11.0,SG/SF,SG/SF,SG
Jameer Nelson,21600842,2017-02-15,4,3.9774039,6000.0,6000.0,15.0,PG,PG,PG
Frank Kaminsky,21600837,2017-02-15,2,1.9750782,6000.0,6000.0,15.0,PF/C,PF/C,PF
Carmelo Anthony,21600845,2017-02-15,4,3.8152711,7600.0,7600.0,36.0,SF,SF,SF
LeBron James,21600835,2017-02-15,4,4.61722,10500.0,10500.0,54.0,SF,SF,SF
Brook Lopez,21600838,2017-02-15,0,0.7303716,6700.0,6700.0,27.0,C,C,C
Andrew Wiggins,21600842,2017-02-15,1,1.3837531,7900.0,7900.0,33.0,SF,SF,SF
Russell Westbrook,21600845,2017-02-15,6,5.4660206,12500.0,12500.0,62.0,PG,PG,PG
Monta Ellis,21600835,2017-02-15,3,2.9659626,3700.0,3700.0,10.0,SG,SG,SG
Karl-Anthony Towns,21600842,2017-02-15,0,0.51062346,10200.0,10200.0,47.0,PF/C,PF/C,C
Mike Conley,21600840,2017-02-15,4,3.8707423,7500.0,7500.0,31.0,PG,PG,PG
Dirk Nowitzki,21600839,2017-02-15,1,1.0021163,5500.0,5500.0,16.0,PF/C,PF/C,C
Myles Turner,21600835,2017-02-15,4,3.9787385,5900.0,5900.0,24.0,C,C,C
JJ Redick,21600846,2017-02-15,0,0.045427136,4500.0,4500.0,15.0,SG,SG,SG
Devin Booker,21600844,2017-02-15,3,3.2472682,7200.0,7200.0,28.0,SG,SG,SG
Jonas Valanciunas,21600837,2017-02-15,2,2.1211712,5700.0,5700.0,18.0,C,C,C
LaMarcus Aldridge,21600834,2017-02-15,2,2.2309148,6300.0,6300.0,29.0,PF,PF,PF
Jrue Holiday,21600840,2017-02-15,2,1.952801,7500.0,7500.0,35.0,PG,PG,PG
Matt Barnes,21600847,2017-02-15,1,0.98991156,5100.0,5100.0,16.0,SF/PF,SF/PF,SF
Al Jefferson,21600848,2017-02-16,0,0.036958136,3000.0,3000.0,10.0,C,C,C
Tomas Satoransky,21600848,2017-02-16,0,0.045427136,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Michael Carter-Williams,21600849,2017-02-16,0,0.043459892,5100.0,5100.0,13.0,PG,PG,PG
John Wall,21600848,2017-02-16,5,4.888869,10700.0,10700.0,51.0,PG,PG,PG
Paul George,21600848,2017-02-16,4,3.804262,8200.0,8200.0,37.0,SF,SF,SF
Kevin Seraphin,21600848,2017-02-16,2,1.9781444,3500.0,3500.0,10.0,PF/C,PF/C,PF
Jeff Teague,21600848,2017-02-16,3,3.122837,7400.0,7400.0,34.0,PG,PG,PG
Cristiano Felicio,21600849,2017-02-16,0,0.036958136,3600.0,3600.0,10.0,C,C,C
Rodney Stuckey,21600848,2017-02-16,0,0.045427136,3000.0,3000.0,10.0,PG,PG,PG
Myles Turner,21600848,2017-02-16,2,2.0862546,5500.0,5500.0,22.0,C,C,C
Jonas Jerebko,21600849,2017-02-16,0,0.048381597,3000.0,3000.0,10.0,PF,PF,PF
Marcin Gortat,21600848,2017-02-16,1,1.1481056,6000.0,6000.0,23.0,C,C,C
CJ Miles,21600848,2017-02-16,0,0.045427136,3600.0,3600.0,11.0,SG/SF,SG/SF,SG
Kelly Olynyk,21600849,2017-02-16,0,-0.031894095,4500.0,4500.0,10.0,PF/C,PF/C,C
Isaiah Thomas,21600849,2017-02-16,3,2.8798633,9300.0,9300.0,48.0,PG,PG,PG
Bobby Portis,21600849,2017-02-16,2,1.9781444,3400.0,3400.0,10.0,PF,PF,PF
Jimmy Butler,21600849,2017-02-16,1,1.0252875,9100.0,9100.0,46.0,SG/SF,SG/SF,SF
Malachi Richardson,21600847,2017-02-15,0,0.043933727,3000.0,3000.0,10.0,SG,SG,SG
Al Horford,21600849,2017-02-16,0,0.19209565,6800.0,6800.0,27.0,C,C,C
Amir Johnson,21600849,2017-02-16,1,0.61036396,3300.0,3300.0,10.0,PF/C,PF/C,PF
Doug McDermott,21600849,2017-02-16,0,0.035464726,4000.0,4000.0,10.0,SF,SF,SF
Monta Ellis,21600848,2017-02-16,0,-0.050423943,3700.0,3700.0,10.0,SG,SG,SG
Ian Mahinmi,21600848,2017-02-16,0,0.036958136,3000.0,3000.0,10.0,C,C,C
Terry Rozier,21600849,2017-02-16,0,0.048381597,3000.0,3000.0,10.0,PG,PG,PG
James Young,21600849,2017-02-16,0,0.036958136,3000.0,3000.0,10.0,SG,SG,SG
Jason Smith,21600848,2017-02-16,0,0.036958136,3000.0,3000.0,10.0,PF/C,PF/C,PF
Jerian Grant,21600849,2017-02-16,0,0.048381597,3100.0,3100.0,10.0,PG,PG,PG
Trey Burke,21600848,2017-02-16,1,1.0408988,3000.0,3000.0,10.0,PG,PG,PG
Denzel Valentine,21600849,2017-02-16,0,-0.032142553,3000.0,3000.0,10.0,SF,SF,SF
Rajon Rondo,21600849,2017-02-16,2,2.0716429,4200.0,4200.0,11.0,PG,PG,PG
Gerald Green,21600849,2017-02-16,1,1.0618384,3000.0,3000.0,10.0,SF,SF,SF
Markieff Morris,21600848,2017-02-16,1,1.3795443,6900.0,6900.0,27.0,SF/PF,SF/PF,PF
Robin Lopez,21600849,2017-02-16,1,1.017221,4400.0,4400.0,13.0,C,C,C
Tyler Zeller,21600849,2017-02-16,0,0.045427136,3000.0,3000.0,10.0,C,C,PF
Taj Gibson,21600849,2017-02-16,1,0.99523896,4700.0,4700.0,16.0,PF/C,PF/C,PF
Bradley Beal,21600848,2017-02-16,2,2.3458257,7100.0,7100.0,32.0,SG,SG,SG
Marcus Smart,21600849,2017-02-16,1,1.4048437,5700.0,5700.0,16.0,PG/SG,PG/SG,PG
Kemba Walker,21600837,2017-02-15,3,2.6357098,7600.0,7600.0,39.0,PG,PG,PG
Kevin Durant,21600847,2017-02-15,1,1.0457555,9700.0,9700.0,52.0,SF,SF,SF
Goran Dragic,21600841,2017-02-15,1,1.0996044,7200.0,7200.0,36.0,PG,PG,PG
Ish Smith,21600839,2017-02-15,2,1.6903507,3900.0,3900.0,10.0,PG,PG,PG
Rondae Hollis-Jefferson,21600838,2017-02-15,2,2.354551,4000.0,4000.0,12.0,PF,PF,PF
Stanley Johnson,21600839,2017-02-15,1,0.91794634,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
James Johnson,21600841,2017-02-15,4,3.4102387,6100.0,6100.0,26.0,PF,PF,PF
Reggie Jackson,21600839,2017-02-15,3,2.9147115,5500.0,5500.0,20.0,PG,PG,PG
Devin Harris,21600839,2017-02-15,0,0.045427136,3500.0,3500.0,10.0,SG,SG,SG
Joe Harris,21600838,2017-02-15,0,0.028353252,3000.0,3000.0,10.0,SF,SF,SF
Malcolm Brogdon,21600838,2017-02-15,3,2.8711202,4900.0,4900.0,14.0,PG/SG,PG/SG,SG
Justin Hamilton,21600838,2017-02-15,1,1.0382787,3400.0,3400.0,10.0,PF/C,PF/C,C
Tim Quarterman,21600843,2017-02-15,0,0.045427136,3000.0,3000.0,10.0,PG,PG,PG
Patrick Beverley,21600841,2017-02-15,1,1.214413,5600.0,5600.0,19.0,PG/SG,PG/SG,SG
Marreese Speights,21600846,2017-02-15,3,2.9499645,3400.0,3400.0,10.0,PF/C,PF/C,C
Derrick Favors,21600843,2017-02-15,1,1.1504484,5100.0,5100.0,17.0,PF/C,PF/C,PF
Nik Stauskas,21600836,2017-02-15,2,2.0034685,3900.0,3900.0,10.0,SG,SG,SG
Lance Thomas,21600845,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,PF,PF,PF
Brandon Knight,21600844,2017-02-15,0,0.12400511,3900.0,3900.0,12.0,PG/SG,PG/SG,PG
Patrick McCaw,21600847,2017-02-15,1,0.999897,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Dante Exum,21600843,2017-02-15,1,0.73665917,3000.0,3000.0,10.0,PG,PG,SG
Jeremy Lamb,21600837,2017-02-15,0,0.09870376,3300.0,3300.0,12.0,SG,SG,SG
Blake Griffin,21600846,2017-02-15,4,4.004808,9500.0,9500.0,45.0,PF,PF,PF
Jake Layman,21600843,2017-02-15,0,0.036958136,3000.0,3000.0,10.0,PF,PF,PF
Kent Bazemore,21600846,2017-02-15,5,4.0667586,5000.0,5000.0,13.0,SG/SF,SG/SF,SG
Luke Babbitt,21600841,2017-02-15,1,1.0535494,3000.0,3000.0,10.0,PF,PF,PF
Willie Reed,21600841,2017-02-15,1,1.117979,4000.0,4000.0,10.0,C,C,C
Cameron Payne,21600845,2017-02-15,1,1.1001921,3000.0,3000.0,10.0,PG,PG,PG
Taurean Prince,21600846,2017-02-15,3,2.927773,3000.0,3000.0,10.0,SF,SF,SF
Damian Lillard,21600843,2017-02-15,1,1.3469408,7800.0,7800.0,43.0,PG,PG,PG
Mike Scott,21600846,2017-02-15,1,0.999897,3000.0,3000.0,10.0,PF,PF,PF
Joffrey Lauvergne,21600845,2017-02-15,2,1.7860472,3300.0,3300.0,10.0,PF/C,PF/C,PF
Deron Williams,21600839,2017-02-15,2,2.234959,4500.0,4500.0,19.0,PG,PG,PG
DeMar DeRozan,21600837,2017-02-15,3,3.0597417,7900.0,7900.0,42.0,SG,SG,SG
Cory Joseph,21600837,2017-02-15,1,1.0467491,3200.0,3200.0,10.0,PG,PG,PG
Alexis Ajinca,21600840,2017-02-15,3,2.9538798,3000.0,3000.0,10.0,C,C,PF
T.J. McConnell,21600836,2017-02-15,3,2.9599383,5100.0,5100.0,16.0,PG,PG,PG
Tony Parker,21600834,2017-02-15,0,0.035464726,4000.0,4000.0,11.0,PG,PG,PG
Vince Carter,21600840,2017-02-15,1,0.9771702,3900.0,3900.0,10.0,SG/SF,SG/SF,SG
Larry Nance Jr.,21600844,2017-02-15,0,0.044366896,4200.0,4200.0,10.0,SF/PF,SF/PF,PF
Bojan Bogdanovic,21600838,2017-02-15,3,2.8888273,4400.0,4400.0,13.0,SG/SF,SG/SF,SF
Caris LeVert,21600838,2017-02-15,2,1.8906276,3500.0,3500.0,10.0,SF,SF,SF
Alan Williams,21600844,2017-02-15,0,0.035464726,3600.0,3600.0,10.0,C,C,C
