percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,12.169420936593198,9.545893421937627,-2.5311381159942385
top_10,12.851812390343223,10.043872995071759,-1.362613965909775
all_pop,9.926601130547532,7.735642918194608,-0.4796080734294537
