player_name,game_date,y_true,y_pred
Al Horford,2017-11-01,26.4,30.678162
Al Horford,2017-11-03,33.6,35.795906
Al Horford,2017-11-05,26.0,29.305637
Al Horford,2017-11-12,34.6,37.958466
Al-Farouq Aminu,2017-10-28,31.0,28.500118
Al-Farouq Aminu,2017-10-30,18.9,23.259716
Al-Farouq Aminu,2017-11-01,18.199999,25.133684
Alex Len,2017-11-10,41.1,42.92625
Alex Len,2017-11-11,17.1,25.968424
Alex Len,2017-11-13,15.699999,27.601631
Alex Len,2017-11-16,24.6,16.840326
Allen Crabbe,2017-10-31,11.2,9.31881
Allen Crabbe,2017-11-06,25.800001,24.985926
Allen Crabbe,2017-11-10,26.0,19.675745
Allen Crabbe,2017-11-11,11.999999,14.896892
Allen Crabbe,2017-11-14,28.1,20.50872
Andrew Wiggins,2017-10-27,27.099998,22.099663
Andrew Wiggins,2017-10-30,34.899998,34.186836
Andrew Wiggins,2017-11-01,25.2,27.383762
Andrew Wiggins,2017-11-04,30.6,34.901745
Andrew Wiggins,2017-11-05,28.6,32.01993
Andrew Wiggins,2017-11-08,37.7,34.58626
Andrew Wiggins,2017-11-11,34.2,33.158863
Andrew Wiggins,2017-11-13,29.800001,28.20244
Andrew Wiggins,2017-11-15,17.9,34.33707
Austin Rivers,2017-11-05,32.9,28.831833
Austin Rivers,2017-11-07,33.899998,29.608444
Austin Rivers,2017-11-10,19.0,21.968376
Austin Rivers,2017-11-11,29.6,28.28359
Austin Rivers,2017-11-13,22.6,24.693918
Avery Bradley,2017-10-28,31.0,28.02019
Avery Bradley,2017-10-29,33.2,24.297112
Avery Bradley,2017-10-31,14.000001,18.259714
Avery Bradley,2017-11-03,37.399998,31.805498
Avery Bradley,2017-11-04,31.9,29.838177
Avery Bradley,2017-11-08,19.6,22.571398
Avery Bradley,2017-11-10,25.8,33.781
Avery Bradley,2017-11-12,35.699997,32.907124
Avery Bradley,2017-11-15,35.9,35.21751
Bojan Bogdanovic,2017-11-12,13.9,18.035896
Bojan Bogdanovic,2017-11-15,20.1,28.150637
Brandon Ingram,2017-10-28,31.2,36.314976
Brandon Ingram,2017-10-31,38.0,26.41726
Brandon Ingram,2017-11-02,27.1,22.620432
Brandon Ingram,2017-11-03,40.0,34.5019
Brandon Ingram,2017-11-05,28.9,28.438637
Brandon Ingram,2017-11-08,32.9,28.697927
Brandon Ingram,2017-11-09,15.3,21.22043
Brandon Ingram,2017-11-11,18.2,24.75752
Brandon Ingram,2017-11-13,14.6,19.33197
Brandon Ingram,2017-11-15,47.699997,39.61859
Brook Lopez,2017-10-31,20.2,32.908764
Brook Lopez,2017-11-02,33.1,33.344616
