percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,11.665912320094908,9.087150835623923,-2.567808990781728
top_10,12.370142589460501,9.57838591132525,-1.6571848424338633
all_pop,9.478884685153233,7.364654389359775,-0.4695090314696255
