percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,7.253514098961016,5.425915563993914,-1.7233886780595646
top_10,7.340974439474349,5.418447203166646,-0.7446252260392164
all_pop,5.2360320202982065,3.6497106552169853,-0.6110484673198828
