percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.227939494588517,6.225365575515529,-2.0477003794229067
top_10,8.364402941330573,6.169399185441946,-0.9175102530875707
all_pop,5.958142745054685,4.252678269386787,-0.6576337126784729
