percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,10.36148738861084,8.251128196716309,-0.6904550194740295
top_10,11.010412216186523,8.744328498840332,-0.706375002861023
all_pop,8.410698890686035,6.611481666564941,-0.24498231709003448
