percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.680129051208496,6.743937015533447,-0.07210441678762436
top_10,9.037189483642578,7.0052690505981445,0.08951549232006073
all_pop,7.489012718200684,5.816774368286133,0.03540576621890068
