percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,6.959179878234863,5.109581470489502,0.07737026363611221
top_10,7.758296012878418,5.8288960456848145,0.2000955492258072
all_pop,5.19796895980835,3.632458209991455,-0.10074073076248169
