player_name,game_date,stl,stl_pred
Kevin Love,2017-12-12,0.0,0.5848588
Kevin Love,2017-12-14,2.0,1.1104795
Kevin Love,2017-12-16,0.0,0.7287399
Kevin Love,2017-12-17,1.0,0.7917626
Kevin Love,2017-12-19,1.0,0.6091101
Kevin Love,2017-12-21,0.0,0.5785512
Kevin Love,2017-12-25,2.0,0.99754894
Khris Middleton,2017-12-19,1.0,2.0496724
Khris Middleton,2017-12-22,1.0,1.530724
Khris Middleton,2017-12-23,1.0,1.7651997
Khris Middleton,2017-12-26,0.0,1.388016
Kristaps Porzingis,2017-12-12,1.0,0.9156544
Kristaps Porzingis,2017-12-14,1.0,1.1672451
Kristaps Porzingis,2017-12-21,0.0,0.8268379
Kristaps Porzingis,2017-12-22,1.0,0.8729999
Kristaps Porzingis,2017-12-25,0.0,0.6261444
Kyle Lowry,2017-12-11,1.0,2.256762
Kyle Lowry,2017-12-13,1.0,1.7828796
Kyle Lowry,2017-12-15,4.0,2.3864117
Kyle Lowry,2017-12-17,2.0,1.9325421
Kyle Lowry,2017-12-20,0.0,0.9588913
Kyle Lowry,2017-12-21,3.0,1.5287328
Kyle Lowry,2017-12-26,1.0,1.0554664
Kyrie Irving,2017-12-08,1.0,0.81952894
Kyrie Irving,2017-12-10,0.0,0.33093184
Kyrie Irving,2017-12-13,1.0,0.91608965
Kyrie Irving,2017-12-15,0.0,0.6755898
Kyrie Irving,2017-12-16,0.0,0.54150784
Kyrie Irving,2017-12-18,0.0,0.98408186
Kyrie Irving,2017-12-20,1.0,0.8972163
Kyrie Irving,2017-12-21,1.0,0.8687757
Kyrie Irving,2017-12-23,2.0,1.0611606
Kyrie Irving,2017-12-25,0.0,0.7726599
LaMarcus Aldridge,2017-12-08,0.0,0.505152
LaMarcus Aldridge,2017-12-09,0.0,0.31321707
LaMarcus Aldridge,2017-12-12,0.0,0.6949501
LaMarcus Aldridge,2017-12-15,1.0,0.8359965
LaMarcus Aldridge,2017-12-16,0.0,0.55843127
LaMarcus Aldridge,2017-12-18,0.0,0.5974307
LaMarcus Aldridge,2017-12-20,0.0,0.7099581
LaMarcus Aldridge,2017-12-21,1.0,0.69701886
LaMarcus Aldridge,2017-12-23,0.0,0.7625871
LaMarcus Aldridge,2017-12-26,2.0,0.8052685
LeBron James,2017-12-06,3.0,2.531309
LeBron James,2017-12-08,1.0,1.6150367
LeBron James,2017-12-09,3.0,2.6856165
LeBron James,2017-12-12,2.0,2.8169405
LeBron James,2017-12-14,2.0,2.0585895
LeBron James,2017-12-16,1.0,1.3734028
LeBron James,2017-12-17,0.0,1.359242
LeBron James,2017-12-19,3.0,2.1732643
LeBron James,2017-12-21,3.0,2.4052427
LeBron James,2017-12-25,0.0,1.5038294
Lou Williams,2017-12-11,1.0,0.72553694
Lou Williams,2017-12-13,1.0,0.6157705
Lou Williams,2017-12-15,1.0,0.6910176
Lou Williams,2017-12-16,0.0,0.3935545
Lou Williams,2017-12-20,0.0,0.34411073
Lou Williams,2017-12-26,0.0,0.32106233
Marc Gasol,2017-12-08,0.0,1.0495372
Marc Gasol,2017-12-09,0.0,1.0118905
Marc Gasol,2017-12-11,0.0,1.1470835
Marc Gasol,2017-12-13,1.0,1.3848679
Marc Gasol,2017-12-15,1.0,1.640616
Marc Gasol,2017-12-16,3.0,2.041078
Marc Gasol,2017-12-20,2.0,1.442338
Marc Gasol,2017-12-21,0.0,0.6761922
Marc Gasol,2017-12-23,1.0,1.0071012
Marc Gasol,2017-12-26,1.0,1.3048191
Myles Turner,2017-12-15,0.0,0.6636716
Myles Turner,2017-12-17,1.0,0.74201596
Myles Turner,2017-12-18,2.0,1.0567888
Myles Turner,2017-12-20,1.0,0.63561404
Myles Turner,2017-12-23,0.0,0.7226807
Myles Turner,2017-12-26,0.0,0.6189159
Nikola Jokic,2017-12-22,0.0,0.49215907
Nikola Jokic,2017-12-23,1.0,1.0485055
Nikola Jokic,2017-12-26,1.0,0.96261096
Nikola Vucevic,2017-12-06,2.0,1.966944
Nikola Vucevic,2017-12-08,1.0,1.2577215
Nikola Vucevic,2017-12-09,1.0,1.971106
Nikola Vucevic,2017-12-13,4.0,2.7942507
Nikola Vucevic,2017-12-15,1.0,1.068208
Nikola Vucevic,2017-12-17,1.0,0.4896223
Nikola Vucevic,2017-12-20,0.0,0.5889302
Nikola Vucevic,2017-12-22,2.0,1.0173557
Nikola Vucevic,2017-12-23,0.0,0.69618255
Paul George,2017-12-13,3.0,1.6952401
Paul George,2017-12-15,3.0,2.6085362
Paul George,2017-12-16,2.0,2.3051038
Paul George,2017-12-18,3.0,3.2899833
Paul George,2017-12-20,2.0,3.0102487
Paul George,2017-12-22,3.0,3.9308977
Paul George,2017-12-23,6.0,3.9777403
Paul George,2017-12-25,1.0,2.716578
Russell Westbrook,2017-12-09,1.0,1.7638379
Russell Westbrook,2017-12-11,3.0,2.1329727
Russell Westbrook,2017-12-13,2.0,1.3453243
Russell Westbrook,2017-12-15,2.0,2.9656982
Russell Westbrook,2017-12-16,2.0,3.042923
Russell Westbrook,2017-12-18,3.0,3.0816126
Russell Westbrook,2017-12-20,4.0,2.3715842
Russell Westbrook,2017-12-22,2.0,2.3231993
Russell Westbrook,2017-12-23,1.0,1.9283507
Russell Westbrook,2017-12-25,3.0,2.6654265
Tyreke Evans,2017-12-16,1.0,0.997577
Tyreke Evans,2017-12-20,2.0,1.7936865
Tyreke Evans,2017-12-21,1.0,1.8254187
Tyreke Evans,2017-12-23,3.0,1.8235383
Tyreke Evans,2017-12-26,1.0,1.8786154
Victor Oladipo,2017-12-08,1.0,2.0472028
Victor Oladipo,2017-12-10,2.0,2.4628215
Victor Oladipo,2017-12-13,2.0,2.4315708
Victor Oladipo,2017-12-15,1.0,1.873108
Victor Oladipo,2017-12-17,1.0,1.687746
Victor Oladipo,2017-12-18,3.0,2.3979132
Victor Oladipo,2017-12-20,1.0,1.9097476
Victor Oladipo,2017-12-23,1.0,1.832454
Victor Oladipo,2017-12-26,2.0,1.8550868
Aaron Gordon,2017-12-08,0.0,1.1759282
Aaron Gordon,2017-12-15,1.0,1.1239796
Al Horford,2017-12-16,0.0,0.3092165
Al Horford,2017-12-18,1.0,0.51748466
Al Horford,2017-12-20,0.0,0.52559626
Al Horford,2017-12-21,1.0,0.70120656
Andre Drummond,2017-12-08,1.0,1.0992898
Andre Drummond,2017-12-10,0.0,0.42163974
Andre Drummond,2017-12-12,1.0,1.60495
Andre Drummond,2017-12-14,1.0,1.574542
Andre Drummond,2017-12-15,1.0,1.2983264
Andre Drummond,2017-12-17,1.0,0.9596816
Andre Drummond,2017-12-20,0.0,0.7859361
Andre Drummond,2017-12-22,1.0,0.9608704
Andre Drummond,2017-12-26,1.0,1.5061057
Anthony Davis,2017-12-15,1.0,1.2194556
Anthony Davis,2017-12-19,1.0,1.0122147
Anthony Davis,2017-12-22,1.0,0.86858404
Anthony Davis,2017-12-23,1.0,0.8982245
Anthony Davis,2017-12-27,1.0,0.62899053
Ben Simmons,2017-12-09,1.0,1.9843265
Ben Simmons,2017-12-10,0.0,0.57324475
Ben Simmons,2017-12-12,1.0,1.6551129
Ben Simmons,2017-12-15,4.0,1.9618481
Ben Simmons,2017-12-18,0.0,1.6891642
Ben Simmons,2017-12-19,3.0,2.39461
Ben Simmons,2017-12-21,0.0,2.3749228
Ben Simmons,2017-12-25,1.0,2.1555083
Bradley Beal,2017-12-07,0.0,0.7228471
Bradley Beal,2017-12-09,1.0,0.9751257
Bradley Beal,2017-12-12,2.0,1.0774037
Bradley Beal,2017-12-13,1.0,0.8816906
Bradley Beal,2017-12-15,1.0,0.9093343
Bradley Beal,2017-12-17,0.0,0.5879431
Bradley Beal,2017-12-19,2.0,1.0244229
Bradley Beal,2017-12-22,1.0,0.9104395
Bradley Beal,2017-12-23,0.0,0.9371383
Bradley Beal,2017-12-25,1.0,0.85860324
Bradley Beal,2017-12-27,3.0,0.7844291
Chris Paul,2017-12-13,2.0,2.5625877
Chris Paul,2017-12-15,7.0,3.3393676
Chris Paul,2017-12-16,1.0,1.6501874
Chris Paul,2017-12-18,1.0,0.6873903
Chris Paul,2017-12-20,0.0,1.4167593
Damian Lillard,2017-12-13,0.0,0.6179408
Damian Lillard,2017-12-15,2.0,0.98637533
Damian Lillard,2017-12-16,1.0,0.83039
Damian Lillard,2017-12-18,0.0,0.77055407
Damian Lillard,2017-12-20,2.0,1.3157896
DeAndre Jordan,2017-12-13,2.0,1.3409245
DeAndre Jordan,2017-12-15,1.0,1.0933261
DeAndre Jordan,2017-12-16,1.0,0.85315037
DeAndre Jordan,2017-12-18,0.0,0.67297316
DeAndre Jordan,2017-12-20,0.0,0.25514376
DeAndre Jordan,2017-12-22,0.0,0.12142515
DeAndre Jordan,2017-12-23,0.0,0.29491186
DeAndre Jordan,2017-12-26,0.0,0.16134971
DeMar DeRozan,2017-12-13,0.0,0.5989233
DeMar DeRozan,2017-12-15,2.0,1.313865
DeMar DeRozan,2017-12-17,0.0,0.9609364
DeMar DeRozan,2017-12-20,0.0,0.95964557
DeMar DeRozan,2017-12-21,2.0,1.872489
DeMar DeRozan,2017-12-26,2.0,1.3110291
DeMar DeRozan,2017-12-27,1.0,0.8757448
DeMarcus Cousins,2017-12-08,3.0,1.7228937
DeMarcus Cousins,2017-12-10,1.0,0.30015713
DeMarcus Cousins,2017-12-11,1.0,0.8175672
DeMarcus Cousins,2017-12-13,0.0,0.31557494
DeMarcus Cousins,2017-12-15,1.0,0.6479901
DeMarcus Cousins,2017-12-19,0.0,0.6165433
DeMarcus Cousins,2017-12-22,3.0,1.9025683
DeMarcus Cousins,2017-12-23,2.0,2.4731188
DeMarcus Cousins,2017-12-27,1.0,2.369734
Dennis Schroder,2017-12-12,0.0,0.50297487
Dennis Schroder,2017-12-14,1.0,0.91269207
Dennis Schroder,2017-12-15,2.0,1.0133059
Dennis Schroder,2017-12-18,0.0,0.7055025
Dennis Schroder,2017-12-20,2.0,1.4347056
Dennis Schroder,2017-12-23,1.0,0.7933793
Dennis Schroder,2017-12-27,1.0,1.0775117
Draymond Green,2017-12-22,2.0,2.0915065
Draymond Green,2017-12-23,2.0,1.9232919
Draymond Green,2017-12-25,2.0,1.1626447
Draymond Green,2017-12-27,0.0,1.6747293
Dwight Howard,2017-12-15,1.0,1.1078854
Dwight Howard,2017-12-16,3.0,1.3970804
Dwight Howard,2017-12-18,0.0,0.9027164
Dwight Howard,2017-12-20,0.0,0.6552694
Dwight Howard,2017-12-22,0.0,0.4938419
Dwight Howard,2017-12-23,0.0,0.5335767
Dwight Howard,2017-12-27,1.0,0.10215287
Giannis Antetokounmpo,2017-12-08,2.0,1.3621714
Giannis Antetokounmpo,2017-12-09,2.0,0.8075206
Giannis Antetokounmpo,2017-12-13,5.0,2.6687524
Giannis Antetokounmpo,2017-12-15,0.0,1.3821304
Giannis Antetokounmpo,2017-12-16,4.0,1.9450289
Giannis Antetokounmpo,2017-12-19,2.0,1.7913741
Giannis Antetokounmpo,2017-12-22,1.0,1.7088264
Giannis Antetokounmpo,2017-12-26,1.0,1.4858167
James Harden,2017-12-13,1.0,2.496952
James Harden,2017-12-15,2.0,1.8394022
James Harden,2017-12-16,0.0,0.87064576
James Harden,2017-12-18,2.0,1.7629205
James Harden,2017-12-20,1.0,1.6550592
James Harden,2017-12-22,3.0,1.8461012
James Harden,2017-12-25,2.0,2.1341836
Jimmy Butler,2017-12-06,0.0,1.3089111
Jimmy Butler,2017-12-10,2.0,1.79357
Jimmy Butler,2017-12-12,1.0,1.7399406
Jimmy Butler,2017-12-14,2.0,1.5281084
Jimmy Butler,2017-12-16,3.0,2.5807452
Jimmy Butler,2017-12-18,2.0,2.0042336
Jimmy Butler,2017-12-20,2.0,1.6533883
Jimmy Butler,2017-12-23,0.0,0.606318
Jimmy Butler,2017-12-25,2.0,0.95744026
Jimmy Butler,2017-12-27,1.0,0.88570666
Joel Embiid,2017-12-15,0.0,0.18070304
Joel Embiid,2017-12-25,0.0,0.23474476
John Wall,2017-12-23,1.0,0.67537904
John Wall,2017-12-25,1.0,0.51539665
John Wall,2017-12-27,0.0,0.76268744
Karl-Anthony Towns,2017-12-06,2.0,1.6817827
Karl-Anthony Towns,2017-12-10,3.0,3.1194918
Karl-Anthony Towns,2017-12-12,4.0,2.5882082
Karl-Anthony Towns,2017-12-14,1.0,1.54654
Karl-Anthony Towns,2017-12-16,2.0,2.480282
Karl-Anthony Towns,2017-12-18,1.0,1.7995796
Karl-Anthony Towns,2017-12-20,3.0,1.5879059
Karl-Anthony Towns,2017-12-23,1.0,1.8054109
Karl-Anthony Towns,2017-12-25,1.0,0.94058466
Karl-Anthony Towns,2017-12-27,0.0,1.9620371
Kemba Walker,2017-12-13,2.0,1.6953068
Kemba Walker,2017-12-15,2.0,1.7076678
Kemba Walker,2017-12-16,1.0,2.23379
Kemba Walker,2017-12-18,3.0,2.4533482
Kemba Walker,2017-12-20,4.0,2.5091538
Kemba Walker,2017-12-27,0.0,2.2317977
Kevin Durant,2017-12-08,1.0,1.0273386
Kevin Durant,2017-12-11,0.0,0.7571814
Kevin Durant,2017-12-14,0.0,0.76873374
Kevin Durant,2017-12-18,1.0,0.8251662
Kevin Durant,2017-12-20,0.0,0.67135876
Kevin Durant,2017-12-22,2.0,1.0640943
Kevin Durant,2017-12-23,2.0,1.3339844
Kevin Durant,2017-12-25,2.0,1.0641278
Kevin Durant,2017-12-27,0.0,0.31072938
Kevin Love,2017-12-08,0.0,0.671745
Kevin Love,2017-12-12,0.0,0.77402925
Kevin Love,2017-12-14,2.0,1.0505942
Kevin Love,2017-12-16,0.0,0.4934699
Kevin Love,2017-12-17,1.0,0.90166247
Kevin Love,2017-12-19,1.0,0.508046
Kevin Love,2017-12-21,0.0,0.37040126
Kevin Love,2017-12-25,2.0,0.80919194
Kevin Love,2017-12-27,0.0,0.5444184
Khris Middleton,2017-12-19,1.0,2.182315
Khris Middleton,2017-12-22,1.0,1.8387322
Khris Middleton,2017-12-23,1.0,0.95758224
Khris Middleton,2017-12-26,0.0,0.6578059
Kris Dunn,2017-12-27,2.0,1.5581479
Kristaps Porzingis,2017-12-14,1.0,0.91146386
Kristaps Porzingis,2017-12-21,0.0,0.83859706
Kristaps Porzingis,2017-12-22,1.0,0.79211044
Kristaps Porzingis,2017-12-25,0.0,0.25907707
Kristaps Porzingis,2017-12-27,1.0,0.48192036
Kyle Lowry,2017-12-11,1.0,1.6409054
Kyle Lowry,2017-12-13,1.0,1.9095407
Kyle Lowry,2017-12-15,4.0,2.6438918
Kyle Lowry,2017-12-17,2.0,1.8246686
Kyle Lowry,2017-12-20,0.0,1.2141244
Kyle Lowry,2017-12-21,3.0,1.9678924
Kyle Lowry,2017-12-26,1.0,2.0241766
Kyle Lowry,2017-12-27,3.0,1.633378
Kyrie Irving,2017-12-10,0.0,0.65253854
Kyrie Irving,2017-12-13,1.0,1.0309242
Kyrie Irving,2017-12-15,0.0,0.5288105
Kyrie Irving,2017-12-16,0.0,0.42707086
Kyrie Irving,2017-12-18,0.0,0.5326639
Kyrie Irving,2017-12-20,1.0,0.9563062
Kyrie Irving,2017-12-21,1.0,0.56505543
Kyrie Irving,2017-12-23,2.0,1.2325075
Kyrie Irving,2017-12-25,0.0,0.658067
Kyrie Irving,2017-12-27,0.0,0.6388891
LaMarcus Aldridge,2017-12-09,0.0,0.08559507
LaMarcus Aldridge,2017-12-12,0.0,0.45391256
LaMarcus Aldridge,2017-12-15,1.0,0.9458153
LaMarcus Aldridge,2017-12-16,0.0,0.6108352
LaMarcus Aldridge,2017-12-18,0.0,0.5507755
LaMarcus Aldridge,2017-12-20,0.0,0.81085014
LaMarcus Aldridge,2017-12-21,1.0,1.0400187
LaMarcus Aldridge,2017-12-23,0.0,0.8698628
LaMarcus Aldridge,2017-12-26,2.0,1.448736
LeBron James,2017-12-08,1.0,2.1965384
LeBron James,2017-12-09,3.0,2.4894216
LeBron James,2017-12-12,2.0,2.6573324
LeBron James,2017-12-14,2.0,1.825217
LeBron James,2017-12-16,1.0,0.8908358
LeBron James,2017-12-17,0.0,1.2982218
LeBron James,2017-12-19,3.0,1.3549048
LeBron James,2017-12-21,3.0,1.687565
LeBron James,2017-12-25,0.0,1.1627233
LeBron James,2017-12-27,5.0,0.5526066
Lou Williams,2017-12-11,1.0,0.77365017
Lou Williams,2017-12-13,1.0,0.6719476
Lou Williams,2017-12-15,1.0,0.7528572
Lou Williams,2017-12-16,0.0,0.29872817
Lou Williams,2017-12-20,0.0,0.23367411
Lou Williams,2017-12-26,0.0,0.18097347
Marc Gasol,2017-12-08,0.0,0.67005605
Marc Gasol,2017-12-09,0.0,0.7692738
Marc Gasol,2017-12-11,0.0,0.8393735
Marc Gasol,2017-12-13,1.0,1.1827574
Marc Gasol,2017-12-15,1.0,1.527425
Marc Gasol,2017-12-16,3.0,1.6558714
Marc Gasol,2017-12-20,2.0,1.0761763
Marc Gasol,2017-12-21,0.0,0.6827218
Marc Gasol,2017-12-23,1.0,1.1279776
Marc Gasol,2017-12-26,1.0,1.5692072
Marc Gasol,2017-12-27,0.0,1.8649249
Myles Turner,2017-12-17,1.0,1.1712155
Myles Turner,2017-12-18,2.0,1.3646662
Myles Turner,2017-12-20,1.0,0.78777194
Myles Turner,2017-12-23,0.0,0.4574306
Myles Turner,2017-12-26,0.0,0.27528465
Myles Turner,2017-12-27,2.0,0.24443293
Nikola Jokic,2017-12-22,0.0,0.2585886
Nikola Jokic,2017-12-23,1.0,0.83306444
Nikola Jokic,2017-12-26,1.0,1.0092299
Nikola Jokic,2017-12-27,2.0,1.0730656
Nikola Vucevic,2017-12-08,1.0,1.5343623
Nikola Vucevic,2017-12-09,1.0,1.7297106
Nikola Vucevic,2017-12-13,4.0,2.4747014
Nikola Vucevic,2017-12-15,1.0,1.419219
Nikola Vucevic,2017-12-17,1.0,0.671293
Nikola Vucevic,2017-12-20,0.0,1.3298923
Nikola Vucevic,2017-12-22,2.0,1.6910014
Nikola Vucevic,2017-12-23,0.0,0.9487394
Paul George,2017-12-13,3.0,2.801739
Paul George,2017-12-15,3.0,3.057312
Paul George,2017-12-16,2.0,2.408879
Paul George,2017-12-18,3.0,2.291308
Paul George,2017-12-20,2.0,1.9812326
Paul George,2017-12-22,3.0,3.1287231
Paul George,2017-12-23,6.0,2.4799912
Paul George,2017-12-25,1.0,2.2751827
Paul George,2017-12-27,1.0,1.481811
Russell Westbrook,2017-12-09,1.0,1.9910645
Russell Westbrook,2017-12-11,3.0,1.6774151
Russell Westbrook,2017-12-13,2.0,1.4834654
Russell Westbrook,2017-12-15,2.0,2.2182488
Russell Westbrook,2017-12-16,2.0,2.5998645
Russell Westbrook,2017-12-18,3.0,2.3462033
Russell Westbrook,2017-12-20,4.0,2.5729346
Russell Westbrook,2017-12-22,2.0,1.8133912
Russell Westbrook,2017-12-23,1.0,1.7609948
Russell Westbrook,2017-12-25,3.0,2.568615
Russell Westbrook,2017-12-27,2.0,1.3728287
Tyreke Evans,2017-12-16,1.0,1.6518334
Tyreke Evans,2017-12-20,2.0,1.6690552
Tyreke Evans,2017-12-21,1.0,1.8449085
Tyreke Evans,2017-12-23,3.0,2.0357466
Tyreke Evans,2017-12-26,1.0,2.0824022
Tyreke Evans,2017-12-27,0.0,1.8900275
Victor Oladipo,2017-12-10,2.0,2.891102
Victor Oladipo,2017-12-13,2.0,2.2698405
Victor Oladipo,2017-12-15,1.0,2.2745962
Victor Oladipo,2017-12-17,1.0,1.8522891
Victor Oladipo,2017-12-18,3.0,2.560842
Victor Oladipo,2017-12-20,1.0,1.4635496
Victor Oladipo,2017-12-23,1.0,2.124836
Victor Oladipo,2017-12-26,2.0,2.2231488
Aaron Gordon,2017-12-08,0.0,1.037191
Aaron Gordon,2017-12-15,1.0,1.7146789
Al Horford,2017-12-16,0.0,0.07772732
Al Horford,2017-12-18,1.0,0.39543885
Al Horford,2017-12-20,0.0,0.25683364
Al Horford,2017-12-21,1.0,0.91984457
Andre Drummond,2017-12-08,1.0,1.5287051
Andre Drummond,2017-12-10,0.0,1.0964798
Andre Drummond,2017-12-12,1.0,1.5430766
Andre Drummond,2017-12-14,1.0,1.0709864
Andre Drummond,2017-12-15,1.0,1.2999986
Andre Drummond,2017-12-17,1.0,0.7866459
Andre Drummond,2017-12-20,0.0,0.7910654
Andre Drummond,2017-12-22,1.0,1.6280804
Andre Drummond,2017-12-26,1.0,1.2910361
Andre Drummond,2017-12-28,1.0,1.6248405
Anthony Davis,2017-12-15,1.0,1.094383
Anthony Davis,2017-12-19,1.0,0.7839193
Anthony Davis,2017-12-22,1.0,0.72909397
Anthony Davis,2017-12-23,1.0,0.8352888
Anthony Davis,2017-12-27,1.0,0.4269039
Ben Simmons,2017-12-09,1.0,1.6496181
Ben Simmons,2017-12-10,0.0,1.0512359
Ben Simmons,2017-12-12,1.0,1.1375482
Ben Simmons,2017-12-15,4.0,2.8246868
Ben Simmons,2017-12-18,0.0,1.3472267
Ben Simmons,2017-12-19,3.0,1.9961139
Ben Simmons,2017-12-21,0.0,1.3795338
Ben Simmons,2017-12-25,1.0,2.0681725
Ben Simmons,2017-12-28,1.0,2.2902308
Bradley Beal,2017-12-09,1.0,1.2359574
Bradley Beal,2017-12-12,2.0,0.90457344
Bradley Beal,2017-12-13,1.0,0.9125736
Bradley Beal,2017-12-15,1.0,1.0264684
Bradley Beal,2017-12-17,0.0,0.28025654
Bradley Beal,2017-12-19,2.0,0.4457759
Bradley Beal,2017-12-22,1.0,0.7080787
Bradley Beal,2017-12-23,0.0,1.201214
Bradley Beal,2017-12-25,1.0,1.0137347
Bradley Beal,2017-12-27,3.0,1.2995535
Chris Paul,2017-12-13,2.0,1.666726
Chris Paul,2017-12-15,7.0,3.1305244
Chris Paul,2017-12-16,1.0,1.3321425
Chris Paul,2017-12-18,1.0,1.3391409
Chris Paul,2017-12-20,0.0,0.8132727
Damian Lillard,2017-12-13,0.0,0.50609183
Damian Lillard,2017-12-15,2.0,1.10365
Damian Lillard,2017-12-16,1.0,0.6441646
Damian Lillard,2017-12-18,0.0,0.529291
Damian Lillard,2017-12-20,2.0,1.0901976
DeAndre Jordan,2017-12-13,2.0,1.3735551
DeAndre Jordan,2017-12-15,1.0,0.90732366
DeAndre Jordan,2017-12-16,1.0,0.76168925
DeAndre Jordan,2017-12-18,0.0,0.30191386
DeAndre Jordan,2017-12-20,0.0,0.28165817
DeAndre Jordan,2017-12-22,0.0,0.2430948
DeAndre Jordan,2017-12-23,0.0,-0.121863574
DeAndre Jordan,2017-12-26,0.0,0.021943424
DeMar DeRozan,2017-12-13,0.0,-0.034104012
DeMar DeRozan,2017-12-15,2.0,0.95971596
DeMar DeRozan,2017-12-17,0.0,0.39879468
DeMar DeRozan,2017-12-20,0.0,0.47559285
DeMar DeRozan,2017-12-21,2.0,1.4722444
DeMar DeRozan,2017-12-26,2.0,0.8529888
DeMar DeRozan,2017-12-27,1.0,0.89016104
DeMarcus Cousins,2017-12-08,3.0,1.6948147
DeMarcus Cousins,2017-12-10,1.0,1.3066034
DeMarcus Cousins,2017-12-11,1.0,1.6793698
DeMarcus Cousins,2017-12-13,0.0,0.8387823
DeMarcus Cousins,2017-12-15,1.0,0.8424913
DeMarcus Cousins,2017-12-19,0.0,0.54946554
DeMarcus Cousins,2017-12-22,3.0,1.4678286
DeMarcus Cousins,2017-12-23,2.0,2.0030525
DeMarcus Cousins,2017-12-27,1.0,1.3846748
Dennis Schroder,2017-12-12,0.0,0.5028149
Dennis Schroder,2017-12-14,1.0,0.81952953
Dennis Schroder,2017-12-15,2.0,1.1632764
Dennis Schroder,2017-12-18,0.0,0.2714043
Dennis Schroder,2017-12-20,2.0,1.0109209
Dennis Schroder,2017-12-23,1.0,0.8118754
Dennis Schroder,2017-12-27,1.0,1.2758179
Draymond Green,2017-12-22,2.0,1.6983491
Draymond Green,2017-12-23,2.0,1.8462747
Draymond Green,2017-12-25,2.0,1.7527999
Draymond Green,2017-12-27,0.0,0.44842976
Dwight Howard,2017-12-15,1.0,1.0386666
Dwight Howard,2017-12-16,3.0,1.5605273
Dwight Howard,2017-12-18,0.0,0.6386199
Dwight Howard,2017-12-20,0.0,0.45375925
Dwight Howard,2017-12-22,0.0,0.40248072
Dwight Howard,2017-12-23,0.0,0.6412384
Dwight Howard,2017-12-27,1.0,0.39381936
Eric Bledsoe,2017-12-28,5.0,1.3590988
Giannis Antetokounmpo,2017-12-09,2.0,1.2760091
Giannis Antetokounmpo,2017-12-13,5.0,2.8173578
Giannis Antetokounmpo,2017-12-15,0.0,1.9042284
Giannis Antetokounmpo,2017-12-16,4.0,1.7399977
Giannis Antetokounmpo,2017-12-19,2.0,1.6097467
Giannis Antetokounmpo,2017-12-22,1.0,1.5409999
Giannis Antetokounmpo,2017-12-26,1.0,1.2800546
Giannis Antetokounmpo,2017-12-28,0.0,1.1566713
James Harden,2017-12-13,1.0,1.9850512
James Harden,2017-12-15,2.0,1.8685043
James Harden,2017-12-16,0.0,1.3499198
James Harden,2017-12-18,2.0,2.0648413
James Harden,2017-12-20,1.0,2.078336
James Harden,2017-12-22,3.0,1.489342
James Harden,2017-12-25,2.0,2.6253834
James Harden,2017-12-28,2.0,2.5341845
Jimmy Butler,2017-12-10,2.0,1.760979
Jimmy Butler,2017-12-12,1.0,1.48289
Jimmy Butler,2017-12-14,2.0,1.1761757
Jimmy Butler,2017-12-16,3.0,2.2096024
Jimmy Butler,2017-12-18,2.0,1.36053
Jimmy Butler,2017-12-20,2.0,1.6631751
Jimmy Butler,2017-12-23,0.0,1.5440167
Jimmy Butler,2017-12-25,2.0,1.780288
Jimmy Butler,2017-12-27,1.0,1.4801437
Jimmy Butler,2017-12-28,2.0,1.6956068
Joel Embiid,2017-12-15,0.0,0.075830065
Joel Embiid,2017-12-25,0.0,0.10367519
Joel Embiid,2017-12-28,0.0,0.17888929
John Wall,2017-12-23,1.0,0.53332263
John Wall,2017-12-25,1.0,0.49273127
John Wall,2017-12-27,0.0,0.38895106
Karl-Anthony Towns,2017-12-10,3.0,2.9370692
Karl-Anthony Towns,2017-12-12,4.0,2.377855
Karl-Anthony Towns,2017-12-14,1.0,1.2664484
Karl-Anthony Towns,2017-12-16,2.0,2.3489099
Karl-Anthony Towns,2017-12-18,1.0,1.0331486
Karl-Anthony Towns,2017-12-20,3.0,1.7129856
Karl-Anthony Towns,2017-12-23,1.0,1.1320314
Karl-Anthony Towns,2017-12-25,1.0,-0.4003608
Karl-Anthony Towns,2017-12-27,0.0,0.16252318
Karl-Anthony Towns,2017-12-28,1.0,0.3035139
Kemba Walker,2017-12-13,2.0,1.158029
Kemba Walker,2017-12-15,2.0,1.6900944
Kemba Walker,2017-12-16,1.0,1.7114961
Kemba Walker,2017-12-18,3.0,2.3275602
Kemba Walker,2017-12-20,4.0,2.2562141
Kemba Walker,2017-12-27,0.0,0.98390937
Kevin Durant,2017-12-08,1.0,1.1591208
Kevin Durant,2017-12-11,0.0,0.42070562
Kevin Durant,2017-12-14,0.0,0.7511839
Kevin Durant,2017-12-18,1.0,0.84276086
Kevin Durant,2017-12-20,0.0,0.38233262
Kevin Durant,2017-12-22,2.0,1.2120173
Kevin Durant,2017-12-23,2.0,1.0331706
Kevin Durant,2017-12-25,2.0,0.98083633
Kevin Durant,2017-12-27,0.0,0.36555323
Kevin Love,2017-12-12,0.0,0.72946924
Kevin Love,2017-12-14,2.0,1.0818206
Kevin Love,2017-12-16,0.0,0.45442954
Kevin Love,2017-12-17,1.0,0.87047136
Kevin Love,2017-12-19,1.0,0.76862735
Kevin Love,2017-12-21,0.0,0.41506135
Kevin Love,2017-12-25,2.0,1.094386
Kevin Love,2017-12-27,0.0,0.17121091
Khris Middleton,2017-12-19,1.0,1.3123713
