player_name,game_date,y_true,y_pred
Aaron Gordon,2017-11-01,38.4,36.52501
Aaron Gordon,2017-11-03,23.4,29.001719
Aaron Gordon,2017-11-05,40.4,31.878332
Aaron Gordon,2017-11-08,30.300001,34.862675
Aaron Gordon,2017-11-10,39.9,33.94893
Aaron Gordon,2017-11-11,25.099998,28.33965
Aaron Gordon,2017-11-13,23.5,32.02138
Aaron Gordon,2017-11-15,23.5,33.507862
Al Horford,2017-10-30,42.1,37.66426
Al Horford,2017-11-01,26.4,32.562035
Al Horford,2017-11-03,33.6,35.157143
Al Horford,2017-11-05,26.0,36.536625
Al Horford,2017-11-06,42.500004,36.41297
Al Horford,2017-11-12,34.6,30.333782
Al Horford,2017-11-14,32.7,32.030117
Al Horford,2017-11-16,29.2,28.962563
Andrew Wiggins,2017-10-27,27.099998,28.936068
Andrew Wiggins,2017-10-30,34.899998,33.24166
Andrew Wiggins,2017-11-01,25.2,23.931673
Andrew Wiggins,2017-11-04,30.6,26.74365
Andrew Wiggins,2017-11-05,28.6,29.363522
Andrew Wiggins,2017-11-08,37.7,33.368156
Andrew Wiggins,2017-11-11,34.2,32.79314
Andrew Wiggins,2017-11-13,29.800001,28.057472
Andrew Wiggins,2017-11-15,17.9,27.655048
Bradley Beal,2017-10-29,23.599998,29.42966
Bradley Beal,2017-11-01,49.199997,32.27022
Bradley Beal,2017-11-03,45.8,43.475525
Bradley Beal,2017-11-05,49.0,33.931545
Bradley Beal,2017-11-07,28.800001,29.01395
Bradley Beal,2017-11-09,34.5,33.331367
Bradley Beal,2017-11-11,35.8,31.330334
Bradley Beal,2017-11-13,32.9,36.048603
Bradley Beal,2017-11-15,39.9,28.987467
Brook Lopez,2017-10-28,14.599999,18.566305
Brook Lopez,2017-11-05,35.7,28.538372
Brook Lopez,2017-11-08,19.3,19.072994
Brook Lopez,2017-11-09,27.8,22.078302
Brook Lopez,2017-11-11,21.9,19.534658
Brook Lopez,2017-11-15,13.4,16.061966
CJ McCollum,2017-10-30,24.6,31.174126
CJ McCollum,2017-11-01,25.0,28.294697
CJ McCollum,2017-11-02,32.9,32.62962
CJ McCollum,2017-11-05,24.1,29.114256
CJ McCollum,2017-11-07,47.899998,38.50429
CJ McCollum,2017-11-10,30.6,32.340008
CJ McCollum,2017-11-13,25.9,28.19201
CJ McCollum,2017-11-15,39.3,32.539787
Carmelo Anthony,2017-10-28,30.0,27.719652
Carmelo Anthony,2017-10-31,34.1,27.693432
Carmelo Anthony,2017-11-03,33.3,29.809565
Carmelo Anthony,2017-11-05,20.199999,23.083195
Carmelo Anthony,2017-11-07,29.4,28.058788
Carmelo Anthony,2017-11-09,41.0,37.192352
Carmelo Anthony,2017-11-10,28.7,28.610867
Carmelo Anthony,2017-11-15,31.199999,30.404646
Clint Capela,2017-10-28,31.9,32.839806
Clint Capela,2017-10-30,38.0,34.560425
Clint Capela,2017-11-01,41.6,37.915344
Clint Capela,2017-11-03,19.7,23.93091
Clint Capela,2017-11-05,32.600002,35.602108
Clint Capela,2017-11-09,43.1,33.482624
Clint Capela,2017-11-11,41.3,31.512665
Clint Capela,2017-11-12,42.9,32.11207
Clint Capela,2017-11-14,31.7,28.226252
Clint Capela,2017-11-16,33.0,28.847174
D'Angelo Russell,2017-10-29,21.6,24.209612
