percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,8.101975440979004,6.266084671020508,0.026713576167821884
top_10,8.74768352508545,6.803360462188721,-0.0169743113219738
all_pop,6.209943771362305,4.6913042068481445,-0.03343579173088074
