player_name,game_date,y_true,y_pred
Aaron Gordon,2017-11-03,23.4,30.263102
Aaron Gordon,2017-11-05,40.4,37.442432
Aaron Gordon,2017-11-08,30.300001,31.952803
Aaron Gordon,2017-11-10,39.9,41.051342
Aaron Gordon,2017-11-11,25.099998,31.778503
Andre Drummond,2017-10-28,48.9,44.94074
Andre Drummond,2017-10-29,48.100002,45.46481
Andre Drummond,2017-10-31,34.9,46.01737
Andre Drummond,2017-11-03,49.8,47.667423
Andre Drummond,2017-11-04,54.8,49.95748
Andre Drummond,2017-11-08,44.2,44.627792
Andre Drummond,2017-11-10,50.5,44.404762
Andre Drummond,2017-11-12,34.399998,38.0936
Andre Drummond,2017-11-15,38.4,39.842075
Anthony Davis,2017-11-01,55.0,49.769688
Anthony Davis,2017-11-03,59.600002,49.310574
Anthony Davis,2017-11-04,53.2,52.368637
Anthony Davis,2017-11-07,66.8,47.231186
Anthony Davis,2017-11-09,41.4,49.295815
Anthony Davis,2017-11-11,55.5,55.81035
Anthony Davis,2017-11-13,48.5,49.494144
Anthony Davis,2017-11-15,36.5,39.051323
Ben Simmons,2017-11-03,53.7,50.194973
Ben Simmons,2017-11-07,52.600002,47.128506
Ben Simmons,2017-11-09,31.400002,35.174713
Ben Simmons,2017-11-11,33.0,34.638565
Ben Simmons,2017-11-13,43.399998,45.53438
Ben Simmons,2017-11-15,60.800003,55.233353
Blake Griffin,2017-10-30,25.599998,32.621002
Blake Griffin,2017-11-01,38.7,37.373302
Blake Griffin,2017-11-05,42.600002,40.68246
Blake Griffin,2017-11-07,33.8,33.127857
Blake Griffin,2017-11-10,32.7,30.797466
Blake Griffin,2017-11-11,39.8,38.136333
Blake Griffin,2017-11-13,41.7,39.329823
Bradley Beal,2017-11-03,45.8,42.59242
Bradley Beal,2017-11-05,49.0,39.55961
Bradley Beal,2017-11-07,28.800001,37.24088
Bradley Beal,2017-11-09,34.5,35.120373
Bradley Beal,2017-11-11,35.8,29.325043
Bradley Beal,2017-11-13,32.9,38.442444
Bradley Beal,2017-11-15,39.9,35.175587
CJ McCollum,2017-11-02,32.9,30.37974
CJ McCollum,2017-11-05,24.1,29.945358
Carmelo Anthony,2017-10-28,29.999998,34.740597
Clint Capela,2017-11-14,31.7,35.326168
D'Angelo Russell,2017-11-06,46.199997,41.88293
Damian Lillard,2017-10-28,47.9,49.494762
Damian Lillard,2017-10-30,44.4,52.037838
Damian Lillard,2017-11-01,61.0,54.937622
Damian Lillard,2017-11-02,44.7,48.459763
Damian Lillard,2017-11-05,62.5,49.83405
Damian Lillard,2017-11-07,25.0,42.85965
Damian Lillard,2017-11-10,36.8,44.922123
Damian Lillard,2017-11-13,39.5,43.38712
Damian Lillard,2017-11-15,47.699997,48.010517
DeAndre Jordan,2017-10-30,22.199999,24.43248
DeAndre Jordan,2017-11-01,29.800001,31.467901
DeAndre Jordan,2017-11-05,39.300003,34.34647
DeAndre Jordan,2017-11-07,17.9,24.533403
DeAndre Jordan,2017-11-10,23.9,27.90892
