percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,6.960752010345459,5.29883337020874,0.13112211227416992
top_10,7.590041160583496,5.817363739013672,0.475443571805954
all_pop,5.552211284637451,4.1570539474487305,-0.01906179077923298
