percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,7.224688374581793,5.398713484395191,-1.7244076833982465
top_10,7.2650546811880465,5.3559134148772785,-0.7197991403714671
all_pop,5.218731167562171,3.6369382508385906,-0.620610138228508
