percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,6.989781379699707,5.107439994812012,0.05011213198304176
top_10,7.814813137054443,5.8409743309021,0.11839672923088074
all_pop,5.200780868530273,3.623687267303467,-0.046307459473609924
