player_name,game_date,y_true,y_pred
Al Horford,2017-11-01,26.4,31.615175
Al Horford,2017-11-03,33.6,34.471725
Al Horford,2017-11-05,26.0,30.978548
Al Horford,2017-11-12,34.6,38.1184
Al-Farouq Aminu,2017-10-28,31.0,29.158375
Al-Farouq Aminu,2017-10-30,18.9,25.045223
Al-Farouq Aminu,2017-11-01,18.199999,25.121607
Alex Len,2017-11-10,41.1,29.04248
Alex Len,2017-11-11,17.1,17.67808
Alex Len,2017-11-13,15.699999,14.669717
Alex Len,2017-11-16,24.6,10.479899
Allen Crabbe,2017-10-31,11.2,14.903253
Allen Crabbe,2017-11-06,25.800001,22.352386
Allen Crabbe,2017-11-10,26.0,23.100973
Allen Crabbe,2017-11-11,11.999999,10.617258
Allen Crabbe,2017-11-14,28.1,17.613527
Andrew Wiggins,2017-10-27,27.099998,28.367968
Andrew Wiggins,2017-10-30,34.899998,33.252438
Andrew Wiggins,2017-11-01,25.2,32.361214
Andrew Wiggins,2017-11-04,30.6,38.08433
Andrew Wiggins,2017-11-05,28.6,29.480211
Andrew Wiggins,2017-11-08,37.7,26.353367
Andrew Wiggins,2017-11-11,34.2,35.39332
Andrew Wiggins,2017-11-13,29.800001,28.431736
Andrew Wiggins,2017-11-15,17.9,33.364426
Austin Rivers,2017-11-05,32.9,29.247168
Austin Rivers,2017-11-07,33.899998,34.91045
Austin Rivers,2017-11-10,19.0,27.353878
Austin Rivers,2017-11-11,29.6,29.584131
Austin Rivers,2017-11-13,22.6,24.730886
Avery Bradley,2017-10-28,31.0,28.729212
Avery Bradley,2017-10-29,33.2,25.81438
Avery Bradley,2017-10-31,14.000001,21.762758
Avery Bradley,2017-11-03,37.399998,33.90353
Avery Bradley,2017-11-04,31.9,33.7293
Avery Bradley,2017-11-08,19.6,23.365782
Avery Bradley,2017-11-10,25.8,31.79229
Avery Bradley,2017-11-12,35.699997,31.51599
Avery Bradley,2017-11-15,35.9,33.901447
Bojan Bogdanovic,2017-11-12,13.9,20.487127
Bojan Bogdanovic,2017-11-15,20.1,20.358162
Brandon Ingram,2017-10-28,31.2,39.02678
Brandon Ingram,2017-10-31,38.0,24.294292
Brandon Ingram,2017-11-02,27.1,35.312927
Brandon Ingram,2017-11-03,40.0,33.096184
Brandon Ingram,2017-11-05,28.9,24.910442
Brandon Ingram,2017-11-08,32.9,36.190937
Brandon Ingram,2017-11-09,15.3,19.067327
Brandon Ingram,2017-11-11,18.2,26.5159
Brandon Ingram,2017-11-13,14.6,22.440361
Brandon Ingram,2017-11-15,47.699997,30.453236
Brook Lopez,2017-10-31,20.2,28.270569
Brook Lopez,2017-11-02,33.1,31.458225
Brook Lopez,2017-11-03,55.0,50.752483
Brook Lopez,2017-11-05,35.7,35.406525
Brook Lopez,2017-11-08,19.300001,27.06695
Brook Lopez,2017-11-09,27.8,29.847538
Brook Lopez,2017-11-11,21.9,36.539143
Brook Lopez,2017-11-13,29.499998,22.242268
Brook Lopez,2017-11-15,13.400001,29.049526
Buddy Hield,2017-10-29,11.099999,18.97724
Buddy Hield,2017-11-09,21.8,22.15075
Buddy Hield,2017-11-11,30.400002,24.618443
Buddy Hield,2017-11-13,27.1,21.459146
Buddy Hield,2017-11-15,19.4,22.520027
CJ McCollum,2017-11-15,39.3,39.560738
Caris LeVert,2017-10-29,22.7,25.249254
Caris LeVert,2017-10-31,19.9,18.47118
Caris LeVert,2017-11-03,19.800001,20.08021
Caris LeVert,2017-11-06,20.800001,23.061708
Caris LeVert,2017-11-07,23.6,25.841612
Caris LeVert,2017-11-10,14.700001,22.69212
Caris LeVert,2017-11-11,15.8,21.180292
Caris LeVert,2017-11-14,22.2,21.255337
Carmelo Anthony,2017-11-10,28.7,35.114037
Carmelo Anthony,2017-11-15,31.2,33.760532
