percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,7.818519115447998,5.9311418533325195,-0.2140781283378601
top_10,8.481459617614746,6.5105977058410645,-0.13018004596233368
all_pop,6.062778949737549,4.448037147521973,-0.05391233041882515
