id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
1101466099,fanduel,NBA,82982,82982-260157345,$12K Wed NBA Piggy Bank Shot (150 Entries Max),2022-11-09,150,287425,0.05,12000.0,86400,234398,460.8,335.7,1668038400,600.0,0.1,2022-11-09 17:30:00,Main,13,0,jv21,1
1101466093,fanduel,NBA,82982,82982-260157438,$400K Wed NBA Clutch Shot ($100K to 1st),2022-11-09,150,95238,5.0,400000.0,22300,82247,454.2,342.8,1668038400,100000.0,8.0,2022-11-09 17:30:00,Main,13,0,turkpower,1
1101473437,draftkings,NBA,77494,136064803,NBA $50K And-One [20 Entry Max],2022-11-09,20,59453,1.0,50000.0,15950,59453,406.0,289.25,1668038400,2500.0,1.5,2022-11-09 19:00:00,Late Swap,12,1,Harold210,1
1101466088,fanduel,NBA,82982,82982-260157357,"$12K Wed NBA Fadeaway (Only $0.25 To Enter, 20 Entries Max)",2022-11-09,20,57485,0.25,12000.0,17250,46105,460.8,328.3,1668038400,500.0,0.5,2022-11-09 17:30:00,Main,13,0,jv21,1
1101393204,draftkings,NBA,77494,136049974,NBA $10K Quarter Jukebox [Just $0.25!],2022-11-09,20,47562,0.25,10000.0,11410,47562,421.5,294.0,1668038400,500.0,0.5,2022-11-09 19:00:00,Late Swap,12,1,fatboy788,1
1101393196,draftkings,NBA,77494,136049975,NBA $15K mini-MAX [150 Entry Max],2022-11-09,150,35671,0.5,15000.0,8185,35671,397.5,301.75,1668038400,1500.0,1.0,2022-11-09 19:00:00,Late Swap,12,7,walsean1,1
1101473415,draftkings,NBA,77494,136064806,NBA $120K Four Point Play [20 Entry Max],2022-11-09,20,35671,4.0,120000.0,9271,35671,401.25,296.25,1668038400,10000.0,6.0,2022-11-09 19:00:00,Late Swap,12,4,"shaung24,revrap",1
1101473414,draftkings,NBA,77494,136064809,NBA $450K Fadeaway [$100K to 1st],2022-11-09,150,35294,15.0,450000.0,7116,35294,404.75,308.0,1668038400,100000.0,25.0,2022-11-09 19:00:00,Late Swap,12,1,JahMan17,1
1102762382,fanduel,NBA,82988,82988-260158684,$125K Wed NBA Shot ($25K to 1st),2022-11-09,150,21258,7.0,125000.0,4925,21258,343.7,295.0,1668049200,25000.0,12.0,2022-11-09 22:00:00,After Hours,2,0,"lindell98,dacoltz,jcheuer24,randallt23,lmfaoyourface,toostie,cthomas1955,teddyriley007,ilikericeandguac,ckfd,suerte88",1
1101394659,draftkings,NBA,77502,136050066,NBA $17.5K And-One (Night),2022-11-09,20,20808,1.0,17500.0,5615,20808,295.25,241.0,1668049200,1000.0,1.5,2022-11-09 22:00:00,Late Swap(Night),2,1,Bigcharlie19,1
1102762397,fanduel,NBA,82988,82988-260158669,$800 Wed NBA Piggy Bank Shot,2022-11-09,150,19161,0.05,800.0,5750,19161,343.7,287.9,1668049200,40.0,0.1,2022-11-09 22:00:00,After Hours,2,0,"sbydl498,xmrxmomo,m_nelson10",1
