id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
1074435222,yahoo,NBA,16740,11462685,NBA Yahoo Cup Round 1,2022-10-18,1,1000000,0.0,10000.0,50,17626,303.5,0.0,1666135800,50.0,1.0,2022-10-18 19:30:00,Tue 10/18 22 SAME_DAY,2,0,,0
1069062555,fanduel,NBA,81576,81576-259121426,$15K Tue NBA Piggy Bank Shot (150 Entries Max),2022-10-18,150,359281,0.05,15000.0,110000,268664,330.4,270.9,1666135800,500.0,0.1,2022-10-18 19:30:00,Main,2,0,riccola,1
1069062553,fanduel,NBA,81576,81576-259121689,$1M Tue NBA Clutch Shot ($200K to 1st),2022-10-18,150,238095,5.0,1000000.0,60000,183917,326.1,275.9,1666135800,200000.0,9.0,2022-10-18 19:30:00,Main,2,0,srusteve29,1
1068884107,draftkings,NBA,75319,133627093,NBA $1M Tip Off Special [$200K to 1st],2022-10-18,150,237812,5.0,1000000.0,52700,226999,304.75,267.75,1666135800,200000.0,8.0,2022-10-18 19:30:00,Late Swap,2,8,"JAnthony77,whattahs,mtzdallasfan,chrishal34,Gntsfn1,teeeeej,TheHun73,stegelj47",1
1068869653,draftkings,NBA,75319,133626318,NBA $60K And-One,2022-10-18,20,71343,1.0,60000.0,19248,63691,304.75,264.75,1666135800,3000.0,1.5,2022-10-18 19:30:00,Late Swap,2,2,"whattahs,yayoman99",1
1069062563,fanduel,NBA,81576,81576-259121466,"$10K Tue NBA Fadeaway (Only $0.25 to Enter, 20 Entries Max)",2022-10-18,20,47904,0.25,10000.0,14375,47904,325.6,276.5,1666135800,500.0,0.5,2022-10-18 19:30:00,Main,2,0,theking82,1
1075810626,fanduel_single,NBA,81839,81839-259325774,$2K Tue NBA Piggy Bank Shot,2022-10-18,150,47904,0.05,2000.0,14375,47904,300.54,271.74,1666144800,100.0,0.1,2022-10-18 22:00:00,LAL @ GS,1,0,"housenation,canadian_cowboy,slingindarock,johnnybaptist,jorler,sdl6215,smarterfaster18,peacamsandies,agardner7781,keithd1978,grizzlegang,jetsman123,joeyezra,longhornlegend,philmanchurian,bigj4u,dezpen007,bksfinest22,bigdaddytrey666,heed,bak31,sharonpita,gyurca,neilton37,kashcane,london1571,mrwildlife,beastmodejr8,jbz913,kingrudi43092,miket18,spangler261,tgtinvestments,rollingheavy45,falloutcash1611,boborish,let_er_buck1,big_4x,isoate,dfreshcomeback,alanjacksonfan",1
1075810619,fanduel_single,NBA,81839,81839-259325807,$150K Tue NBA Shot ($50K to 1st),2022-10-18,150,32175,5.55,150000.0,7408,29621,300.54,274.25,1666144800,50000.0,9.0,2022-10-18 22:00:00,LAL @ GS,1,0,"cemo620,greenblood12,trentb007,thadondada,tferguson34,dadler09,mmorrison09,greensboro,chudgelife,deeczee,peacamsandies,daprince254,tenman10,lmfaoyourface,jayinsw,benjamin7,eearnestokc2000,philmanchurian,offensiveusername623,glacierizm102,bossdrax,fantastic505,topspin9001,chrlsbanks,focker0014,draftingkings,wellon,lfoliver63,marawalk82,jayareperiod,lavell1800,dezpen007,moneybagz88954,marvinmelvin7,sunshine_cp,proera47,killercam29,jdiamond34,jfeher5,brist66,mfellini,deryl9068,gerardkeenster,dobdblout,moneymike2813,deathpunk,edsosad,janel1974,therealsherrard,brandon908,ukbballer,bsan9,dhartley2010,tearrubber15,jeanoj,yolo1992,scotty11491,kinglouie6,richspack,boborish,lildavegotit,dfreshcomeback,ballinyearround,alanjacksonfan",1
1074542384,draftkings_showdown,NBA,75323,134056903,NBA Showdown $25K And-One [20 Entry Max] (LAL vs GSW),2022-10-18,20,29726,1.0,25000.0,8025,29726,279.5,253.5,1666144800,1000.0,1.5,2022-10-18 22:00:00,(LAL vs GSW),1,66,"ctomsak,jokerdpo,Wydad37,beauknows23,braddog88,donttrippimp,uncleruckus25,cmetelak,INFJeff22,ac919,dds2190,mlbsyndicate,SkolTroll829,tookaska,cam_curry,waywardson45,wanders64,L0King888,iSlayVeterans,wildcardsports,cocanut612,Peav24,cardinaldaddy,pkmn66,jhedtke,JFury100,taytayrams,BigChief42,Mgilley,Salsberry,mile13.1,dreuyoung,jamn0203,justongarland15,Bradj23,RTR1003,tylermf,ISUCyclonesfan,dharewood,baumer7,kashfloww,marques5450,atheloniousb,mrballer,powerslave_707,holllup,Gemenii,dtraub21,datdude83,SlickDawgs,Angelisjr,ebrown_ua,itoon305",1
1075810554,fanduel_single,NBA,81837,81837-259325741,$1K Tue NBA Piggy Bank Shot (150 Entries Max),2022-10-18,150,23952,0.05,1000.0,7200,23952,293.65,262.52,1666135800,40.0,0.1,2022-10-18 19:30:00,PHI @ BOS,1,0,wheelingstogies,1
1074542392,draftkings_showdown,NBA,75323,134056904,NBA Showdown $5K Quarter Jukebox [Just $0.25!] (LAL vs GSW),2022-10-18,20,23781,0.25,5000.0,5705,23781,279.5,255.0,1666144800,250.0,0.5,2022-10-18 22:00:00,(LAL vs GSW),1,44,"wbonie2180,sgross91,mexicutioner23,JSL23,jokerdpo,LAM22,jackmoe420,jimmyfranco,messy803,BigDBoss,fuhkyea,Kashaka,SkolTroll829,waywardson45,wanders64,foxmango,cocanut612,TrevDawg83,DanielPhipps1991,ROSEY78,jaekid711,Tvideo87,wpgjets5,shawnbadboy,lynnzilla,Bootleg0888,mattu430,Salsberry,TankDaFrank42,Aweguess,kbenz2,Guero40z,blank5759,Aphex,bballten",1
1074542381,draftkings_showdown,NBA,75323,134056909,NBA Showdown $300K Fadeaway [$100K to 1st] (LAL vs GSW),2022-10-18,150,23529,15.0,300000.0,4808,23529,279.5,258.25,1666144800,100000.0,25.0,2022-10-18 22:00:00,(LAL vs GSW),1,44,"TheMish,DFS_HofbrauKing,oxenduck,JBCJBCJBC,eggzacklee,00hayesnfl,ocdobv,SaintxGeezy15,nyw4,valkree,Jarvo52,CZYX,GreyPoupon,wanders64,Pablum95,derrickhostert,jeyster2,Benni5stax,Smithma3,kcpats01,Grant6711,BigDog103,dcny718,cowboys282,trevinbrandon,Kortis05,willj8477,eparachute,jbj102126,Tanathegreat,anton0824,jroge007,baller_2k15,oriondarkcloud,Jaypeery,zergut,euphrates02,SamENole,thebarretta,datdude83,danielmoneymaker,slayerokz,allieR22,redkacheek",1
