percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,10.56721019744873,8.442209243774414,-0.744428813457489
top_10,11.278190612792969,9.016180038452148,-0.9594509601593018
all_pop,8.610047340393066,6.806340217590332,-0.08374011516571045
