percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,12.131231312513501,9.496334417138085,-2.5755630998284422
top_10,12.8298705960477,9.96448944509846,-1.480977666846149
all_pop,9.94070077019923,7.739543112955622,-0.4820804296173033
