percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,7.765059947967529,5.902163028717041,-0.2021939754486084
top_10,8.46727180480957,6.5174407958984375,-0.1332465410232544
all_pop,6.0135955810546875,4.403499603271484,-0.03689426928758621
