percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,10.486199378967285,8.386351585388184,-0.7130522727966309
top_10,11.18641471862793,8.956550598144531,-0.928634762763977
all_pop,8.55123519897461,6.766268730163574,-0.07120023667812347
