percentile,fp_fanduel_RMSE,fp_fanduel_MAE,fp_fanduel_Bias
top_20,7.2165570431009884,5.394261145104431,-1.7093382997582607
top_10,7.227787193213006,5.323571057345594,-0.7227345357608936
all_pop,5.243000936695644,3.6591307401559643,-0.601380600039642
